createTime|dependencyTime|fromId|toId|amount
1671830473556|1671621278756|4914271618391343887|4916804893181739330|3364020.18
1671830758711|1671621278756|257549603690250282|4916804893181739330|6363258.88
1671830818372|1664594733586|4894005420068176832|235313080530108603|8631588.87
1671830827018|1671396250358|150307637563490439|4915960468251607716|5031400.98
1671830857119|1670969764492|4830673550308279575|4914553093368054025|5988908.58
1671830900775|1671158293740|4847562048910918421|4915397518298187239|8108479.8
1671830920864|1671235464155|4876272496535404672|4915678993274896732|3930892.99
1671831022242|1670969764492|207728532812464884|4914553093368054025|6427071.77
1671831110199|1671396250358|4855724823235528341|4915960468251607716|1429496.91
1671831557020|1666484684419|4900197869555811031|4717239134693885342|6437525.81
1671831594739|1667292474356|4870642997001192253|4902731144346206797|1021990.87
1671831644423|1671539666308|4894568370021597807|4916523418205028940|3529624.4
1671831805134|1671539666308|4866702347327242246|4916523418205028940|6922930.07
1671832318559|1670104752729|4911738343600948519|4881057571139486481|7640565.1
1671832394845|1669618278202|4910330968717394812|4842214024353415624|5636945.62
1671832442356|1662659087133|4739475657854026245|4887531495603831287|9383095.62
1671832586665|1671539666308|4908923593833842321|4916523418205028940|1746612.06
1671832896865|1670246159553|4912301293554369196|4864732022490269055|3457717.54
1671832932022|1671396250358|181551359978373235|4915960468251607716|6027414.53
1671833139853|1671715160995|305400349731062057|4915960468251607716|9371636.78
1671833188645|1671436903218|4916241943228318150|273312202386046976|5123048.79
1671833304227|1671235464155|68116944363979237|4915678993274896732|4337458.84
1671833368768|1670717542182|4913990143414633055|289637751035265186|203324.92
1671833409817|1670717542182|4913990143414633055|4900760819509232430|8349389.12
1671834205465|1671384721446|4915960468251608020|4853473023421843038|5817677.62
1671834569233|1665424895732|4804777852450899602|4896538694858573544|9531172.74
1671834904800|1671235464155|4850939748631446094|4915678993274896732|6056587.5
1671834976304|1656262757454|4866702347327243133|4721742734321254459|8374319.95
1671835015130|1664595922147|4894005420068176276|77968568548851741|9653632.51
1671835102894|1670969764492|4781978379337335417|4914553093368054025|9543702.35
1671835256316|1669208553396|4908923593833841122|4893723945091466852|4635886.83
1671835267759|1657050068328|4798303927986554536|257549603690250602|1534094.27
1671835310763|1663700805156|121597189939004153|279223176896971052|321687.39
1671835383843|1651737164066|4825044050774066592|4852065648538288655|5012126.9
1671835432083|1668297613842|4906108844066735428|287667426198290867|2266000.44
1671835665917|1671025863885|4914834568344766160|266275327968281103|6273712.16
1671835794525|1662152779939|274156627316179708|4729342558692442175|282435.26
1671836061888|1649531804058|4786200503987996281|233342755693133887|8230849.83
1671836499448|1667105073123|4848124998864340242|4902168194392784951|5606413.94
1671836814672|1671621278756|4914834568344766160|4916804893181739330|3258277.64
1671837278226|1671126237759|303430024894087443|253890428993012023|218098.69
1671838435753|1671096384207|4915116043321475732|290200700988686944|7359625.16
1671838708379|1671402264491|304274449824219292|4777193304733253994|9128100.73
1671838720727|1671092954437|4915116043321476121|4772689705105883970|1816195.83
1671839122161|1671798002827|4725964858971915631|4917367843135160866|9822036.07
1671839853264|1671539666308|4903012619322918204|4916523418205028940|77394.56
1671839915070|1671798002827|4899634919602389190|4917367843135160866|8232324.82
1671840227648|1671378132267|4915960468251607524|4914553093368054025|9441193.48
1671840551066|1666940300016|4872050371884745358|289919226011976052|7341428.1
1671840967639|1669755307816|4910612443694104927|4833488300075385527|5683787.74
1671841063730|1671282508177|303992974847508772|4883027895976461576|4917331.05
1671841741902|1668839689889|4647433340469642673|296111675499610556|1029124.02
1671842119078|1664316316843|4893160995138045637|4891753620254491150|8414920.32
1671842558023|1671394606523|4915960468251608241|4751016131899162894|2135985.59
1671842602312|1671025863885|4914834568344766160|4903857044253049057|1114975.76
1671842897476|1671621278756|298644950290006672|4916804893181739330|7300863.13
1671843061484|1667088106138|4902168194392785407|40532396646334920|8769934.36
1671843078999|1671394606523|4915960468251608241|266275327968281103|6179298.57
1671843174573|1663700805156|4798303927986554536|279223176896971052|7587664.5
1671843239709|1671339389486|4902168194392786035|304274449824219857|9384603.56
1671843496510|1668377543868|4906108844066735574|4768467580455224066|9065792.97
1671843560694|1671107523270|296674625453031449|303430024894087516|421786.84
1671843669582|1671396250358|301741175033823839|4915960468251607716|3877198.45
1671844751224|1671730053667|4917086368158450330|77968568548851741|5191851.99
1671844802961|1670737217842|302304124987245367|204632308068646934|6051958.8
1671845067474|1664352555654|4877679871418958676|281474976710656546|8588847.58
1671846098102|1671108310899|4915116043321475347|164099911422312480|1476764.72
1671846162864|1671820212314|217298682020626802|4917367843135161532|5329204.11
1671846245172|1670278009490|4851502698584867095|4912301293554369723|3259005.49
1671846505696|1666937974118|98797716825440579|4901605244439365026|5707287.0
1671846701759|1671394606523|4915960468251608241|40532396646334920|7303984.33
1671847038027|1671039295406|4804777852450899602|4914834568344765887|8143916.24
1671847447144|1670969764492|4821947826030249295|4914553093368054025|2379621.66
1671848051006|1671071498028|303430024894087470|151152062493622727|4934887.06
1671848255281|1666843547095|4895975744905150645|289637751035265186|5003392.25
1671848291605|1671675856740|4917086368158449901|4893160995138044683|39313.33
1671848344284|1660161375775|4879368721279222386|4859102522956056255|1047193.77
1671848749655|1645954832337|4833206825098675011|4687121312185844640|2084183.49
1671848826736|1671539666308|4882183471046329923|4916523418205028940|9418296.1
1671848939527|1670246159553|4912301293554369196|4906390319043445214|1245496.27
1671848996465|1670523770642|4913145718484501052|285978576338026555|5030913.71
1671849437120|1671771001956|4917367843135160544|4900760819509232430|8782737.71
1671849495258|1671253548707|4915678993274897538|264586478108016651|890794.28
1671850691373|1670523770642|4913145718484501052|289637751035265186|2178413.71
1671851582456|1671820212314|4892879520161334701|4917367843135161532|6001480.88
1671852136915|1667105073123|145241087982699245|4902168194392784951|2279065.19
1671852503481|1671235464155|4872331846861455755|4915678993274896732|135489.93
1671853069728|1671314436067|303992974847508769|4832643875145253189|797306.41
1671853133260|1669999475512|4911456868624237408|4860228422862897790|5891544.79
1671853668935|1671396250358|4813222101752218979|4915960468251607716|1815612.33
1671854122161|1670969764492|4913990143414633055|4914553093368054025|275081.4
1671854789805|1671158293740|4876553971512116898|4915397518298187239|5001325.73
1671854808909|1671730053667|4917086368158450330|233905705646555725|61314.79
1671854916307|1669208553396|4908923593833841122|4874302171698430407|4151870.86
1671854974439|1671235464155|4834895674958939764|4915678993274896732|3374046.79
1671855216142|1666940300016|109775240917156585|289919226011976052|8571953.91
1671855362949|1671119267820|4915116043321475882|4883309370953172340|8183339.94
1671855518759|1671539666308|303992974847508772|4916523418205028940|392540.49
1671855546082|1671789166655|305681824707772831|259801403503935893|195293.63
1671855608995|1671203443123|4915397518298185924|4893160995138044683|1000124.13
1671856234309|1670905838584|4914553093368054897|4900760819509232430|1046644.73
1671856756085|1659666466795|163255486492181018|4877961346395669571|1104119.88
1671856928426|1663831697253|145241087982699245|4891472145277780325|6075579.35
1671857527711|1670016863106|4791267053568788004|4911456868624238275|649468.69
1671857539254|1671339389486|4794926228266025204|304274449824219857|6925783.62
1671858055069|1671253548707|4915678993274897538|235876030483530404|4554566.89
1671858811948|1671651660753|4871205946954613939|4916804893181740110|4485754.13
1671858826748|1670714924885|4842214024353415316|302022650010534142|9988590.44
1671859366951|1670834605333|4914271618391343173|4891472145277781644|847601.55
1671859837542|1664361695434|281474976710656003|257549603690250602|1567468.91
1671859870621|1671158293740|4882183471046329923|4915397518298187239|5292197.74
1671859882354|1671402264491|304274449824219292|4890064770394228018|8092378.67
1671859907155|1670016863106|4674454938233865894|4911456868624238275|5043956.44
1671860009524|1669373867881|4887531495603830874|4909486543787261963|8976812.23
1671860274029|1671071498028|303430024894087470|4900760819509232430|6001001.28
1671861250841|1664569416836|4851784173561578949|4893723945091466852|9976457.05
1671861373913|1669208553396|4908923593833841122|4894849844998308121|3517605.61
1671861374762|1671670688538|4917086368158451375|4863606122583425975|4803406.22
1671861454885|1671798002827|4846717623980786501|4917367843135160866|9505475.17
1671862193582|1664316316843|4893160995138045637|260645828434067747|3416005.8
1671862307161|1671384721446|4915960468251608020|164099911422312480|4644589.41
1671862386841|1671108310899|4915116043321475347|273593677362758446|8103957.57
1671862555853|1666556310598|200691658394697819|288511851128422878|8367435.53
1671862749923|1662505019390|4874302171698430014|275564002199733009|8751313.11
1671862950323|1671651660753|4688528687069398403|4916804893181740110|5124868.36
1671862987564|1671819455657|305681824707773011|281474976710656546|2685943.19
1671863586215|1669249568829|4909205068810551867|164099911422312480|4669.87
1671864199424|1666692799594|4900760819509233272|259801403503935893|1021027.55
1671864264003|1668297698348|4869235622117639110|4906108844066734524|9529277.83
1671864447339|1664947624903|4895131319975018803|4657003489677805220|4238486.33
1671864623749|1671771001956|4917367843135160544|285978576338026822|2081071.78
1671865392025|1671167563840|4915397518298186322|4906390319043445214|4693007.31
1671865848321|1667888832869|4774660029942858165|4904701469183181172|7559302.64
1671866086680|1670278009490|4765652830688118386|4912301293554369723|9201490.72
1671866255289|1665725476846|4850658273654735928|285978576338026822|3416005.01
1671866410433|1671621278756|195906583790616663|4916804893181739330|1390917.97
1671866530192|1671539666308|4770719380268909490|4916523418205028940|7030867.86
1671867037835|1665725476846|275001052246311224|285978576338026822|6262303.78
1671867166518|1666699631331|156500087051125588|4900760819509232430|2024279.89
1671867793751|1670969764492|266556802944991642|4914553093368054025|4612370.47
1671868979104|1671820212314|4786763453941417485|4917367843135161532|7772469.92
1671869207471|1664316316843|4893160995138045637|231653905832870639|4832457.45
1671869258802|1671539666308|4792955903429050686|4916523418205028940|4517182.92
1671869659374|1667630511166|4717802084647305419|4903857044253049057|1654345.25
1671869758841|1671092954437|4915116043321476121|4782259854314047006|8505682.71
1671869882158|1662659087133|256705178760118278|4887531495603831287|4432124.5
1671870564453|1671820212314|249105354388931254|4917367843135161532|5302220.84
1671870855738|1671771001956|4917367843135160544|4730749933575996214|2916629.42
1671871933412|1667065264939|175921860444160675|4901886719416074961|7246214.08
1671872256006|1669587197167|4910049493740683688|4877961346395669571|7405403.69
1671872406796|1668830519831|4907797693926998538|4751016131899162894|8369378.13
1671872589482|1671820212314|166070236259287276|4917367843135161532|3599930.16
1671872885856|1671820212314|4913427193461212143|4917367843135161532|880018.53
1671872900194|1646900168856|4827858800541172595|224617031415104267|681612.15
1671873040972|1664569416836|4811251776915243073|4893723945091466852|3895641.96
1671873065273|1670478771885|301459700057112976|4852065648538288655|9718093.06
1671873359878|1671820403874|4917367843135161975|4864169072536848009|5821638.55
1671873410022|1669527461248|4910049493740683975|204632308068646934|9151406.24
1671874599384|1671670688538|4917086368158451375|275564002199733009|7071706.69
1671875145594|1663006738270|4812940626775507662|4888657395510675050|4786128.21
1671875818231|1671820403874|4917367843135161975|4768467580455224066|1872114.87
1671875962774|1670278009490|4821947826030249295|4912301293554369723|1041025.03
1671876883233|1670667867195|4913708668437922297|4881057571139487097|3119019.44
1671877110596|1671798002827|4843058449283548406|4917367843135160866|6964493.12
1671877305225|1671396250358|4873457746768298137|4915960468251607716|2233560.59
1671877476280|1671842851722|4917649318111872329|247135029551956614|545196.55
1671878051586|1658046946642|4872613321838167088|224617031415104267|4600834.45
1671878370540|1664352555654|4873457746768298137|281474976710656546|2468171.37
1671878427480|1671670688538|4917086368158451375|4906108844066734524|2133921.37
1671878433784|1667722972499|4904138519229760979|260645828434067747|5523753.97
1671878870813|1671771001956|4917367843135160544|4826732900634329120|1035159.51
1671879120741|1671235464155|4812940626775507662|4915678993274896732|8459513.27
1671879448612|1666940300016|119063915148608312|289919226011976052|5125898.03
1671879456195|1671651660753|4908360643880419664|4916804893181740110|5838470.95
1671879481387|1669960274955|4911456868624237569|260645828434067747|895684.55
1671880791666|1665815125433|4844465824167101301|4897946069742125780|6712909.82
1671881270997|1667998154724|119063915148608312|293296925732504363|3327848.34
1671881740368|1664947624903|4895131319975018803|239535205180768668|6835261.59
1671881892052|1669169317818|4908923593833842321|293296925732504363|8585552.69
1671882045488|1670521515810|301459700057113130|231653905832870639|5143950.97
1671882662548|1671158293740|4883872320906592634|4915397518298187239|1450158.67
1671883057597|1671798002827|177892185281135090|4917367843135160866|849055.66
1671883639030|1664591086710|4894005420068176162|4856850723142370998|7393961.31
1671883996186|1671062242067|303430024894087429|4782259854314047006|8660428.16
1671884978324|1670969764492|4909486543787263143|4914553093368054025|9562347.81
1671885086507|1666556310598|217580156997337660|288511851128422878|138582.74
1671885346039|1669999475512|4911456868624237408|289637751035265550|1530466.23
1671885357523|1666376368223|4899634919602389190|4874302171698430407|4122667.66
1671885608656|1671039295406|273030727409336633|4914834568344765887|9906505.08
1671885631312|1671203443123|4915397518298185924|290200700988686944|3154180.95
1671885697538|1671378132267|4915960468251607524|4906390319043446320|5625463.84
1671885806033|1668763492857|4870924471977903287|295830200522900094|2544417.76
1671886679640|1670391292054|4912864243507790855|4671921663443468288|3460821.83
1671886975169|1671402264491|304274449824219292|4902731144346206797|7405157.0
1671887576865|1669587197167|4910049493740683688|289637751035265186|1716022.73
1671888001660|1670666433295|4913708668437922905|4768186105478513052|6972399.04
1671888525411|1671820403874|4917367843135161975|4841932549376704541|7636005.68
1671888614943|1671394606523|4915960468251608241|4777756254686675343|9608868.29
1671889112291|1661840604131|4773815605012726045|273312202386046976|3403299.58
1671889207983|1656885158542|257268128713539777|4752423506782717267|1381267.51
1671889859089|1670844710794|302585599963956050|4644055640749114719|2088128.46
1671890619110|1671339389486|4843902874213680682|304274449824219857|3713382.7
1671890639005|1671235464155|4858821047979345516|4915678993274896732|7563659.42
1671890720330|1670717542182|4913990143414633055|4893723945091466852|6374855.69
1671891365882|1669112798760|296956100429742582|4768467580455224066|3258209.19
1671891660467|1667065264939|4899634919602390323|4901886719416074961|1379776.5
1671891668495|1670570801578|4913427193461212200|4881057571139487097|4040846.4
1671891690977|1653955308535|4812940626775507177|247697979505377497|1317421.95
1671891696459|1671116607238|303430024894087622|164099911422312480|8960903.91
1671891727203|1671116607238|303430024894087622|4893723945091466852|2024360.02
1671891829345|1671539666308|185210534675612127|4916523418205028940|3144335.16
1671892413520|1671116607238|303430024894087622|279223176896971052|564630.85
1671892491359|1661840604131|4863043172630003753|273312202386046976|2713078.35
1671892498620|1671789166655|305681824707772831|4903857044253049057|39702.88
1671892751123|1671651660753|296956100429742506|4916804893181740110|5018698.99
1671893079637|1671798002827|4894005420068176832|4917367843135160866|4555023.27
1671893388532|1664178703675|145241087982699245|4892598045184624074|8746962.77
1671893405301|1668297698348|4867828247234085146|4906108844066734524|2494700.38
1671893675523|1671539666308|4915397518298186322|4916523418205028940|3914807.97
1671894241883|1669831397184|4910893918670816194|233905705646555725|5129555.72
1671894501913|1671820212314|4836021574865782255|4917367843135161532|2162449.67
1671895028943|1671789166655|305681824707772831|260645828434067747|9905001.33
1671895754704|1666295277496|41939771529888100|287667426198290867|8441014.37
1671896133027|1671651660753|116530640358211680|4916804893181740110|6411961.97
1671896148119|1667630511166|4894005420068176162|4903857044253049057|5646037.28
1671896311752|1671820212314|4789296728731812594|4917367843135161532|8975148.07
1671896754407|1667113900355|4902168194392786035|4891472145277781644|4378361.34
1671896887686|1670278009490|4906108844066735574|4912301293554369723|7817328.96
1671897065709|1671842851722|4917649318111872329|4877961346395669571|4613348.96
1671897512303|1666699631331|4875146596628562394|4900760819509232430|3507141.03
1671898135280|1671820212314|4889501820440806235|4917367843135161532|1159860.58
1671898621519|1671253548707|4915678993274897538|4893723945091466852|8439196.69
1671898707522|1670918560959|4914553093368054131|4883027895976461576|4760479.54
1671898996586|1666940300016|4844747299143812033|289919226011976052|5651700.77
1671899039329|1668297698348|4687965737115977395|4906108844066734524|1316828.32
1671899280145|1669383758747|4909486543787262732|4850939748631446486|8650475.62
1671899399410|1671798002827|273030727409336633|4917367843135160866|9222015.9
1671899766196|1670969764492|4775222979896280204|4914553093368054025|2881637.99
1671900129688|1671384721446|4915960468251608020|4881339046116196860|1743161.48
1671900282652|1671798002827|109775240917156585|4917367843135160866|2672412.16
1671900511479|1666937974118|4764245455804563826|4901605244439365026|7250298.48
1671900714820|1650392140401|4847562048910918421|113434415614394918|6678438.27
1671900796100|1664316316843|4893160995138045637|4858258098025923483|5907584.7
1671900878850|1669373867881|4905264419136602496|4909486543787261963|3713567.98
1671901108178|1667965066465|4828703225471304986|4904982944159892761|2490125.43
1671901191106|1670969764492|289356276058554644|4914553093368054025|9046978.88
1671901266202|1669658495472|298644950290006672|4906390319043446320|6213791.01
1671901365187|1655879581156|4828703225471304551|253890428993012023|1796897.59
1671901509165|1671235464155|4743697782504685898|4915678993274896732|28935.47
1671901640404|1671539666308|4906390319043445019|4916523418205028940|8105378.28
1671901782075|1671115128884|303430024894087370|4890627720347648300|8133833.7
1671901795580|1671771001956|4917367843135160544|16607023625929101|8611892.52
1671902079102|1670214085522|300615275126980804|4907797693926998510|1764803.35
1671902135688|1671863974032|4917649318111871275|181269885001663159|4251596.12
1671902191786|1671539666308|119063915148608312|4916523418205028940|7373688.16
1671903078675|1671715160995|305400349731062057|4841932549376704541|5492513.17
1671903288887|1671798002827|296674625453031449|4917367843135160866|7746041.09
1671903612219|1657002946863|4836021574865782255|4869235622117638563|7776195.77
1671904225621|1663832515095|4811251776915243792|4891472145277781644|9359066.27
1671904651751|1663700805156|4821103401100116362|279223176896971052|4138950.6
1671904973700|1671621278756|281193501733945686|4916804893181739330|5911139.75
1671905106036|1668421531625|291326600895529250|4906390319043445214|9840543.62
1671905233548|1668882916774|278660226943549579|4907797693926998510|4720836.13
1671905264799|1667065264939|52072870691472021|4901886719416074961|3842607.6
1671905548497|1671396250358|4881620521092908391|4915960468251607716|8749961.47
1671906557244|1668340673724|4906108844066734111|4784793129104441598|1400669.94
1671906870562|1671378132267|4915960468251607524|4751016131899162894|6300856.28
1671907317786|1671282508177|303992974847508772|4671921663443468288|5226693.42
1671907323624|1659092707286|264305003131306074|4804496377474187777|7569155.79
1671908118255|1670717542182|4913990143414633055|4906390319043445214|5643268.91
1671908348957|1660620667792|4698098836277561035|4881057571139487097|4580028.66
1671908388913|1660657200186|156500087051125588|4881057571139486481|1106271.09
1671908425861|1669597058602|298644950290006066|4752423506782717267|6289848.65
1671908503338|1644144763686|4827295850587752130|4666573638885966169|1938440.11
1671908721716|1671863974032|4917649318111871275|4864169072536848009|9096472.9
1671908786152|1670104752729|4911738343600948519|4850939748631446486|6165808.07
1671909170615|1667105073123|4849813848724604467|4902168194392784951|4768298.1
1671910249457|1668389132112|273875152339468901|4906390319043446320|1350225.74
1671910509167|1670570801578|4913427193461212200|4840525174493152111|7015243.65
1671910636546|1671039295406|4849813848724604467|4914834568344765887|6715363.38
1671910694708|1671651660753|4913427193461212200|4916804893181740110|890262.97
1671911112394|1671039295406|4894568370021597807|4914834568344765887|1259924.37
1671911219530|1671902277731|4917649318111872650|4891753620254491150|5034852.64
1671911276728|1671071498028|303430024894087470|4782259854314047006|2700972.04
1671911499975|1657002946863|192528884070088849|4869235622117638563|4843744.12
1671911523034|1669369553945|4909486543787263143|4890627720347648300|3565524.77
1671911695026|1662256129624|4886405595696989268|4721742734321254459|3060962.6
1671911768935|1671339389486|4796333603149579172|304274449824219857|8571341.97
1671911992635|1671203443123|4915397518298185924|4895694269928440067|2128273.68
1671912098141|1671107523270|299489375220138555|303430024894087516|8413317.75
1671912126411|1671539666308|4833769775052096435|4916523418205028940|7287442.88
1671912179409|1667630511166|133982088914272263|4903857044253049057|2046355.52
1671912266884|1671039295406|4880776096162776677|4914834568344765887|2844331.19
1671912731415|1671820403874|4917367843135161975|4914553093368054025|2144150.84
1671912762898|1662574957087|4855443348258816387|4887250020627121729|3978472.95
1671913414901|1633361461266|52072870691472021|4792392953475629222|8085729.25
1671913559367|1671910693098|4917649318111872567|288511851128422878|1606715.15
1671913790703|1671820403874|4917367843135161975|4915397518298187239|2248377.47
1671913909080|1671820403874|4917367843135161975|4792392953475629222|8170296.17
1671913914404|1671539666308|68116944363979237|4916523418205028940|1180281.38
1671914233019|1661966121383|152559437377176290|273593677362758446|8066513.84
1671914355243|1668887854038|4907797693926999296|4846717623980785955|9622146.72
1671914490216|1666295277496|4773815605012726045|287667426198290867|8471120.51
1671914741692|1667998154724|4875709546581983508|293296925732504363|2728513.36
1671914818407|1671730053667|4917086368158450330|139893063425196086|9955963.67
1671914845263|1671108310899|4915116043321475347|279223176896971052|6804527.01
1671914997782|1668389132112|4793237378405761242|4906390319043446320|3721626.7
1671915031267|1671158293740|302304124987245367|4915397518298187239|3678661.15
1671915256371|1666159939423|287385951221580374|4878805771325800998|2727324.88
1671915487387|1671107523270|4703728335811772683|303430024894087516|6327291.99
1671915581991|1670969764492|262334678294331771|4914553093368054025|4796514.78
1671915991405|1671675856740|4917086368158449901|40532396646334920|6781167.73
1671916133065|1671621278756|4913708668437922297|4916804893181739330|334079.78
1671916369776|1661840604131|4868391197187507740|273312202386046976|9513770.21
1671917042311|1671539666308|4910330968717394812|4916523418205028940|3156016.4
1671917139864|1649539662488|4814348001659060534|4845028774120523422|3616270.95
1671917269189|1671122220657|4915116043321475601|4858258098025923483|2245196.48
1671917450045|1671789166655|305681824707772831|247135029551956614|4999393.87
1671917544754|1648719967335|163255486492181018|4842214024353415624|5645072.79
1671918070428|1660843167002|4881620521092908391|233342755693133887|8968698.99
1671918086200|1670714924885|4872050371884745999|302022650010534142|6345069.25
1671918610901|1671842851722|4917649318111872329|4721742734321254459|4688872.08
1671918784266|1669441938688|4909768018763972794|4890064770394228018|8785238.49
1671918814940|1671282508177|303992974847508772|4904701469183181172|1657731.96
1671918881700|1671062242067|303430024894087429|4773815605012726531|3260803.54
1671918996949|1671871697845|4917649318111872400|4866139397373822141|5020257.42
1671919101349|1671621278756|4849813848724604467|4916804893181739330|5765338.81
1671919240183|1658261655968|4821947826030249295|4873176271791588239|4450226.89
1671919304114|1671798002827|4910049493740683688|4917367843135160866|2967600.01
1671919473157|1671384721446|4915960468251608020|303430024894087516|3604027.96
1671920007746|1663831697253|255579278853276190|4891472145277780325|1088173.41
1671920184124|1671730053667|4917086368158450330|4772689705105883970|3709940.34
1671920456495|1670775355271|302304124987244965|4902731144346206797|6063595.81
1671920548087|1670945418120|4914553093368054207|177610710304424261|5609282.45
1671920811213|1670844710794|302585599963956050|259801403503935893|5058646.16
1671920848226|1670969764492|4889783295417516905|4914553093368054025|8733734.8
1671921032984|1670285030031|4912582768531080855|4782259854314047006|4613362.15
1671921107543|1671156074977|4915397518298187189|77968568548851741|8662353.35
1671921758540|1658046946642|4872613321838167088|4750734656922453317|9997260.42
1671922202194|1667058980054|4901886719416075198|4890627720347648300|2170069.61
1671922376057|1671253548707|4915678993274897538|4721742734321254459|1379599.02
1671922419076|1668887854038|4907797693926999296|4887250020627121729|785038.0
1671922755441|1658293578562|166070236259287552|261771728340910437|2052328.15
1671922949544|1653158901610|244883229738270795|4765652830688117988|4175804.15
1671924264686|1670905838584|4914553093368054897|150307637563490574|7827513.25
1671924414610|1670969764492|4773534130036015819|4914553093368054025|6478597.3
1671924424583|1671253548707|4915678993274897538|4860228422862897790|4775870.72
1671924478045|1671820403874|4917367843135161975|4888657395510675050|6832360.0
1671925419756|1671039295406|4806748177287872701|4914834568344765887|8296062.73
1671925703861|1664352555654|256705178760118278|281474976710656546|383268.93
1671925985568|1671539666308|4842214024353415316|4916523418205028940|4544388.74
1671926145243|1670714924885|4892879520161334701|302022650010534142|210449.99
1671926155557|1668035597282|4905264419136602496|4852065648538288655|8618779.43
1671926230878|1670278009490|209698857649438867|4912301293554369723|8182811.49
1671926403816|1671539666308|4870642997001192253|4916523418205028940|9772381.58
1671927312543|1664594733586|4894005420068176832|4891472145277780325|181614.01
1671927361278|1670714924885|4838836324632888881|302022650010534142|5270648.81
1671927362739|1668839689889|4817162751426167949|296111675499610556|3025269.3
1671927445915|1652657017305|4855161873282106502|224617031415104267|9129419.61
1671927546231|1671842851722|4917649318111872329|4657003489677805220|7025670.02
1671927674114|1666376368223|4899634919602389190|4896538694858573544|9461199.67
1671927968941|1648976871934|4843058449283548842|4841932549376704541|5097888.82
1671928379501|1668248903182|294141350662635702|289637751035265186|2896887.41
1671928415583|1671158293740|4811251776915243792|4915397518298187239|4882993.98
1671929298913|1668421531625|4833488300075385041|4906390319043445214|9559972.09
1671930648124|1671820212314|4910893918670816194|4917367843135161532|5891501.67
1671930805972|1656096773800|4866139397373821631|40532396646334920|3676622.84
1671930986226|1667927875098|293015450755793598|4874302171698430407|9645838.24
1671931083192|1667630511166|4705698660648748763|4903857044253049057|2525836.79
1671931728713|1661284305756|271341877549072881|4841932549376704541|5367728.59
1671931892175|1671730053667|4917086368158450330|4721742734321254459|488708.1
1671931919589|1671820212314|4908360643880419664|4917367843135161532|8580111.7
1671932143161|1667722972499|4904138519229760979|4729342558692442175|4188066.38
1671932271170|1651045432743|238127830297215073|4845310249097233848|6156255.92
1671932336150|1669208553396|4908923593833841122|4712454060089803388|2323596.52
1671932633069|1668839689889|4828703225471304551|296111675499610556|340422.32
1671933029415|1655278230483|4833769775052096435|4863606122583425975|8629406.05
1671933325434|1649397104507|232779805739713243|40532396646334920|8529584.79
1671933810779|1671871697845|4917649318111872400|285978576338026555|5539859.01
1671934119901|1663554191811|270215977642229840|4890627720347648300|3787367.92
1671934241884|1669208553396|4908923593833841122|261771728340910437|4765716.01
1671934776980|1633867028212|4786200503987996281|4793800328359182982|2992591.66
1671934966078|1666506395569|4900197869555810520|75716768735167298|1563520.87
1671935094753|1671651660753|4870361522024481950|4916804893181740110|8125394.33
1671935653079|1662659087133|4826169950680909446|4887531495603831287|9342525.9
1671935813650|1671539666308|4909768018763972794|4916523418205028940|8549466.45
1671936031845|1671651660753|223491131508261359|4916804893181740110|2826968.23
1671936153869|1671798002827|4890064770394227817|4917367843135160866|1604026.36
1671936483561|1670883056533|4914271618391344264|278378751966839106|4848855.89
1671936860461|1652836983260|4855724823235528341|4833488300075385527|1075130.38
1671937080686|1668839689889|4868391197187506662|296111675499610556|300600.96
1671937259195|1671798002827|296674625453031449|4917367843135160866|7127521.68
1671937702015|1651857522933|4852347123514999718|4845028774120523422|1090052.85
1671937811636|1671842851722|4917649318111872329|4860228422862897790|165661.71
1671937830796|1671119267820|4915116043321475882|4836584524819202784|4398622.27
1671938198975|1670570801578|4913427193461212200|75716768735167298|4871208.3
1671938352344|1671670688538|4917086368158451375|4817725701379588150|6775203.42
1671938413144|1671820212314|205476732998779743|4917367843135161532|3795158.42
1671938636569|1666159939423|287385951221580374|4897946069742125780|236831.98
1671939049922|1671167563840|4915397518298186322|4888657395510675050|6692013.61
1671939214902|1666956604654|4901605244439364629|4689373111999530488|4490327.06
1671939250359|1670873148959|4914271618391343887|139893063425196086|7916055.87
1671939312484|1664553506510|259238453550514240|282037926664077537|4264645.29
1671939384911|1662525217874|275564002199732465|4860228422862897790|4493821.43
1671939563943|1671402264491|304274449824219292|4666573638885966169|2671336.73
1671939930877|1671253936581|4915678993274896523|47287796087390269|252872.92
1671939968235|1656966156943|4869235622117639110|4768467580455224066|8227282.8
1671940626551|1671842851722|4917649318111872329|4911456868624238275|9787036.01
1671941017910|1671235464155|4814629476635771544|4915678993274896732|1289743.83
1671941612578|1671096384207|4915116043321475732|4896538694858573544|8239388.08
1671941772528|1671863974032|4917649318111871275|4888657395510675050|8648802.88
1671942259657|1671394606523|4915960468251608241|4912301293554369723|5197253.27
1671943006438|1671122220657|4915116043321475601|254734853923143961|9798723.27
1671943286604|1663006738270|240098155134190220|4888657395510675050|7923215.57
1671943298715|1671539666308|4915116043321475601|4916523418205028940|6124054.66
1671943661656|1668389132112|4725964858971915631|4906390319043446320|3901558.11
1671944264625|1671167563840|4915397518298186322|4816599801472746629|699303.77
1671944693682|1670016863106|162692536538759272|4911456868624238275|9067834.95
1671944853779|1671394606523|4915960468251608241|4881057571139487097|2268106.79
