mediumId|mediumType|isBlocked|createTime|lastLoginTime|riskLevel
35184372096780|QRCode|false|2021-10-26 01:55:31.806|1668328108073|Moderate risk
35184372092214|QRCode|false|2021-10-26 03:29:22.834|1652861875484|Minimal risk
35184372098089|IPv6|false|2021-10-26 08:09:51.917|1648841163131|Moderate risk
35184372092930|WIFI|false|2021-10-26 09:43:16.961|1667817466794|Very high risk
35184372091275|WIFI|false|2021-10-26 13:01:43.845|1636973157888|Minimal risk
35184372091832|RFID|false|2021-10-26 13:37:49.338|1650165674266|Significant risk
35184372094489|ATM|false|2021-10-26 14:10:50.319|1663734648054|Critical risk
35184372089066|RFID|false|2021-10-26 14:31:23.669|1646806987954|Severe risk
35184372094634|PHONE|false|2021-10-26 16:15:41.838|1664238727071|Minimal risk
35184372093701|ATM|false|2021-10-26 16:47:33.782|1663602929793|Minimal risk
35184372096030|POS|false|2021-10-26 16:54:54.269|1641589652864|Minimal risk
35184372089609|QRCode|false|2021-10-26 19:12:53.596|1653745157968|Low risk
35184372091629|RFID|false|2021-10-26 19:57:48.269|1637482457530|Severe risk
35184372097039|MAC|false|2021-10-26 20:22:42.334|1637085818522|Moderate risk
35184372092109|POS|false|2021-10-27 01:00:50.497|1638689710894|Severe risk
35184372089273|WIFI|false|2021-10-27 07:29:48.456|1653237763483|Extreme risk
35184372090325|POS|false|2021-10-27 08:55:33.834|1637140404404|Severe risk
35184372092639|ATM|false|2021-10-27 12:42:40.5|1651729442058|Severe risk
35184372098739|PHONE|false|2021-10-27 12:49:34.69|1671417311717|Low risk
35184372095049|ATM|false|2021-10-27 13:05:16.997|1653707329531|Very high risk
35184372097166|PHONE|false|2021-10-27 13:31:44.003|1669713453977|Severe risk
35184372098650|ATM|false|2021-10-27 18:30:31.913|1657997272091|Moderate risk
35184372092852|PHONE|false|2021-10-27 22:56:39.138|1667718533148|High risk
35184372093131|IPv4|false|2021-10-27 23:17:19.446|1641006973388|Critical risk
35184372096325|IPv4|false|2021-10-27 23:56:27.12|1667651939829|Significant risk
35184372091970|IPv4|false|2021-10-28 00:26:43.778|1650327825975|Minimal risk
35184372092064|POS|false|2021-10-28 00:49:20.905|1659353940754|High risk
35184372096901|RFID|false|2021-10-28 01:10:56.322|1652705723864|High risk
35184372092087|RFID|false|2021-10-28 02:10:38.155|1639605618417|Minimal risk
35184372093096|RFID|false|2021-10-28 10:51:55.247|1667163653593|Moderate risk
35184372090279|IPv6|false|2021-10-28 11:58:46.383|1666405896347|Significant risk
35184372095348|PHONE|false|2021-10-28 12:56:16.886|1641324388162|High risk
35184372093931|ATM|false|2021-10-28 12:59:51.115|1654780107361|Moderate risk
35184372096056|POS|false|2021-10-28 14:41:54.025|1649679977088|Critical risk
35184372091439|IPv4|false|2021-10-28 15:11:12.468|1645562087072|Extreme risk
35184372098253|RFID|false|2021-10-28 17:13:11.097|1659473051817|Minimal risk
35184372093256|ATM|false|2021-10-28 21:27:09.323|1659902486525|Moderate risk
35184372093125|WIFI|false|2021-10-29 05:56:14.039|1638902642366|Severe risk
35184372090023|POS|false|2021-10-29 14:35:36.061|1647064568457|Low risk
35184372098232|WIFI|false|2021-10-29 16:33:58.786|1665682170967|Severe risk
35184372097011|IPv6|false|2021-10-29 18:49:38.871|1642948613990|Significant risk
35184372093244|IPv6|false|2021-10-29 21:48:52.12|1640287996595|Very high risk
35184372096946|IPv6|false|2021-10-30 05:55:31.205|1654914596758|Very high risk
35184372089196|ATM|false|2021-10-30 06:07:42.841|1645586654170|Low risk
35184372093024|WIFI|false|2021-10-30 08:50:25.797|1651169992066|Extreme risk
35184372089304|PHONE|false|2021-10-30 11:09:45.808|1671156945562|Extreme risk
35184372091632|ATM|false|2021-10-30 11:54:47.563|1640457078746|Significant risk
35184372089750|MAC|false|2021-10-30 20:07:28.476|1649786141100|Very high risk
35184372089617|POS|false|2021-10-30 22:16:45.725|1649661812099|Moderate risk
35184372097768|MAC|true|2021-10-31 03:16:17.49|1668033868645|Very high risk
35184372094863|PHONE|true|2021-10-31 04:04:03.985|1635669402764|Minimal risk
35184372096479|ATM|false|2021-10-31 07:31:47.29|1654162448571|Severe risk
35184372098700|NFC|false|2021-10-31 08:45:12.21|1666711318362|Moderate risk
35184372094401|QRCode|false|2021-10-31 09:18:33.248|1666591144387|Severe risk
35184372095477|MAC|false|2021-10-31 12:54:26.968|1647478641589|Moderate risk
35184372097379|PHONE|false|2021-10-31 16:57:17.565|1655211969636|Moderate risk
35184372092482|PHONE|false|2021-11-01 01:22:05.673|1662709572238|Extreme risk
35184372095793|WIFI|false|2021-11-01 02:12:33.048|1656466187859|Low risk
35184372096401|QRCode|false|2021-11-01 05:28:17.196|1642508953933|Severe risk
35184372095204|MAC|false|2021-11-01 05:58:34.246|1660854210828|Moderate risk
35184372093140|NFC|false|2021-11-01 06:21:03.089|1666563301152|Critical risk
35184372098084|IPv4|false|2021-11-01 09:42:26.964|1649159590144|Significant risk
35184372097462|WIFI|false|2021-11-01 14:06:59.91|1647984839556|Extreme risk
35184372097549|POS|false|2021-11-01 17:34:03.823|1652536387300|Significant risk
35184372092403|MAC|false|2021-11-01 20:48:36.476|1645939990292|Very high risk
35184372092698|RFID|false|2021-11-01 21:49:27.188|1660320823797|Minimal risk
35184372091108|MAC|false|2021-11-02 01:08:49.982|1638980563418|Moderate risk
35184372094850|IPv4|false|2021-11-02 02:31:06.825|1646036713528|High risk
35184372089540|ATM|false|2021-11-02 03:04:07.004|1653937923348|Severe risk
35184372094324|WIFI|false|2021-11-02 06:09:02.789|1644723302794|Severe risk
35184372091611|POS|false|2021-11-02 10:19:19.103|1661129592387|Minimal risk
35184372093161|ATM|false|2021-11-02 11:48:02.159|1650414792985|Very high risk
35184372091593|IPv6|false|2021-11-02 16:59:30.002|1644433099729|Low risk
35184372094974|POS|false|2021-11-02 19:57:48.232|1654004399539|Significant risk
35184372096376|WIFI|false|2021-11-03 04:04:12.76|1645138859527|Severe risk
35184372095229|IPv6|false|2021-11-03 09:28:43.416|1641337321420|Severe risk
35184372094567|PHONE|false|2021-11-03 10:27:15.855|1665492683384|Severe risk
35184372092219|IPv6|false|2021-11-03 12:23:04.094|1647657375427|Critical risk
35184372098058|WIFI|false|2021-11-03 12:50:00.009|1657457955563|Severe risk
35184372092100|QRCode|true|2021-11-03 12:57:01.057|1651254629334|Minimal risk
35184372093687|POS|false|2021-11-03 14:44:13.548|1638808736893|Minimal risk
35184372093557|RFID|false|2021-11-03 18:21:00.68|1669646445395|High risk
35184372093965|IPv6|false|2021-11-03 19:31:03.065|1657529201933|Extreme risk
35184372090163|IPv6|true|2021-11-03 22:52:43.253|1647822771391|Very high risk
35184372097516|NFC|false|2021-11-03 23:30:03.259|1661634169335|Extreme risk
35184372097408|PHONE|false|2021-11-04 00:34:31.298|1647741903881|Very high risk
35184372094013|PHONE|false|2021-11-04 01:37:54.423|1655234911324|Critical risk
35184372089660|QRCode|false|2021-11-04 03:17:41.15|1643907943097|High risk
35184372095844|MAC|false|2021-11-04 03:28:50.089|1669917067049|Very high risk
35184372096440|RFID|false|2021-11-04 03:34:35.529|1642407064458|Very high risk
35184372091032|QRCode|false|2021-11-04 04:48:51.788|1644949124615|Critical risk
35184372095752|WIFI|false|2021-11-04 09:01:30.542|1636920445380|Severe risk
35184372093227|MAC|false|2021-11-04 09:07:32.46|1636328154080|Minimal risk
35184372090896|ATM|true|2021-11-04 14:01:34.395|1660041183956|Very high risk
35184372089814|NFC|false|2021-11-04 19:28:20.259|1664599580799|Minimal risk
35184372095107|PHONE|false|2021-11-04 23:25:52.521|1641001168776|Significant risk
35184372091695|IPv4|false|2021-11-05 00:01:11.355|1643009722536|Severe risk
35184372090652|POS|false|2021-11-05 00:34:49.001|1638935790809|Extreme risk
35184372090770|POS|false|2021-11-05 00:42:56.037|1646578752914|Extreme risk
35184372094031|IPv4|false|2021-11-05 01:57:26.397|1662645423647|Very high risk
35184372092356|IPv4|false|2021-11-05 04:07:31.391|1650206659241|Critical risk
35184372093513|MAC|false|2021-11-05 07:24:31.824|1668650715510|Extreme risk
35184372095795|IPv4|false|2021-11-05 10:07:25.452|1641925832317|Severe risk
35184372089543|PHONE|false|2021-11-05 16:06:33.7|1655056895600|Severe risk
35184372092066|POS|false|2021-11-05 17:31:34.47|1670296024992|Very high risk
35184372092715|ATM|false|2021-11-05 19:44:29.535|1652352881204|High risk
35184372093848|WIFI|false|2021-11-06 11:38:46.184|1666832735175|Moderate risk
35184372093878|POS|false|2021-11-06 19:27:49.871|1659148737741|Severe risk
35184372089327|IPv4|false|2021-11-06 22:32:17.886|1641452761484|Low risk
35184372098669|PHONE|false|2021-11-07 00:18:50.313|1645857245185|Critical risk
35184372090407|MAC|false|2021-11-07 00:34:00.604|1638254117388|Extreme risk
35184372089297|WIFI|false|2021-11-07 01:37:09.681|1672111208401|Critical risk
35184372097016|ATM|false|2021-11-07 04:35:18.875|1638115352349|Minimal risk
35184372090211|QRCode|false|2021-11-07 05:22:50.8|1656217070521|Minimal risk
35184372095020|IPv6|false|2021-11-07 09:10:34.094|1665690422240|Low risk
35184372095904|QRCode|false|2021-11-07 10:41:23.637|1656003027532|Critical risk
35184372096644|MAC|false|2021-11-07 12:22:59.038|1653250333127|High risk
35184372094377|IPv6|false|2021-11-07 12:49:34.826|1663278041817|Moderate risk
35184372090178|ATM|false|2021-11-07 13:56:26.527|1665198840814|Critical risk
35184372090052|ATM|false|2021-11-07 17:58:59.297|1648752164729|Low risk
35184372091116|ATM|false|2021-11-07 18:14:33.59|1666872755922|Low risk
35184372098063|NFC|false|2021-11-07 23:28:55.064|1651016055886|Severe risk
35184372096587|PHONE|false|2021-11-08 00:37:54.632|1659533928070|Critical risk
35184372093845|PHONE|false|2021-11-08 01:13:24.252|1656811534211|Moderate risk
35184372092518|IPv6|false|2021-11-08 03:39:31.08|1667049210866|Very high risk
35184372089713|IPv4|false|2021-11-08 06:12:03.103|1671949385828|Severe risk
35184372097561|IPv4|false|2021-11-08 07:30:18.56|1637692675373|Critical risk
35184372089090|ATM|false|2021-11-08 14:34:23.173|1640688443122|Significant risk
35184372096371|WIFI|false|2021-11-08 16:13:27.166|1661006586575|High risk
35184372091902|PHONE|false|2021-11-08 19:48:49.531|1641203724786|Minimal risk
35184372090082|MAC|false|2021-11-09 01:14:46.393|1649543093178|Critical risk
35184372093737|PHONE|false|2021-11-09 01:36:24.764|1664522652434|Minimal risk
35184372094061|ATM|false|2021-11-09 05:02:14.196|1637193453778|Moderate risk
35184372090083|PHONE|false|2021-11-09 05:19:25.422|1645244926501|Significant risk
35184372091197|MAC|false|2021-11-09 10:40:18.179|1669683545279|Significant risk
35184372094050|PHONE|false|2021-11-09 17:06:01.925|1658436486534|High risk
35184372096951|IPv4|false|2021-11-09 18:53:05.446|1671466043912|Low risk
35184372089790|PHONE|false|2021-11-09 19:52:59.199|1660599264620|Severe risk
35184372097219|NFC|false|2021-11-09 19:58:58.789|1659943775475|High risk
35184372092164|NFC|false|2021-11-09 21:11:51.618|1645404828678|High risk
35184372090749|QRCode|false|2021-11-09 23:25:49.593|1637433160295|Significant risk
35184372093854|ATM|false|2021-11-09 23:32:19.791|1655257342044|Low risk
35184372091873|POS|false|2021-11-10 01:43:35.762|1666471686360|Significant risk
35184372096295|QRCode|false|2021-11-10 02:11:12.732|1658658473514|Low risk
35184372095166|PHONE|false|2021-11-10 02:40:39.452|1640727545140|Significant risk
35184372097399|PHONE|false|2021-11-10 08:33:52.362|1641183769125|Minimal risk
35184372089780|ATM|false|2021-11-10 10:23:31.961|1643661844637|High risk
35184372098725|PHONE|false|2021-11-10 18:40:24.442|1666201884355|Severe risk
35184372093391|IPv4|false|2021-11-10 20:29:04.059|1661706315780|Critical risk
35184372093601|MAC|false|2021-11-10 21:01:05.992|1668781450644|Significant risk
35184372092264|RFID|false|2021-11-11 03:09:52.905|1657901592342|Extreme risk
35184372092251|POS|true|2021-11-11 05:22:25.228|1670215217841|Significant risk
35184372090409|IPv6|false|2021-11-11 05:40:58.565|1657240825970|Severe risk
35184372095554|QRCode|false|2021-11-11 05:46:45.463|1656717348530|High risk
35184372090197|RFID|false|2021-11-11 06:01:38.069|1655547744940|High risk
35184372091229|PHONE|false|2021-11-11 08:29:20.898|1663924754119|Critical risk
39582418603919|RFID|false|2021-11-11 17:04:39.956|1671987479313|High risk
39582418603467|RFID|false|2021-11-11 20:00:30.711|1641872835908|Severe risk
39582418607569|RFID|false|2021-11-11 21:09:24.171|1652041834897|Significant risk
39582418600634|IPv4|false|2021-11-11 22:45:27.154|1652170495648|Severe risk
39582418606590|RFID|false|2021-11-12 02:02:11.47|1665669480508|Low risk
39582418608371|IPv4|false|2021-11-12 13:30:25.189|1668883344308|Low risk
39582418608572|MAC|false|2021-11-12 14:49:44.189|1640256556144|Moderate risk
39582418605027|IPv4|false|2021-11-12 14:53:28.764|1655539874536|High risk
39582418609332|POS|false|2021-11-12 16:16:51.101|1671969825581|Extreme risk
39582418600276|POS|true|2021-11-12 19:12:39.128|1646630181636|Minimal risk
39582418606023|IPv6|true|2021-11-12 20:45:32.293|1660972991355|Low risk
39582418604004|PHONE|false|2021-11-12 22:47:51.999|1672358304186|Critical risk
39582418604786|RFID|false|2021-11-13 04:18:33.666|1659415819463|High risk
39582418608973|WIFI|false|2021-11-13 07:00:45.17|1663415235864|Severe risk
39582418606540|WIFI|false|2021-11-13 12:09:36.552|1648750514080|Moderate risk
39582418603441|WIFI|false|2021-11-13 19:13:41.426|1658695055511|Moderate risk
39582418606573|WIFI|false|2021-11-13 21:10:21.465|1647527412882|Minimal risk
39582418602452|PHONE|false|2021-11-14 00:35:20.862|1648210202312|Minimal risk
39582418601564|RFID|false|2021-11-14 01:03:48.557|1670443319135|Very high risk
39582418608821|QRCode|false|2021-11-14 20:06:29.739|1646891786785|High risk
39582418600800|RFID|false|2021-11-15 07:16:19.745|1644229269533|Moderate risk
39582418606175|POS|false|2021-11-15 10:02:41.429|1666533178770|High risk
39582418602129|MAC|false|2021-11-15 11:00:39.772|1649723434657|Critical risk
39582418602371|NFC|false|2021-11-15 13:58:26.019|1656203902669|Extreme risk
39582418607944|POS|false|2021-11-16 02:13:51.665|1644300072767|Very high risk
39582418603290|NFC|false|2021-11-16 05:31:25.226|1672225625253|High risk
39582418600001|POS|false|2021-11-16 10:08:32.694|1671439658314|Critical risk
39582418603639|WIFI|false|2021-11-16 11:00:51.285|1644347414698|Extreme risk
39582418607333|POS|false|2021-11-16 12:29:47.426|1663939044331|Low risk
39582418602128|PHONE|false|2021-11-16 14:45:01.882|1656509468936|Low risk
39582418602311|WIFI|false|2021-11-16 14:49:06.304|1656129453409|Minimal risk
39582418609613|QRCode|false|2021-11-16 19:31:25.461|1641643122453|Extreme risk
39582418602490|ATM|false|2021-11-16 20:42:19.41|1666093665504|Severe risk
39582418601433|WIFI|false|2021-11-16 21:53:39.561|1666092390125|High risk
39582418609624|RFID|false|2021-11-16 22:30:02.882|1646519999686|Minimal risk
39582418602018|QRCode|false|2021-11-16 23:18:20.537|1646526426862|Severe risk
39582418601476|POS|false|2021-11-17 00:54:03.668|1638477713464|Severe risk
39582418608377|WIFI|false|2021-11-17 02:03:04.085|1668587051211|High risk
39582418602884|QRCode|false|2021-11-17 03:24:51.221|1639363815528|Significant risk
39582418609484|IPv6|false|2021-11-17 07:43:07.572|1658891614325|Extreme risk
39582418602439|PHONE|false|2021-11-17 07:54:43.493|1649213858841|Moderate risk
39582418602779|NFC|false|2021-11-17 09:35:21.965|1663483949580|Extreme risk
39582418602340|IPv4|false|2021-11-17 09:46:00.66|1646872980636|Minimal risk
39582418608998|POS|false|2021-11-17 16:03:02.986|1646116040716|Moderate risk
39582418608712|PHONE|false|2021-11-17 16:10:23.425|1665729899949|Low risk
39582418605115|NFC|false|2021-11-17 20:46:26.938|1645989332174|Severe risk
39582418604476|MAC|false|2021-11-17 21:57:25.731|1664156020883|Critical risk
39582418607633|ATM|false|2021-11-17 22:09:13.335|1661607511982|Extreme risk
39582418601365|QRCode|false|2021-11-18 00:05:21.034|1651760728177|Moderate risk
39582418607800|ATM|false|2021-11-18 07:27:17.998|1651534117832|Minimal risk
39582418605111|ATM|false|2021-11-18 09:51:08.021|1637953243828|Moderate risk
39582418604672|MAC|false|2021-11-19 01:44:12.75|1669236910360|Moderate risk
39582418604041|POS|false|2021-11-19 07:48:57.705|1654100438870|Significant risk
39582418601828|QRCode|false|2021-11-19 08:41:01.721|1665997034122|Very high risk
39582418607223|NFC|false|2021-11-19 08:48:38.152|1647226249803|Low risk
39582418606776|RFID|false|2021-11-19 11:51:59.914|1649300280134|Significant risk
39582418602984|RFID|false|2021-11-19 13:28:53.468|1666057669991|Low risk
39582418606471|IPv6|false|2021-11-19 15:41:48.584|1670262595416|Extreme risk
39582418603587|ATM|true|2021-11-19 16:10:48.461|1670325039222|Moderate risk
39582418607132|QRCode|false|2021-11-19 18:35:32.231|1640303688656|High risk
39582418605170|QRCode|false|2021-11-20 03:35:46.201|1662686193266|Minimal risk
39582418607129|RFID|false|2021-11-20 04:04:55.758|1649494939642|Critical risk
39582418609051|ATM|false|2021-11-20 04:33:23.591|1649338164690|Moderate risk
39582418599974|NFC|false|2021-11-20 05:17:25.691|1643927808987|High risk
39582418603295|WIFI|false|2021-11-20 08:23:19.508|1654378085285|High risk
39582418605644|MAC|false|2021-11-20 09:02:55.318|1643157686205|Severe risk
39582418602396|POS|false|2021-11-20 12:51:29.431|1666725904944|Critical risk
39582418609572|PHONE|false|2021-11-20 13:15:11.849|1643685883552|Critical risk
39582418605895|MAC|false|2021-11-20 15:27:24.462|1637536579949|Very high risk
39582418603282|WIFI|false|2021-11-20 23:28:42.981|1643585489901|Very high risk
39582418603422|ATM|false|2021-11-21 01:15:22.15|1670905578067|Low risk
39582418600627|ATM|false|2021-11-21 02:09:10.755|1650129253385|Significant risk
39582418604339|IPv6|true|2021-11-21 03:47:12.957|1647404814326|Significant risk
39582418604554|MAC|false|2021-11-21 05:12:20.536|1662106725391|Severe risk
39582418600219|RFID|false|2021-11-21 05:38:12.848|1672395162554|Severe risk
39582418608251|POS|false|2021-11-21 09:12:30.252|1639524113889|Severe risk
39582418602680|QRCode|false|2021-11-21 15:21:59.419|1653175060971|Severe risk
39582418606998|ATM|false|2021-11-21 20:33:14.405|1669245448871|Critical risk
39582418605431|MAC|false|2021-11-21 22:35:14.472|1670828242908|Critical risk
39582418602746|IPv6|false|2021-11-22 01:25:15.474|1657485044810|Minimal risk
39582418606962|NFC|false|2021-11-22 01:59:17.232|1672502685277|Severe risk
39582418604992|RFID|false|2021-11-22 03:31:05.863|1658628854466|Low risk
39582418606403|IPv6|false|2021-11-22 04:41:57.714|1662943484938|Extreme risk
39582418607779|NFC|true|2021-11-22 05:14:57.119|1641150673777|Minimal risk
39582418607046|NFC|false|2021-11-22 06:39:57.461|1656808951629|High risk
39582418600885|WIFI|false|2021-11-22 07:03:09.732|1668039713563|Severe risk
39582418609158|WIFI|false|2021-11-22 09:39:46.218|1650289144992|Severe risk
39582418602160|PHONE|false|2021-11-22 11:31:00.738|1646005698622|Very high risk
39582418600064|PHONE|false|2021-11-22 12:33:58.107|1647804614701|Minimal risk
39582418601573|MAC|true|2021-11-22 15:14:28.654|1656438392657|Critical risk
39582418602475|NFC|false|2021-11-22 15:50:28.954|1645818261459|High risk
39582418601104|IPv4|false|2021-11-22 19:17:37.968|1651410876350|High risk
39582418601791|MAC|false|2021-11-23 00:25:57.013|1646462799109|Significant risk
39582418604586|MAC|false|2021-11-23 02:02:22.613|1663446565109|Extreme risk
39582418609821|MAC|false|2021-11-23 03:19:36.572|1637863630214|Moderate risk
39582418606489|QRCode|true|2021-11-23 06:12:52.931|1653753422103|Moderate risk
39582418609387|PHONE|false|2021-11-23 06:37:23.542|1640003063653|Moderate risk
39582418604825|POS|false|2021-11-23 12:36:20.734|1653259134566|Minimal risk
39582418602957|NFC|true|2021-11-23 17:24:51.474|1653047269105|Significant risk
39582418609152|ATM|false|2021-11-23 18:31:14.826|1659017693635|Very high risk
39582418608060|QRCode|false|2021-11-23 19:19:33.487|1658885926126|Very high risk
39582418605803|QRCode|false|2021-11-23 22:55:43.913|1640053276988|Minimal risk
39582418606671|POS|false|2021-11-24 00:47:13.869|1646921521997|Moderate risk
39582418609024|ATM|false|2021-11-24 03:41:45.517|1638352319077|Minimal risk
39582418602920|MAC|false|2021-11-24 06:22:24.001|1666748088601|Significant risk
39582418600939|PHONE|false|2021-11-24 06:33:00.288|1643427216516|Moderate risk
39582418601631|POS|false|2021-11-24 13:11:55.526|1645425342111|Minimal risk
39582418601271|IPv4|false|2021-11-24 18:49:33.147|1663493116426|Significant risk
39582418601149|PHONE|false|2021-11-25 00:22:19.47|1660216341220|Very high risk
39582418603703|ATM|false|2021-11-25 00:41:27.584|1656807592525|Extreme risk
39582418604174|IPv6|false|2021-11-25 02:54:53.35|1667157858024|Severe risk
39582418607426|NFC|false|2021-11-25 04:48:23.66|1653418217482|Moderate risk
39582418603242|MAC|true|2021-11-25 09:16:22.88|1648363012701|Very high risk
39582418602161|MAC|true|2021-11-25 10:30:50.314|1653411226066|High risk
39582418601829|MAC|false|2021-11-25 18:44:13.08|1641787640632|Very high risk
39582418604698|NFC|false|2021-11-25 21:33:04.826|1656263345111|Severe risk
39582418602531|NFC|false|2021-11-26 02:33:42.129|1672474987617|Very high risk
39582418600274|RFID|false|2021-11-26 02:51:27.986|1671232858402|Very high risk
39582418602666|RFID|false|2021-11-26 05:02:47.939|1651808905092|High risk
39582418600450|RFID|false|2021-11-26 05:21:00.739|1659597293542|Moderate risk
39582418603837|WIFI|false|2021-11-26 05:52:25.061|1651543976211|Very high risk
39582418609454|RFID|false|2021-11-26 06:09:58.448|1645216863933|Minimal risk
39582418608148|IPv6|false|2021-11-26 07:58:09.342|1643056543874|High risk
39582418605320|IPv6|false|2021-11-26 09:29:45.028|1648937276026|Significant risk
39582418602201|IPv4|false|2021-11-26 14:23:08.948|1658370681206|High risk
39582418607494|IPv4|false|2021-11-26 14:56:33.611|1652898285475|Extreme risk
39582418601895|IPv4|false|2021-11-26 14:58:33.764|1662625957566|Critical risk
39582418609381|MAC|false|2021-11-27 01:22:21.783|1667488705688|Extreme risk
39582418607125|IPv4|false|2021-11-27 02:53:07.897|1640524925046|Minimal risk
39582418608179|ATM|false|2021-11-27 06:17:50.814|1650990797546|Moderate risk
39582418606921|ATM|false|2021-11-27 08:47:56.015|1643754691181|Significant risk
39582418604280|WIFI|false|2021-11-27 12:23:03.99|1639384037612|Very high risk
39582418602565|ATM|false|2021-11-27 12:47:21.658|1646189072612|Critical risk
39582418604239|IPv4|true|2021-11-27 15:42:50.86|1667409611413|Minimal risk
39582418601889|IPv6|false|2021-11-27 17:43:43.352|1644268098593|Low risk
39582418605825|NFC|false|2021-11-27 17:45:17.337|1658068635863|High risk
39582418602196|NFC|false|2021-11-28 03:44:54.453|1663460230160|Critical risk
39582418609871|MAC|false|2021-11-28 04:00:33.633|1668887140639|Critical risk
39582418608838|POS|false|2021-11-28 06:45:53.384|1641883560580|Very high risk
39582418607514|IPv6|false|2021-11-28 11:37:17.776|1655822420122|Significant risk
39582418606727|POS|false|2021-11-28 12:27:09.526|1654621598911|High risk
39582418601377|IPv4|false|2021-11-28 16:10:00.305|1665150367233|Extreme risk
39582418609551|NFC|false|2021-11-28 17:06:50.724|1645239247951|Extreme risk
39582418609021|WIFI|false|2021-11-29 02:22:09.647|1638745695478|Severe risk
39582418606879|MAC|false|2021-11-29 02:55:20.568|1646373287590|Moderate risk
39582418600554|WIFI|false|2021-11-29 06:44:56.069|1656906945990|Significant risk
39582418606336|IPv4|false|2021-11-29 09:15:56.05|1668735935857|High risk
39582418605764|ATM|false|2021-11-29 09:21:29.728|1662313522699|Moderate risk
39582418600698|PHONE|false|2021-11-29 14:04:42.734|1666829205469|Extreme risk
39582418609883|ATM|false|2021-11-29 15:59:56.655|1639425741765|Extreme risk
39582418603959|POS|false|2021-11-29 16:02:05.837|1667086316020|Critical risk
39582418604372|MAC|false|2021-11-29 20:56:26.939|1657464495077|Severe risk
39582418602157|WIFI|false|2021-11-29 21:14:54.584|1640440215666|Very high risk
39582418608934|ATM|false|2021-11-29 23:58:36.979|1648847744263|High risk
39582418607012|RFID|false|2021-11-30 06:55:03.185|1665616695123|High risk
39582418609391|PHONE|false|2021-11-30 16:03:47.685|1654333213090|Very high risk
39582418605922|RFID|false|2021-11-30 17:35:54.387|1655861932947|Moderate risk
39582418607821|IPv4|false|2021-11-30 19:27:49.997|1651780118342|Critical risk
39582418608565|QRCode|false|2021-12-01 04:26:47.393|1649722759928|Very high risk
39582418604135|NFC|false|2021-12-01 04:33:24.386|1639780334275|Very high risk
39582418606390|WIFI|false|2021-12-01 16:34:27.406|1651957407486|Extreme risk
39582418602236|NFC|false|2021-12-01 17:06:47.193|1668588670354|Minimal risk
39582418601080|IPv6|false|2021-12-01 21:59:52.559|1662695881189|Critical risk
39582418601252|WIFI|false|2021-12-01 22:21:38.195|1669030178922|High risk
39582418601766|MAC|false|2021-12-02 02:20:29.968|1649715337686|Critical risk
39582418600122|RFID|false|2021-12-02 03:05:33.715|1672488147636|Minimal risk
39582418601558|POS|false|2021-12-02 03:31:32.466|1645439660887|High risk
39582418604772|NFC|false|2021-12-02 07:00:36.174|1640100099552|Extreme risk
39582418605972|RFID|false|2021-12-02 09:36:25.416|1672155992191|Very high risk
39582418602888|WIFI|false|2021-12-02 10:24:14.789|1646757630770|Severe risk
39582418601086|RFID|false|2021-12-02 12:52:47.265|1656992869172|Critical risk
39582418606734|ATM|false|2021-12-02 14:58:05.486|1656770533381|Very high risk
39582418604789|ATM|false|2021-12-02 16:49:03.782|1668610937832|Extreme risk
39582418609403|IPv4|false|2021-12-02 17:33:29.63|1669476900783|Extreme risk
39582418601798|QRCode|false|2021-12-02 21:09:07.15|1668255953191|Minimal risk
39582418605161|WIFI|true|2021-12-03 03:15:14.054|1668318149737|Very high risk
39582418600127|NFC|false|2021-12-03 07:39:06.155|1641619766143|Severe risk
39582418606197|WIFI|false|2021-12-03 08:02:01.943|1671494801751|Low risk
39582418602843|ATM|false|2021-12-03 10:30:58.31|1662381492047|Low risk
39582418604875|IPv6|false|2021-12-03 16:00:14.055|1645439318713|Significant risk
39582418608072|ATM|false|2021-12-03 20:20:22.127|1662178232476|Low risk
39582418609818|IPv6|false|2021-12-03 20:45:43.78|1661509636357|Significant risk
39582418607405|WIFI|false|2021-12-03 20:53:39.955|1671590222662|Minimal risk
39582418607945|IPv4|false|2021-12-04 03:23:39.966|1663557078559|Moderate risk
39582418609878|RFID|false|2021-12-04 06:13:59.06|1662795497514|Critical risk
39582418600756|NFC|true|2021-12-04 10:26:46.967|1666522696722|Very high risk
39582418606491|IPv6|false|2021-12-04 11:22:24.998|1652796987936|Significant risk
39582418602471|NFC|false|2021-12-04 11:50:05.163|1664865852943|Critical risk
39582418602216|QRCode|false|2021-12-04 19:38:03.442|1642531492584|Minimal risk
39582418604120|NFC|false|2021-12-04 19:59:56.687|1662503668524|Severe risk
39582418603725|MAC|false|2021-12-04 22:01:53.863|1667867243706|Extreme risk
39582418602587|RFID|false|2021-12-05 04:12:48.81|1656392103818|High risk
39582418600807|WIFI|false|2021-12-05 07:16:40.531|1671939723616|Critical risk
39582418606302|POS|false|2021-12-05 10:24:46.759|1640763699115|Severe risk
39582418600898|WIFI|false|2021-12-05 10:32:22.062|1654835347480|Low risk
39582418602338|PHONE|true|2021-12-05 10:53:33.229|1656228015040|Significant risk
39582418605992|WIFI|false|2021-12-05 11:04:04.324|1651824020660|Significant risk
39582418603552|POS|false|2021-12-05 11:51:21.794|1652884531208|Very high risk
