companyId|loanId|createTime|org
12094627907977|244883229738274047|2022-05-21 11:19:43.645|Avant
8796093026016|244883229738275779|2022-05-21 18:42:23.983|Kabbage
2199023259533|245164704714986674|2022-05-21 20:56:06.144|LightStream
6597069767571|245164704714982616|2022-05-21 22:11:49.268|Roofstock
12094627907275|245164704714983762|2022-05-22 08:12:19.395|Kabbage
9895604651441|245164704714983393|2022-05-22 11:49:28.027|Fundbox
10995116280295|245164704714984815|2022-05-22 12:48:56.123|Patch of Land
8796093025464|245164704714985747|2022-05-22 14:31:40.379|Upstart
12094627909448|245164704714986587|2022-05-22 15:50:09.913|Funding Circle
9895604653188|245164704714985673|2022-05-22 18:24:34.622|Fundrise
6597069769626|245446179691696015|2022-05-23 03:30:56.935|Citibank
7696581398008|245446179691696817|2022-05-23 03:32:02.574|Capital One
5497558139756|245446179691693217|2022-05-23 06:01:44.567|LendingPoint
5497558140027|245446179691693589|2022-05-23 06:09:02.975|Navy Federal Credit Union
1099511630298|245446179691695459|2022-05-23 12:07:17.937|SunTrust
3298534884363|245446179691693444|2022-05-23 12:08:44.332|Upstart
12094627906449|245446179691693269|2022-05-23 12:19:24.915|Wells Fargo
5497558142458|245446179691696823|2022-05-23 15:14:29.099|OnDeck
8796093024579|245446179691695262|2022-05-23 17:30:47.976|Fundbox
3298534885079|245727654668405089|2022-05-23 19:23:52.684|Fundbox
5497558141242|245727654668405908|2022-05-23 19:34:10.444|Navy Federal Credit Union
7696581395511|245727654668404158|2022-05-23 20:17:07.764|PNC Bank
10995116278137|245727654668403192|2022-05-24 01:03:27.141|Marcus by Goldman Sachs
7696581397135|245727654668406360|2022-05-24 08:32:05.028|Wells Fargo
5497558140486|245727654668404916|2022-05-24 09:04:00.051|Bank of America
10995116280616|245727654668406537|2022-05-24 10:59:49.366|Chase Bank
10995116280117|245727654668405900|2022-05-24 15:39:32.43|Discover
2199023256613|246009129645114790|2022-05-24 20:45:26.782|Peerform
2199023256696|246009129645114892|2022-05-24 21:38:26.908|Earnest
6597069770065|246009129645117921|2022-05-25 03:41:18.557|Prosper
6597069767856|246009129645114987|2022-05-25 05:26:44.508|PNC Bank
12094627905705|246009129645113562|2022-05-25 05:43:09.209|State Farm Bank
3298534885797|246009129645116710|2022-05-25 07:43:47.03|US Bank
7696581395747|246009129645115164|2022-05-25 09:48:53.683|Bank of America
7696581395029|246290604621824806|2022-05-26 00:52:20.102|Bank of America
7696581395854|246290604621825973|2022-05-26 02:17:22.602|SoFi
10995116277817|246290604621824077|2022-05-26 06:05:25.605|Fundrise
3158|246290604621828246|2022-05-26 07:21:47.79|OneMain Financial
8796093022534|246290604621824427|2022-05-26 08:20:25.948|OnDeck
3298534884421|246290604621825488|2022-05-26 13:17:29.294|LendingPoint
4398046513018|246290604621826634|2022-05-26 13:51:44.428|Bank of America
3298534884956|246290604621826245|2022-05-26 18:01:03.313|Discover
10995116280118|246572079598537871|2022-05-27 07:21:15.027|TD Bank
3298534886675|246572079598539154|2022-05-27 10:59:51.336|OnDeck
2199023256322|246572079598535707|2022-05-27 16:19:05.261|Kabbage
3298534886122|246853554575249085|2022-05-27 19:20:47.173|Earnest
8796093025247|246853554575249385|2022-05-28 02:00:03.85|Rocket Loans
6597069770313|246853554575250187|2022-05-28 02:41:11.597|Patch of Land
5497558141025|246853554575248250|2022-05-28 06:29:34.48|Wells Fargo
9895604652572|246853554575248828|2022-05-28 09:32:23.016|Rocket Loans
7696581395747|246853554575247130|2022-05-28 12:11:19.959|SoFi
5497558141244|246853554575248534|2022-05-28 12:15:08.949|LendingPoint
12094627908859|246853554575249771|2022-05-28 15:42:05.383|Earnest
5497558140056|246853554575246918|2022-05-28 17:19:14.312|US Bank
9895604652553|246853554575248795|2022-05-28 17:34:14.149|RealtyMogul
9895604650735|247135029551956988|2022-05-28 19:16:16.782|Fundbox
12094627908607|247135029551960090|2022-05-29 06:06:48.788|SoFi
10995116281377|247135029551960795|2022-05-29 09:38:20.38|Upstart
7696581397525|247135029551960122|2022-05-29 11:43:06.176|Prosper
9895604650059|247135029551956065|2022-05-29 14:01:50.804|RealtyMogul
3298534883628|247135029551956363|2022-05-29 14:02:20.51|SoFi
7696581396893|247416504528669979|2022-05-30 00:32:02.637|Best Egg
5497558141726|247416504528670453|2022-05-30 02:36:51.15|LendingPoint
5497558140038|247416504528668204|2022-05-30 02:41:20.405|Best Egg
3298534886585|247416504528670998|2022-05-30 02:43:54.051|Peerform
5497558141716|247416504528670443|2022-05-30 07:23:52.731|BlueVine
12094627908410|247416504528670492|2022-05-30 11:21:19.639|RealtyMogul
8796093024321|247416504528669520|2022-05-30 12:46:11.753|Chase Bank
12094627907448|247416504528669254|2022-05-30 14:33:39.577|Fundrise
9895604653665|247697979505382181|2022-05-30 19:37:20.85|LightStream
10995116277817|247697979505377355|2022-05-31 02:32:00.049|Kabbage
10995116279854|247697979505380143|2022-05-31 03:34:38.123|Prosper
7696581395674|247697979505378979|2022-05-31 05:27:02.79|Discover
10995116280211|247697979505380616|2022-05-31 06:54:40.039|BlueVine
2199023258017|247697979505380640|2022-05-31 11:48:17.876|State Farm Bank
10995116279954|247697979505380279|2022-05-31 13:06:00.817|OneMain Financial
9895604650105|247697979505377432|2022-05-31 13:52:47.32|LendingClub
2199023259410|247697979505382411|2022-05-31 15:23:18.282|Discover
4398046512454|247697979505379146|2022-05-31 19:02:05.233|Kabbage
9895604652199|247979454482090960|2022-06-01 01:39:03.541|Roofstock
12094627908245|247979454482091613|2022-06-01 02:50:50.753|RealtyMogul
7696581396478|247979454482090739|2022-06-01 03:11:40.94|Marcus by Goldman Sachs
7696581395674|247979454482089633|2022-06-01 04:57:00.938|SoFi
10995116278518|247979454482088971|2022-06-01 07:27:13.934|Best Egg
8796093022652|248260929458799174|2022-06-01 21:30:16.192|Roofstock
6597069766832|248260929458798820|2022-06-01 21:30:33.544|Chase Bank
3298534883932|248260929458799412|2022-06-01 21:47:06.026|Funding Circle
10995116281018|248260929458802971|2022-06-01 22:06:27.001|US Bank
9895604650015|248260929458798634|2022-06-02 02:46:19.148|BlueVine
5497558141740|248260929458802451|2022-06-02 05:22:12.192|PNC Bank
10995116279891|248260929458801510|2022-06-02 11:46:59.863|Discover
12094627905655|248260929458798739|2022-06-02 12:50:58.566|Capital One
3359|248260929458803112|2022-06-02 15:35:42.125|OneMain Financial
9895604653270|248260929458803006|2022-06-02 15:52:50.168|LendingClub
12094627909406|248542404435514400|2022-06-02 23:41:26.307|Fundbox
2199023256254|248542404435510196|2022-06-03 06:22:06.634|LendingPoint
8796093022759|248542404435509984|2022-06-03 08:38:37.014|Peerform
10995116279916|248542404435512199|2022-06-03 15:13:04.42|US Bank
6597069769011|248542404435512452|2022-06-03 18:51:38.36|Wells Fargo
12094627906766|248823879412221588|2022-06-03 20:31:51.101|Avant
1099511628812|248823879412221317|2022-06-03 23:01:10.994|OneMain Financial
7696581395915|248823879412221952|2022-06-03 23:41:12.122|LightStream
9895604650180|248823879412220164|2022-06-04 01:42:54.451|SunTrust
8796093023262|248823879412221347|2022-06-04 06:28:41.332|OneMain Financial
10995116281539|248823879412224920|2022-06-04 06:57:16.601|SunTrust
10995116281296|248823879412224634|2022-06-04 08:25:31.503|Peerform
3298534884559|248823879412221590|2022-06-04 13:15:15.132|US Bank
4398046511723|248823879412220742|2022-06-04 15:26:12.132|PNC Bank
8796093022439|249105354388930870|2022-06-05 01:45:26.2|OneMain Financial
12094627908185|249105354388934145|2022-06-05 03:21:04.492|Capital One
6597069770065|249105354388935138|2022-06-05 08:09:44.919|Rocket Loans
3345|249105354388935053|2022-06-05 08:16:24.831|Chase Bank
3298534884120|249105354388931635|2022-06-05 09:46:44.001|Navy Federal Credit Union
7696581396320|249105354388933152|2022-06-05 13:04:03.372|Capital One
3298534883678|249105354388931017|2022-06-05 14:12:15.816|Earnest
9895604653685|249105354388935482|2022-06-05 15:35:10.429|Fundbox
7696581396244|249386829365643698|2022-06-05 21:13:24.314|PNC Bank
6597069766919|249386829365641571|2022-06-05 23:40:30.932|Fundrise
3351|249386829365645722|2022-06-06 14:14:53.743|US Bank
10995116278614|249668304342353037|2022-06-06 23:46:57.342|LendingClub
3298534883835|249668304342352541|2022-06-07 03:42:56.963|Roofstock
10995116278569|249668304342352976|2022-06-07 06:11:15.72|Earnest
8796093023245|249668304342353289|2022-06-07 09:41:30.509|Peerform
1099511629338|249949779319064686|2022-06-08 04:47:39.023|OnDeck
10995116278573|249949779319063638|2022-06-08 06:15:07.975|Discover
7696581396767|249949779319065709|2022-06-08 06:15:15.259|Rocket Loans
5497558142610|249949779319067493|2022-06-08 06:26:01.886|Fundbox
2199023256739|249949779319064146|2022-06-08 11:14:25.282|Best Egg
12094627906687|249949779319064096|2022-06-08 11:42:02.694|Fundbox
5497558141935|249949779319066625|2022-06-08 12:43:30.333|Best Egg
8796093022615|249949779319063064|2022-06-08 13:44:43.331|BlueVine
12094627908329|249949779319066296|2022-06-08 14:07:39.408|SunTrust
7696581398226|249949779319067566|2022-06-08 14:25:13.879|Best Egg
12094627907594|249949779319065351|2022-06-08 15:26:54.567|SoFi
4398046512399|249949779319064315|2022-06-08 15:53:20.04|OneMain Financial
9895604653682|249949779319067448|2022-06-08 18:00:06.76|RealtyMogul
8796093026169|250231254295778458|2022-06-08 23:19:32.862|State Farm Bank
3298534885551|250231254295776222|2022-06-09 00:57:57.326|State Farm Bank
7696581396449|250231254295775945|2022-06-09 04:22:13.363|OnDeck
12094627907110|250231254295775353|2022-06-09 09:06:18.314|LightStream
9895604652033|250231254295775996|2022-06-09 10:26:37.668|OneMain Financial
12094627909187|250231254295778048|2022-06-09 11:19:17.853|OneMain Financial
9895604652889|250231254295777089|2022-06-09 13:50:55.456|OneMain Financial
10995116281430|250231254295778072|2022-06-09 14:08:25.983|OneMain Financial
1099511630408|250231254295776748|2022-06-09 16:48:37.381|Fundrise
3298534886369|250512729272487915|2022-06-09 21:54:30.292|Prosper
6597069767546|250512729272485049|2022-06-10 08:06:43.886|PNC Bank
6597069766755|250512729272483959|2022-06-10 10:21:49.593|Upstart
1099511629498|250512729272486206|2022-06-10 11:32:24.462|BlueVine
8796093024536|250512729272487010|2022-06-10 13:21:46.172|LendingClub
3298534886122|250794204249198270|2022-06-10 21:50:13.752|Peerform
2199023257411|250794204249197057|2022-06-11 02:03:41.417|RealtyMogul
6597069767070|250794204249195043|2022-06-11 05:27:18.294|RealtyMogul
7696581394664|250794204249194808|2022-06-11 06:08:36.153|OnDeck
9895604651182|250794204249196132|2022-06-11 07:19:25.885|Kabbage
12094627908590|250794204249198591|2022-06-11 14:24:01.675|Bank of America
9895604650504|250794204249195186|2022-06-11 16:10:29.94|OnDeck
4398046511208|250794204249194619|2022-06-11 18:34:39.282|Upgrade
2199023256188|251075679225906005|2022-06-11 21:17:12.783|TD Bank
2199023259402|251075679225910271|2022-06-12 01:56:09.942|American Express
3298534884850|251075679225907257|2022-06-12 04:10:45.154|State Farm Bank
10995116279891|251075679225908072|2022-06-12 05:18:07.998|LendingClub
6597069769998|251075679225909639|2022-06-12 12:10:56.154|PNC Bank
1099511629166|251357154202617736|2022-06-13 00:35:21.422|SoFi
6597069769345|251357154202619466|2022-06-13 01:55:48.246|Upstart
12094627908570|251357154202619872|2022-06-13 10:56:01.861|Patch of Land
7696581398311|251357154202620973|2022-06-13 13:24:47.062|Citibank
10995116281757|251357154202621133|2022-06-13 13:36:49.973|SunTrust
10995116278345|251357154202616594|2022-06-13 13:41:52.301|SunTrust
10995116281416|251357154202620680|2022-06-13 14:25:58.216|TD Bank
10995116281757|251357154202621134|2022-06-13 17:25:18.888|Upgrade
8796093026192|251638629179331767|2022-06-13 19:50:41.009|US Bank
1004|251638629179327834|2022-06-13 22:37:11.465|Citibank
1099511627835|251638629179326545|2022-06-14 04:18:25.353|Best Egg
6597069770313|251638629179331340|2022-06-14 08:39:19.462|Citibank
12094627907952|251638629179329759|2022-06-14 10:52:10.072|Fundbox
12094627907402|251638629179329034|2022-06-14 12:44:54.175|SunTrust
12094627908815|251638629179330869|2022-06-14 17:08:47.241|Patch of Land
3298534885727|251638629179329725|2022-06-14 18:42:19.391|SunTrust
12094627908233|251920104156040781|2022-06-14 23:06:25.894|Bank of America
12094627906405|251920104156038299|2022-06-15 00:09:16.634|Navy Federal Credit Union
1099511631266|251920104156041777|2022-06-15 00:49:38.644|Peerform
5497558140540|251920104156039405|2022-06-15 02:36:42.578|SoFi
4398046514394|251920104156041546|2022-06-15 02:45:02.886|Marcus by Goldman Sachs
8796093023280|251920104156038578|2022-06-15 03:18:58.843|Patch of Land
3298534885044|251920104156039469|2022-06-15 05:21:03.979|Roofstock
7696581394467|251920104156037170|2022-06-15 10:14:35.709|Rocket Loans
6597069767511|251920104156038286|2022-06-15 11:30:50.196|Wells Fargo
12094627905848|251920104156037528|2022-06-15 15:40:10.249|Kabbage
5497558142868|251920104156042432|2022-06-15 16:42:38.996|Prosper
10995116277790|251920104156037158|2022-06-15 17:44:01.192|Discover
5497558140799|252201579132750414|2022-06-16 00:19:10.408|Wells Fargo
12094627906519|252201579132749120|2022-06-16 01:40:15.659|TD Bank
10995116280377|252201579132751323|2022-06-16 03:34:09.339|Peerform
1099511628289|252201579132748462|2022-06-16 10:57:15.16|Best Egg
10995116280858|252201579132751936|2022-06-16 14:34:14.183|PNC Bank
7696581395747|252201579132749593|2022-06-16 17:52:01.372|Navy Federal Credit Union
1099511628006|252483054109458740|2022-06-16 21:39:14.621|US Bank
1099511631645|252483054109463582|2022-06-17 04:52:34.055|Fundrise
2199023258361|252483054109462225|2022-06-17 06:35:06.572|Rocket Loans
1099511630796|252483054109462482|2022-06-17 09:30:12.349|Citibank
6597069767546|252483054109459640|2022-06-17 12:14:07.045|TD Bank
6597069768160|252483054109460507|2022-06-17 15:04:35.028|Fundbox
2199023255833|252483054109458805|2022-06-17 19:24:05.34|Funding Circle
10995116281690|252764529086174326|2022-06-17 23:44:40.715|SunTrust
12094627906157|252764529086169933|2022-06-18 07:48:24.929|OnDeck
2199023255687|252764529086169263|2022-06-18 09:43:34.145|Earnest
9895604650903|252764529086170336|2022-06-18 17:09:24.247|SunTrust
8796093022320|252764529086169222|2022-06-18 17:41:56.743|Best Egg
6597069768396|253046004062882133|2022-06-18 22:26:10.833|LightStream
4398046514420|253046004062884199|2022-06-19 02:05:18.078|Upgrade
4398046513111|253046004062882488|2022-06-19 05:48:02.891|OnDeck
7696581394552|253046004062879895|2022-06-19 06:59:37.578|Kabbage
10995116280935|253046004062884008|2022-06-19 07:54:15.861|Avant
8796093025440|253046004062884087|2022-06-19 11:35:13.788|OneMain Financial
8796093025545|253046004062884226|2022-06-19 13:15:13.352|Bank of America
2199023256481|253046004062881013|2022-06-19 13:32:54.259|Citibank
12094627908957|253046004062884338|2022-06-19 13:40:01.647|Funding Circle
1099511627995|253327479039590690|2022-06-19 22:56:41.143|Fundbox
10995116281413|253327479039595267|2022-06-19 23:24:31.887|Upgrade
5497558142608|253327479039595358|2022-06-20 02:04:03.685|OneMain Financial
4398046514608|253327479039595084|2022-06-20 02:38:16.871|Fundrise
5497558139404|253327479039591094|2022-06-20 07:22:04.571|SunTrust
10995116278930|253327479039591995|2022-06-20 08:20:18.961|Best Egg
8796093024277|253327479039593240|2022-06-20 13:05:32.891|LightStream
2199023256850|253327479039592191|2022-06-20 13:10:52.896|BlueVine
10995116277977|253327479039590683|2022-06-20 15:58:33.221|LendingClub
10995116279084|253327479039592231|2022-06-20 16:17:06.307|Fundbox
7696581396856|253327479039593704|2022-06-20 16:56:45.024|Capital One
10995116281194|253327479039595009|2022-06-20 18:33:18.991|SoFi
6597069768376|253608954016303415|2022-06-20 20:51:42.208|Wells Fargo
9895604650934|253608954016302351|2022-06-20 23:05:30.77|Funding Circle
9895604653270|253608954016305469|2022-06-20 23:18:20.046|LendingClub
4398046514157|253608954016305147|2022-06-21 03:08:00.399|Prosper
3068|253608954016305168|2022-06-21 04:17:38.02|Upgrade
3924|253608954016306285|2022-06-21 07:40:09.774|Avant
2199023258900|253608954016305557|2022-06-21 13:24:24.016|SunTrust
8796093025572|253890428993016234|2022-06-21 22:29:24.328|LendingPoint
5497558139646|253890428993012757|2022-06-22 00:32:04.786|Marcus by Goldman Sachs
10995116280377|253890428993015258|2022-06-22 01:16:01.114|LendingClub
8796093024277|253890428993014554|2022-06-22 03:43:01.081|Upgrade
6597069768396|253890428993014100|2022-06-22 04:59:06.695|Bank of America
6597069768940|253890428993014830|2022-06-22 06:21:26.827|LightStream
8796093023632|253890428993013689|2022-06-22 07:27:28.194|LightStream
12094627906048|253890428993012394|2022-06-22 13:00:06.423|OneMain Financial
1533|253890428993013830|2022-06-22 16:38:32.943|Chase Bank
3298534884599|254171903969724111|2022-06-23 02:25:37.203|State Farm Bank
2020|254171903969725132|2022-06-23 02:52:27.089|LightStream
5497558139784|254171903969723600|2022-06-23 04:39:58.52|Fundrise
9895604650966|254171903969723706|2022-06-23 07:25:50.102|LightStream
9895604650141|254171903969722572|2022-06-23 07:42:30.893|TD Bank
8796093022534|254171903969722794|2022-06-23 09:56:56.921|SoFi
12094627908414|254171903969726243|2022-06-23 10:22:35.092|LendingClub
1099511629445|254171903969724665|2022-06-23 12:52:23.593|Avant
6597069767317|254171903969723251|2022-06-23 13:33:38.806|American Express
7696581395107|254171903969723266|2022-06-23 15:04:24.244|LightStream
9895604650504|254171903969723059|2022-06-23 18:19:27.913|Wells Fargo
8796093023726|254171903969724460|2022-06-23 19:43:36.288|Upstart
12094627909406|254171903969727521|2022-06-23 19:44:06.698|Capital One
8796093024149|254453378946435684|2022-06-24 02:29:05.798|LendingPoint
5497558140426|254453378946435161|2022-06-24 07:33:30.738|Fundbox
12094627907552|254453378946435781|2022-06-24 10:50:08.353|Citibank
7696581396708|254453378946436129|2022-06-24 12:07:50.038|LightStream
6597069770461|254453378946438078|2022-06-24 13:26:05.412|Chase Bank
10995116280380|254734853923147229|2022-06-25 03:49:57.511|US Bank
3298534885646|254734853923146842|2022-06-25 03:54:18.711|American Express
6597069767152|254734853923144332|2022-06-25 04:24:31.363|Fundrise
10995116277856|254734853923143796|2022-06-25 06:08:48.074|Upstart
2199023258844|254734853923148108|2022-06-25 06:18:39.167|Kabbage
8796093024418|254734853923146697|2022-06-25 07:35:01.223|OneMain Financial
12094627908505|254734853923147662|2022-06-25 08:38:20.105|Fundbox
1949|254734853923146348|2022-06-25 16:09:20.203|Upgrade
1099511630779|254734853923147705|2022-06-25 17:20:42.6|Citibank
10995116281375|255016328899859162|2022-06-25 20:22:36.626|Chase Bank
5497558140400|255016328899856437|2022-06-25 22:30:54.706|Peerform
9895604652889|255016328899858243|2022-06-25 23:54:45.314|Roofstock
1099511631353|255016328899859125|2022-06-26 01:43:32.919|Capital One
12094627908003|255016328899857699|2022-06-26 02:54:21.322|OnDeck
7696581397115|255016328899857980|2022-06-26 05:45:13.433|LightStream
5497558140187|255016328899856143|2022-06-26 10:56:46.792|US Bank
4398046514791|255016328899859246|2022-06-26 16:29:23.068|Capital One
8796093026005|255016328899859382|2022-06-26 17:10:14.222|LightStream
1099511628983|255016328899855988|2022-06-26 17:38:03.772|American Express
9895604651662|255016328899856644|2022-06-26 18:03:42.347|PNC Bank
8796093025297|255297803876569140|2022-06-26 20:35:38.777|OnDeck
9895604653109|255297803876569197|2022-06-26 21:19:37.531|Earnest
12094627907617|255297803876567845|2022-06-26 21:20:34.428|Marcus by Goldman Sachs
12094627907406|255297803876567568|2022-06-27 00:37:07.707|Patch of Land
1099511631571|255297803876570035|2022-06-27 00:49:42.357|Roofstock
2027|255297803876567771|2022-06-27 02:23:02.591|Marcus by Goldman Sachs
12094627906699|255297803876566579|2022-06-27 03:55:07.044|American Express
8796093024418|255297803876568008|2022-06-27 07:25:54.659|TD Bank
4398046514225|255297803876569188|2022-06-27 09:26:10.216|Earnest
9895604651967|255297803876567699|2022-06-27 11:42:47.991|RealtyMogul
10995116278778|255297803876566385|2022-06-27 16:01:13.803|Chase Bank
10995116279398|255297803876567252|2022-06-27 18:24:17.429|OnDeck
9895604652403|255579278853278948|2022-06-28 00:46:41.605|SunTrust
5497558141025|255579278853278587|2022-06-28 00:58:23.194|Chase Bank
8796093024027|255579278853278138|2022-06-28 08:18:03.94|Chase Bank
8796093025579|255579278853280186|2022-06-28 12:55:43.853|Upstart
9895604650821|255579278853276788|2022-06-28 13:31:31.009|Peerform
7696581396673|255579278853278720|2022-06-28 15:51:07.051|LendingClub
7696581398008|255860753829991090|2022-06-28 20:44:51.638|OnDeck
6597069768902|255860753829989380|2022-06-29 00:47:15.367|BlueVine
5497558142321|255860753829990918|2022-06-29 01:17:56.105|Earnest
6597069769231|255860753829989799|2022-06-29 01:34:21.204|US Bank
12094627906710|255860753829987907|2022-06-29 01:43:29.746|Earnest
12094627908815|255860753829990708|2022-06-29 03:30:28.212|American Express
12094627906618|255860753829987780|2022-06-29 08:09:25.42|LightStream
7696581395682|255860753829988015|2022-06-29 13:22:17.55|OneMain Financial
5497558138886|255860753829986314|2022-06-29 17:15:00.116|Peerform
7696581396326|256142228806699568|2022-06-29 23:27:17.33|Wells Fargo
4398046515096|256142228806702279|2022-06-29 23:33:14.509|Fundbox
9895604651225|256142228806698655|2022-06-30 08:08:19.638|Citibank
12094627908267|256142228806700663|2022-06-30 10:20:34.808|OneMain Financial
3298534884130|256142228806698056|2022-06-30 11:56:46.858|SunTrust
9895604651945|256142228806699644|2022-06-30 13:56:21.348|LendingPoint
7696581397000|256142228806700438|2022-06-30 16:47:46.807|Citibank
10995116280128|256142228806700189|2022-06-30 18:35:39.393|BlueVine
13194139536535|256423703783411944|2022-06-30 20:28:07.036|Funding Circle
12094627907333|256423703783410079|2022-06-30 23:27:28.134|American Express
2199023257545|256423703783410346|2022-07-01 05:46:04.062|Roofstock
12094627908957|256423703783412211|2022-07-01 08:02:38.683|Navy Federal Credit Union
7696581395776|256423703783409470|2022-07-01 11:20:02.466|Roofstock
5497558138969|256423703783407723|2022-07-01 11:33:42.583|Chase Bank
1099511630441|256423703783411218|2022-07-01 16:31:48.258|Rocket Loans
1099511629765|256423703783410333|2022-07-01 18:27:02.835|Earnest
5497558142874|256423703783412937|2022-07-01 18:39:40.974|Capital One
12094627907504|256705178760120964|2022-07-01 23:08:43.658|Capital One
8796093024630|256705178760121575|2022-07-02 00:49:31.305|Prosper
12094627907528|256705178760120998|2022-07-02 08:11:13.092|US Bank
7696581397054|256705178760121825|2022-07-02 08:36:41.015|Fundbox
10995116278724|256705178760119585|2022-07-02 09:27:37.17|American Express
8796093026067|256705178760123405|2022-07-02 11:49:41.973|Upgrade
3298534887192|256705178760123411|2022-07-02 13:52:43.339|Upgrade
7696581397280|256705178760122106|2022-07-02 19:59:33.246|Rocket Loans
8796093025512|256986653736833370|2022-07-02 23:44:50.661|PNC Bank
9895604653529|256986653736833666|2022-07-03 00:20:57.292|Kabbage
12094627907309|256986653736831356|2022-07-03 00:49:04.447|Best Egg
12094627905974|256986653736829503|2022-07-03 01:43:10.926|Best Egg
7696581396878|256986653736832261|2022-07-03 02:45:47.208|LightStream
12094627906929|256986653736830862|2022-07-03 04:06:41.976|Prosper
5497558140540|256986653736831212|2022-07-03 09:07:50.283|Fundrise
8796093024579|256986653736832159|2022-07-03 09:56:57.51|Citibank
9895604650420|256986653736829501|2022-07-03 13:51:51.742|Best Egg
8796093023383|256986653736830532|2022-07-03 14:02:17.238|Discover
9895604652017|257268128713542372|2022-07-03 22:21:36.192|Discover
8796093022926|257268128713540554|2022-07-03 23:05:35.105|SunTrust
7696581395529|257268128713541081|2022-07-04 01:24:04.109|Avant
12094627907811|257268128713542687|2022-07-04 03:10:03.794|Rocket Loans
3298534886585|257268128713543956|2022-07-04 06:16:02.598|PNC Bank
8796093022889|257268128713540497|2022-07-04 07:15:16.273|OneMain Financial
10995116279164|257268128713541535|2022-07-04 10:02:27.273|Roofstock
8796093024039|257268128713542093|2022-07-04 10:39:44.106|Capital One
12094627906766|257268128713541267|2022-07-04 12:27:57.835|Fundbox
10995116279712|257268128713542255|2022-07-04 16:37:56.816|Kabbage
9895604652264|257268128713542694|2022-07-04 18:26:13.094|Kabbage
8796093022419|257268128713539862|2022-07-04 18:28:33.164|OneMain Financial
12094627906436|257549603690251467|2022-07-04 20:24:26.358|State Farm Bank
12094627909094|257549603690254998|2022-07-04 22:18:11.332|Navy Federal Credit Union
3298534884922|257549603690252444|2022-07-05 04:16:53.672|Bank of America
10995116280118|257549603690253456|2022-07-05 06:01:33.167|RealtyMogul
12094627906687|257549603690251807|2022-07-05 09:10:34.122|Fundrise
5497558140769|257549603690252834|2022-07-05 12:32:52.05|LightStream
9895604651945|257549603690252925|2022-07-05 15:58:32.887|SunTrust
8796093023280|257549603690251696|2022-07-05 17:21:23.849|OneMain Financial
3298534886918|257831078666965699|2022-07-05 21:43:09.349|PNC Bank
3298534887308|257831078666966191|2022-07-05 23:05:37.207|Avant
8796093022480|257831078666961255|2022-07-06 01:32:55.53|Kabbage
192|257831078666961153|2022-07-06 07:02:30.402|Upgrade
13194139535826|257831078666964315|2022-07-06 08:55:42.695|OneMain Financial
9895604650705|257831078666961873|2022-07-06 11:07:01.872|LendingClub
4398046514816|257831078666965834|2022-07-06 13:55:29.55|Citibank
9895604652264|257831078666964004|2022-07-06 15:13:03.438|Funding Circle
10995116278647|257831078666962101|2022-07-06 15:40:45.445|BlueVine
8796093023875|257831078666963188|2022-07-06 19:20:19.823|OnDeck
12094627908414|257831078666964772|2022-07-06 19:59:00.54|OnDeck
12094627908570|258112553643675615|2022-07-07 11:59:54.922|Kabbage
7696581398216|258112553643676572|2022-07-07 16:22:56.988|Funding Circle
2199023256008|258112553643672148|2022-07-07 17:13:16.701|Upgrade
7696581397572|258394028620386436|2022-07-07 20:09:09.006|Best Egg
5497558140400|258394028620384306|2022-07-07 21:49:45.479|Fundrise
4398046513530|258394028620385520|2022-07-07 23:40:56.445|OneMain Financial
7696581397191|258394028620385933|2022-07-08 02:29:13.987|SunTrust
12094627906483|258394028620383499|2022-07-08 06:16:07.888|LendingPoint
2199023258364|258394028620386003|2022-07-08 07:54:20.03|Roofstock
12094627907798|258394028620385304|2022-07-08 08:56:51.193|OneMain Financial
3503|258394028620386889|2022-07-08 10:16:11.953|Earnest
2199023258123|258394028620385697|2022-07-08 11:12:20.405|RealtyMogul
257|258394028620382554|2022-07-08 13:04:55.598|OneMain Financial
4398046513111|258394028620384954|2022-07-08 17:42:19.594|Peerform
6597069769418|258675503597096595|2022-07-08 20:34:36.414|Wells Fargo
6597069768950|258675503597095997|2022-07-08 23:16:12.13|RealtyMogul
4398046513651|258675503597096324|2022-07-09 03:42:16.012|RealtyMogul
9895604651471|258675503597094920|2022-07-09 05:34:40.003|Discover
10995116279060|258675503597094661|2022-07-09 09:26:11.632|Funding Circle
4398046513844|258675503597096573|2022-07-09 11:05:48.174|Rocket Loans
9895604652685|258675503597096530|2022-07-09 18:21:13.194|Funding Circle
12094627908975|258675503597097477|2022-07-09 18:52:59.846|Funding Circle
10995116277977|258675503597093148|2022-07-09 20:08:04.323|Avant
7696581397362|258956978573807458|2022-07-09 20:12:27.54|PNC Bank
10995116279597|258956978573806034|2022-07-09 20:45:53.158|Wells Fargo
8796093022964|258956978573804550|2022-07-10 00:42:05.313|Capital One
12094627905985|258956978573804107|2022-07-10 03:35:02.667|BlueVine
3298534887189|258956978573808655|2022-07-10 05:15:08.912|American Express
6597069767856|258956978573805162|2022-07-10 06:07:45.177|RealtyMogul
7696581394963|258956978573804225|2022-07-10 08:22:26.048|Capital One
9895604651888|258956978573806137|2022-07-10 10:00:41.434|Bank of America
3298534883629|258956978573803917|2022-07-10 11:36:28.24|Peerform
