loanId|accountId|amount|createTime
50384020831212485|78250043525570748|2693244.4|2022-09-21 14:06:12.602
4802526052637220728|4862761697653306189|3275914.24|2022-09-21 14:13:50.461
4859665472909484662|4834332725005531148|795979.98|2022-09-21 14:53:46.03
4763963980827855120|4850095323701317319|4003249.36|2022-09-21 15:15:15.184
4873739221745019373|4829266175424742418|1464645.15|2022-09-21 15:16:36.585
242068479971169356|263179103224471927|10471858.34|2022-09-21 15:19:30.855
236438980436952196|258956978573805331|72067658.66|2022-09-21 15:47:26.184
4890627720347656192|4814348001659073575|27637100.72|2022-09-21 15:49:03.766
4866702347327250003|4864450547513569652|59928535.59|2022-09-21 16:05:59.671
4757771531340223126|4816599801472753284|4417880.28|2022-09-21 16:11:52.485
243475854854717588|269371552712098054|1333885.81|2022-09-21 16:13:15.313
243194379878009522|158188936911393065|23317672.68|2022-09-21 16:22:28.086
4882746420999751828|4843058449283550715|5908756.64|2022-09-21 16:25:42.478
4777193304733257274|4833769775052101391|289396.76|2022-09-21 16:39:59.122
170573835886660549|233061280716428023|95240.48|2022-09-21 17:16:51.314
4880213146209357629|4847843523887634641|1386351.01|2022-09-21 17:31:33.119
4780008054500369883|4790141153661959592|1377300.01|2022-09-21 17:34:50.636
4677832637954402671|4837147474772640580|14013633.15|2022-09-21 17:35:37.731
264023528154596856|96264442035046807|12404798.82|2022-09-21 17:38:58.577
4779726579523654769|4739475657854034285|27244635.51|2022-09-21 17:50:17.043
4842214024353424738|4792955903429065996|52133031.15|2022-09-21 18:00:37.688
206884107882334268|167759086119554293|30274306.97|2022-09-21 18:14:29.317
4888938870487387834|4889501820440811490|12013725.63|2022-09-21 18:16:44.625
4793800328359192781|4857695148072518187|27208012.17|2022-09-21 19:13:07.436
271904827502498538|257831078666968883|5044629.95|2022-09-21 19:24:36.134
4816036851519328833|4881620521092914696|736652.97|2022-09-21 19:35:53.492
4855724823235527362|4819977501193274479|512651.91|2022-09-21 20:13:19.723
4871768896908040860|4708513410415864720|83469333.73|2022-09-21 20:14:31.079
232216855786291733|199565758487855986|28503926.83|2022-09-21 20:29:16.031
4881620521092914191|4785919029011295725|16398023.21|2022-09-21 20:34:36.56
4802526052637216246|4888094445557257876|1308.72|2022-09-21 20:36:17.227
4882746420999751586|4775222979896282206|105181.91|2022-09-21 20:37:17.379
4852065648538295769|4730749933576007852|1458727.7|2022-09-21 20:40:19.273
4835740099889073592|4887531495603836501|4219785.05|2022-09-21 20:42:29.791
4887812970580548956|4728779608739033079|49089092.93|2022-09-21 21:01:45.281
4827295850587753470|4855724823235531698|33121407.72|2022-09-21 21:12:29.299
261490253364203637|272186302479211231|27510541.36|2022-09-21 21:15:33.373
4864169072536856708|4842214024353431986|15235770.51|2022-09-21 21:20:32.931
4665729213955842709|4889220345464109128|12273933.5|2022-09-21 21:26:03.218
4875428071605282770|4876835446488842430|1149632.97|2022-09-21 21:26:53.953
4825325525750777975|4889783295417519557|58262178.12|2022-09-21 21:42:15.37
4890064770394236441|4845310249097248292|5281851.47|2022-09-21 21:50:14.551
237846355320507343|278941701920264974|58490976.88|2022-09-21 22:04:32.108
255016328899858243|239253730204064002|11545185.57|2022-09-21 22:05:00.945
4851221223608161884|4876272496535413967|76140947.44|2022-09-21 22:05:07.439
4839117799609598024|4854598923328684114|15080471.78|2022-09-21 22:16:05.771
4807029652264583212|4817725701379588150|32308501.65|2022-09-21 22:42:15.696
126945214496509603|238690780250642405|28708355.15|2022-09-21 22:47:09.497
212232132439838826|260645828434074326|10037067.01|2022-09-21 22:49:38.532
4753830881666278163|4887531495603845420|8644126.13|2022-09-21 22:50:44.772
173388585653764869|118782440171898067|3470174.36|2022-09-21 22:56:29.01
4879650196255937192|4753830881666277026|56498325.13|2022-09-21 23:01:58.82
4670514288559916031|4804777852450899602|28459922.73|2022-09-21 23:07:53.264
265149428061442860|241787004994461610|18527408.6|2022-09-21 23:25:47.282
263179103224466766|262334678294336928|53407.03|2022-09-21 23:38:37.921
271623352525787627|261208778387496282|41841020.21|2022-09-21 23:46:07.056
217298682020630769|253327479039597495|11521161.09|2022-09-21 23:53:29.943
228839156065766841|201817558301546066|2120794.66|2022-09-22 00:19:25.319
204350833091937355|215891307137074876|10331.12|2022-09-22 00:20:33.949
4888938870487393336|4883027895976475375|78725.96|2022-09-22 00:22:58.693
4839962224539734366|4812377676822092900|30049647.88|2022-09-22 00:26:45.827
4803933427520776619|4794081803335910307|5990082.95|2022-09-22 00:32:07.16
4846154674027367540|4890346245370942578|10909253.41|2022-09-22 00:36:12.721
4808999977101563907|4849813848724612968|66742213.27|2022-09-22 00:38:25.143
274719577269601676|85568392920041646|7905412.9|2022-09-22 00:51:14.388
4889783295417523656|4858539573002645653|71465.65|2022-09-22 01:26:48.977
4778319204640099381|4842776974306841608|7137301.95|2022-09-22 01:33:02.778
4857976623049217985|4871768896908044060|1515599.87|2022-09-22 01:38:56.31
4874583646675142092|4865013497466980724|8766256.35|2022-09-22 01:55:28.171
4818007176356300528|4888375920533965640|9698875.26|2022-09-22 02:39:59.211
4738068282970477988|4833488300075393919|15121176.05|2022-09-22 02:47:13.769
4801400152730374188|4858539573002639974|636735.0|2022-09-22 03:04:45.773
4787607878871550791|4845873199050658468|7119202.91|2022-09-22 03:11:05.182
4725683383995213738|4848124998864355456|31701.77|2022-09-22 03:14:03.98
4818007176356306896|4810125877008413663|8231297.37|2022-09-22 03:30:16.883
4869517097094357373|4881901996069631645|874101.42|2022-09-22 03:40:12.874
4815473901565909144|4872331846861465685|27801598.33|2022-09-22 04:01:24.288
4792955903429056823|4844747299143821654|8369138.76|2022-09-22 04:07:47.614
4799148352916686395|4882183471046330900|19388393.0|2022-09-22 04:14:35.663
4820540451146703071|4861072847793042836|17557243.79|2022-09-22 04:20:54.748
39969446692918141|242631429924593735|867102.67|2022-09-22 04:24:40.964
4723994534134942794|4857132198119085108|1578751.14|2022-09-22 04:25:36.833
245727654668406537|262897628247759001|5907287.74|2022-09-22 04:30:51.096
278097276990128462|260645828434067974|9400554.76|2022-09-22 04:36:49.853
204913783045361970|146929937842969644|8553070.1|2022-09-22 04:46:13.5
4773252655059311764|4869517097094360789|7470064.14|2022-09-22 04:48:53.762
4866702347327248008|4861354322769749279|21682908.91|2022-09-22 04:59:25.104
4879368721279229914|4683743612465329131|960511.59|2022-09-22 05:18:50.154
4876553971512117761|4786200503987998822|43367790.04|2022-09-22 05:37:28.295
4754675306596406414|4864732022490276239|46020682.33|2022-09-22 05:41:00.292
4866702347327252597|4844184349190406562|24896334.57|2022-09-22 05:42:09.811
4836303049842493508|4889501820440808830|913851.39|2022-09-22 05:46:01.759
4803089002590639105|4867546772257382585|2687550.41|2022-09-22 05:49:44.652
4828140275517889127|4843621399236979516|70484288.82|2022-09-22 05:53:04.242
208572957742596766|272467777455916116|63153724.66|2022-09-22 06:08:05.126
273312202386051243|239535205180775227|47679782.04|2022-09-22 06:09:17.527
4844465824167103618|4889783295417521293|20750409.45|2022-09-22 06:16:42.202
4879087246302515646|4875146596628569365|3055036.51|2022-09-22 06:16:45.546
4677269688000972109|4716113234787043513|38370443.59|2022-09-22 06:21:06.703
4885279695790154138|4834895674958952133|10402001.27|2022-09-22 06:30:00.077
4857132198119086068|4890909195324368725|1238026.94|2022-09-22 06:38:24.997
4883872320906593407|4811251776915244897|28103838.52|2022-09-22 06:39:48.584
4774378554966147686|4866139397373821912|6531748.44|2022-09-22 06:49:07.934
264586478108019309|254171903969726659|32851333.21|2022-09-22 07:00:12.109
4876553971512125783|4768467580455240484|1438225.73|2022-09-22 07:29:03.455
4821666351053539749|4881339046116200394|31632899.26|2022-09-22 07:46:47.813
4843902874213683233|4675299363164002887|17188840.61|2022-09-22 07:48:35.879
248542404435514400|256423703783416130|2943027.58|2022-09-22 07:50:51.237
4827014375611044319|4890627720347655514|13375777.83|2022-09-22 07:51:50.265
4880776096162780683|4729342558692451405|62313145.16|2022-09-22 08:11:32.981
4832925350121966996|4853191548445136408|28400889.2|2022-09-22 08:30:12.047
4814348001659070967|4884153795883320358|13999404.11|2022-09-22 08:35:27.676
130885864170460172|139048638495072548|13633181.71|2022-09-22 08:37:52.417
175640385467453199|263179103224469661|25669153.54|2022-09-22 08:37:58.694
4813222101752222902|4833206825098682841|2033867.29|2022-09-22 09:25:31.636
153966812260729137|197032483697459683|22332091.62|2022-09-22 09:27:10.061
4752142031806015269|4808999977101574102|3611597.2|2022-09-22 10:10:39.697
4866420872350535940|4850658273654741958|2541209.94|2022-09-22 10:19:57.979
4875428071605277882|4852347123515007457|4786141.58|2022-09-22 10:37:20.22
4877116921465543580|4891472145277791529|16233657.48|2022-09-22 10:41:53.684
119063915148611087|200128708441282285|10273709.51|2022-09-22 10:44:43.249
4825607000727488028|4886968545650412015|7713412.49|2022-09-22 10:59:10.647
4877116921465538973|4801118677753663418|5115.99|2022-09-22 11:11:27.46
4891190670301075407|4851784173561587502|3111451.83|2022-09-22 11:14:58.22
4883309370953171716|4819696026216563931|31066784.61|2022-09-22 11:55:26.902
81627743246091289|218143106950760046|5427552.43|2022-09-22 11:57:29.416
276971377083286042|227431781182210934|39130903.82|2022-09-22 12:19:50.817
255297803876567252|276126952153157098|164957.76|2022-09-22 12:44:55.459
4793237378405761050|4861917272723161124|2678165.82|2022-09-22 12:46:15.006
144396663052568866|210543282579574385|392722.92|2022-09-22 12:49:21.527
4783104279244179736|4817725701379591889|19077612.24|2022-09-22 12:56:29.434
4876835446488832274|4749327282038909230|14064206.35|2022-09-22 13:13:51.114
4888657395510681447|4884716745836737327|11388103.82|2022-09-22 13:16:58.594
4776067404826413247|4672766088373603887|16397598.15|2022-09-22 13:35:36.903
271904827502494712|270215977642231368|14011858.67|2022-09-22 13:38:53.958
247697979505382411|252201579132756261|20597556.36|2022-09-22 13:39:16.755
4783667229197602580|4866702347327248506|50517368.65|2022-09-22 13:45:51.758
276971377083286845|275001052246313021|17244362.1|2022-09-22 13:57:52.337
4740601557760871432|4873457746768303043|36856301.51|2022-09-22 14:27:02.923
4805622277381030556|4877961346395669571|509116.36|2022-09-22 14:32:58.865
197313958674172145|276126952153157160|2490943.79|2022-09-22 14:34:58.481
4806466702311164978|4698380311254275077|39435524.19|2022-09-22 15:02:59.576
4808999977101561400|4876835446488831758|2835740.8|2022-09-22 15:03:42.537
279786126850396312|221239331694582550|2442829.52|2022-09-22 15:07:57.868
4826451425657625393|4891472145277791386|4854450.96|2022-09-22 15:23:24.756
264305003131310511|225742931321953520|25727505.55|2022-09-22 15:28:20.821
4825607000727491813|4886124120720286210|18109666.42|2022-09-22 15:31:09.895
4792392953475632555|4847843523887633990|45480651.55|2022-09-22 15:34:11.641
276408427129867526|245164704714986782|11100260.97|2022-09-22 15:34:16.22
4879087246302514297|4875428071605277824|10228138.77|2022-09-22 15:46:51.117
269371552712098779|111182615800710678|11335583.99|2022-09-22 15:59:38.986
4855443348258818794|4856287773188952566|61966951.85|2022-09-22 16:04:55.933
4633359591634109273|4868109722210796905|32984255.54|2022-09-22 16:28:41.296
4886405595696992642|4884435270860020910|19539063.02|2022-09-22 16:39:59.138
4888657395510681447|4884716745836737327|26542874.02|2022-09-22 16:55:21.562
4851502698584874624|4761993655990890930|11227423.93|2022-09-22 17:01:01.692
4734972058226663608|4859383997932778841|60491952.04|2022-09-22 17:20:35.996
271904827502494857|227713256158922523|3913946.56|2022-09-22 17:38:17.104
227431781182214246|180988410024958672|3640510.68|2022-09-22 17:59:12.638
201817558301543746|236157505460245909|780583.88|2022-09-22 18:11:49.255
4873457746768298997|4891472145277781644|15510581.96|2022-09-22 18:49:13.5
4890909195324366596|4861354322769752702|14008349.46|2022-09-22 18:55:58.908
4771563805199043986|4853191548445136408|3497251.9|2022-09-22 19:02:12.947
4818007176356307595|4879650196255946787|8377746.18|2022-09-22 19:17:23.571
4799429827893405613|4881339046116212874|23656233.26|2022-09-22 19:27:22.289
4691343436836509697|4849813848724612968|21146589.49|2022-09-22 19:38:10.226
4777193304733255309|4617596992938314426|2055923.71|2022-09-22 20:07:17.186
4643492690795699130|4718927984554159450|1018245.24|2022-09-22 20:21:15.701
4887250020627126679|4780289529477081585|763113.64|2022-09-22 20:37:05.13
245164704714983393|279786126850395216|5642800.73|2022-09-22 21:02:26.351
4876835446488831594|4866983822303962347|6358687.61|2022-09-22 21:06:49.293
4884998220813443342|4842495499330139616|8386920.76|2022-09-22 21:07:09.335
4736660908086926220|4859665472909487368|3360048.66|2022-09-22 21:09:25.254
4870924471977904321|4843621399236972080|16124637.74|2022-09-22 21:10:51.689
4736097958133500611|4819696026216567216|14618325.12|2022-09-22 21:12:02.596
122441614869137418|215328357183655066|23559175.53|2022-09-22 21:31:55.194
4776067404826417285|4845310249097242661|1558474.49|2022-09-22 21:34:11.058
4696409986417301930|4868672672164227591|124619.86|2022-09-22 21:42:57.495
4837428949749341371|4868672672164228883|26765910.31|2022-09-22 21:50:34.746
4858821047979353215|4708231935439158147|6142139.64|2022-09-22 22:17:30.704
180706935048243379|273593677362761122|16300360.03|2022-09-22 22:31:13.178
224898506391818540|276408427129871397|1082547.87|2022-09-22 22:58:19.494
4875428071605278740|4891190670301079429|23598898.62|2022-09-22 23:02:55.209
4890627720347652524|4875991021558701296|19444469.21|2022-09-22 23:07:48.934
4874020696721720134|4856287773188949306|6288824.7|2022-09-22 23:15:06.921
4887531495603832108|4709076360369277064|4130568.91|2022-09-22 23:33:03.406
4840243699516447252|4866139397373831827|8417935.07|2022-09-22 23:46:18.365
4795770653196161799|4883872320906600280|2060408.39|2022-09-22 23:53:52.794
246290604621824806|277815802013418757|84328.83|2022-09-22 23:54:09.119
4855724823235534935|4852628598491722913|14365269.83|2022-09-23 00:12:47.594
4888657395510681089|4889220345464107256|615804.78|2022-09-23 00:23:16.557
4816599801472748870|4839399274586314152|2937366.34|2022-09-23 00:33:01.137
4742571882597850627|4889220345464107256|3986757.77|2022-09-23 01:04:32.606
4781978379337340972|4635892866424514469|1283486.6|2022-09-23 01:08:59.058
194780683883779171|278378751966847399|42222724.84|2022-09-23 01:36:54.367
245164704714985747|233342755693140984|41305219.19|2022-09-23 02:13:04.666
252483054109463582|162974011515478337|19068040.85|2022-09-23 02:44:08.44
4826169950680908996|4881339046116198360|8633127.59|2022-09-23 02:57:30.665
4807874077194720494|4884716745836732947|12751565.0|2022-09-23 03:08:19.556
4755238256549828132|4866139397373830266|1350286.05|2022-09-23 03:11:55.642
4747638432178643246|4838836324632901110|13496132.84|2022-09-23 03:35:01.125
4727653708832188196|4877116921465552853|3505876.15|2022-09-23 04:03:25.319
53198770598316007|227994731135634531|8062547.72|2022-09-23 04:22:19.799
4797459503056426378|4810407351985120086|6910541.01|2022-09-23 04:34:59.396
235876030483530994|278378751966840785|66547036.19|2022-09-23 04:48:24.761
255297803876568008|233061280716428035|5974974.8|2022-09-23 04:56:19.105
114841790497949881|173107110677056950|4279213.71|2022-09-23 05:03:22.947
256705178760121575|273312202386052327|8607831.25|2022-09-23 05:13:55.444
266556802944991467|262334678294331771|15292981.08|2022-09-23 05:21:54.944
4874865121651854170|4758334481293644493|43254959.76|2022-09-23 05:23:55.21
250231254295775996|209135907696021916|15951611.71|2022-09-23 05:44:52.369
4890909195324360686|4864169072536849642|35776781.55|2022-09-23 05:52:01.138
276408427129865375|244320279784851280|23564255.32|2022-09-23 06:06:40.93
4890064770394233362|4873457746768308882|2471812.44|2022-09-23 06:16:48.096
4817725701379595468|4834614199982239534|2113848.6|2022-09-23 06:52:40.666
215328357183653659|278378751966841637|5678.6|2022-09-23 06:52:41.292
182958734861928571|232498330763005288|2528055.24|2022-09-23 07:00:59.983
4766778730594962097|4823073725937095061|7914767.51|2022-09-23 07:38:19.623
4818007176356306320|4753830881666281547|4407348.59|2022-09-23 08:15:00.304
266275327968282857|242068479971167768|306560.26|2022-09-23 08:26:00.526
274156627316181885|253608954016305782|33508158.21|2022-09-23 09:10:11.825
4881901996069622421|4816599801472753284|33330688.29|2022-09-23 09:13:39.142
4731312883529427435|4849532373747909646|5226911.54|2022-09-23 09:30:05.711
199565758487855797|171136785840079990|6534431.33|2022-09-23 09:52:33.984
224898506391819324|244320279784857956|1969356.91|2022-09-23 10:00:33.14
4757490056363516944|4861354322769754793|20136646.13|2022-09-23 10:32:31.452
234468655599980167|278660226943555509|69435.35|2022-09-23 10:44:38.544
4871205946954622300|4827577325564476672|19627552.41|2022-09-23 10:57:06.162
114278840544530661|178455135234562984|1512064.21|2022-09-23 10:59:13.634
4890064770394236396|4855724823235542471|4981581.24|2022-09-23 11:05:06.623
4766778730594968046|4696691461394020170|6335797.4|2022-09-23 11:12:04.486
4802244577660512378|4818007176356315561|5008177.41|2022-09-23 11:14:25.547
4796896553103003178|4779163629570234098|14524110.22|2022-09-23 11:48:52.484
274438102292889930|134826513844404740|1262004.9|2022-09-23 11:55:22.52
245446179691696015|204632308068653441|20404083.97|2022-09-23 12:06:55.852
4837428949749339213|4835740099889078579|37233018.63|2022-09-23 12:13:59.328
4855443348258821626|4889783295417525263|12069046.54|2022-09-23 12:26:03.341
4768186105478522192|4819977501193288955|73430116.22|2022-09-23 12:49:44.913
264586478108017434|203224933185094898|41757293.18|2022-09-23 13:15:03.51
4872331846861460035|4890627720347655689|691714.28|2022-09-23 13:41:30.383
4870924471977902577|4814910951612482356|52574636.14|2022-09-23 13:43:50.823
174795960537322607|234187180623274428|9840648.72|2022-09-23 13:49:20.339
149181737656651375|278660226943555429|38530802.61|2022-09-23 13:55:37.327
4876553971512115671|4811251776915243792|8294178.72|2022-09-23 14:19:42.498
269090077735388687|267401227875125691|81231504.56|2022-09-23 14:33:01.652
4869517097094357503|4866702347327256411|4108702.86|2022-09-23 14:34:48.824
4889783295417525580|4799148352916700403|1471389.99|2022-09-23 14:36:19.325
253327479039592191|188588234396142328|28486303.79|2022-09-23 14:42:26.079
214765407230233990|277815802013423102|4918219.09|2022-09-23 15:01:14.435
4709076360369279701|4850376798678032099|2599898.77|2022-09-23 15:07:28.974
4879087246302515547|4889783295417523299|29479442.61|2022-09-23 15:21:47.864
4792111478498919207|4843339924260259079|13408108.28|2022-09-23 15:27:56.364
242349954947877597|259238453550518633|849417.78|2022-09-23 15:30:25.729
4872050371884744802|4874865121651851376|5437967.63|2022-09-23 15:39:22.518
4821947826030257831|4773534130036031226|1406405.26|2022-09-23 16:09:49.248
4890909195324364854|4885842645743577007|2958863.36|2022-09-23 16:13:43.852
4848687948817770294|4829266175424741354|67298594.9|2022-09-23 16:16:36.177
4772126755152468192|4888094445557262545|20653373.03|2022-09-23 16:23:02.367
4819977501193276819|4853191548445136408|5424460.07|2022-09-23 16:48:00.489
4887531495603839003|4890064770394240075|1918233.64|2022-09-23 16:55:11.167
4881901996069623012|4886124120720286210|22313144.45|2022-09-23 17:42:41.375
4743979257481399746|4876553971512120927|7099412.66|2022-09-23 17:47:20.954
4890627720347650902|4760304806130619066|19479101.86|2022-09-23 17:50:29.891
4884716745836734406|4665729213955850409|13498835.7|2022-09-23 17:51:50.435
4798303927986554179|4847562048910919853|8396777.24|2022-09-23 17:54:47.198
4794363278312604801|4820821926123407202|7261118.99|2022-09-23 18:07:47.183
4888938870487391554|4857976623049224154|26558621.74|2022-09-23 18:16:57.044
270215977642230388|263179103224464393|412831.75|2022-09-23 18:23:12.735
213639507323392716|165788761282584300|4442845.22|2022-09-23 18:23:24.035
232216855786291733|199565758487855986|24970671.89|2022-09-23 18:26:00.138
4889220345464103361|4877116921465550586|536460.88|2022-09-23 18:34:45.068
4754675306596404926|4800555727800244195|20407376.02|2022-09-23 18:36:37.052
4857695148072507182|4726246333948634688|1779931.97|2022-09-23 18:43:08.528
4878805771325807884|4785637554034585476|11592643.56|2022-09-23 18:45:40.16
4755801206503244591|4830673550308279575|11661128.04|2022-09-23 19:25:04.601
4876835446488828044|4882464946023042542|4812808.3|2022-09-23 19:39:06.257
4882183471046329498|4804496377474189210|11262191.37|2022-09-23 20:02:56.71
4810688826961825477|4888094445557258219|80089856.64|2022-09-23 20:12:46.219
233624230669845975|266275327968282953|604987.48|2022-09-23 20:18:51.775
4886405595696994856|4872613321838176977|15590126.73|2022-09-23 20:31:38.844
112308515707553815|217580156997340347|22638732.1|2022-09-23 20:50:47.185
4836303049842493731|4806466702311165665|6400568.03|2022-09-23 20:52:55.905
4886968545650411831|4749327282038902525|30805756.72|2022-09-23 20:59:20.279
4711046685206250745|4797178028079712304|1714734.82|2022-09-23 21:23:10.97
259519928527226738|135389463797828521|53514621.62|2022-09-23 21:24:08.211
4813785051705642966|4653344314980571592|4034482.41|2022-09-23 21:38:36.856
4807311127241297882|4889220345464101334|16597669.27|2022-09-23 21:46:09.87
78250043525563361|272467777455916579|1639956.54|2022-09-23 21:52:32.76
267682702851836168|203506408161807944|22727690.1|2022-09-23 22:05:54.257
4699506211161117550|4870924471977910258|2148773.38|2022-09-23 22:09:31.001
4828140275517884008|4786200503987997296|29746966.28|2022-09-23 22:28:23.59
4720335359437702788|4828703225471306405|44479453.07|2022-09-23 22:30:20.119
112589990684265805|262334678294336928|5281217.49|2022-09-23 22:33:51.868
4878242821372381499|4870642997001195270|22571058.39|2022-09-23 22:57:01.415
124411939706114986|116812115334930584|16136178.92|2022-09-23 23:28:31.092
4863887597560136548|4688528687069398403|157704.5|2022-09-23 23:33:57.997
276126952153156433|199284283511149101|6946761.84|2022-09-23 23:45:30.275
4829829125378156464|4889501820440821900|3855437.03|2022-09-23 23:54:36.529
4847562048910922296|4859665472909483516|40745686.23|2022-09-24 00:23:52.396
4748764332085485973|4836303049842505407|33655.26|2022-09-24 00:31:15.257
274719577269601523|278378751966840785|24020937.89|2022-09-24 00:40:43.263
176484810397584155|215046882206945749|2087307.63|2022-09-24 00:51:57.284
4820258976169986142|4788170828824972708|28445825.44|2022-09-24 00:56:52.64
265149428061440085|276126952153156890|48029306.86|2022-09-24 01:01:20.443
4888375920533972242|4876553971512130684|2746583.79|2022-09-24 01:10:57.67
4834614199982237248|4825888475704213071|10851506.14|2022-09-24 01:14:20.73
231090955879448744|254734853923143961|13278284.84|2022-09-24 01:15:46.749
4775504454872993564|4786763453941422231|4514211.46|2022-09-24 01:58:49.104
228276206112343119|220113431787734722|5732382.82|2022-09-24 02:03:21.843
261208778387492947|269653027688815283|63153061.59|2022-09-24 02:14:41.33
191402984163248889|147211412819677595|4480077.24|2022-09-24 02:22:39.023
168603511049686563|256142228806702843|57454660.3|2022-09-24 02:43:14.194
4884998220813436503|4775504454872992328|9232426.68|2022-09-24 02:49:46.301
279223176896973451|238127830297219316|93903.21|2022-09-24 03:00:22.621
4871768896908040860|4708513410415864720|330176.18|2022-09-24 03:22:20.441
4731594358506128524|4869235622117640067|9286045.0|2022-09-24 03:22:51.935
4829547650401439211|4797459503056426637|2032260.78|2022-09-24 03:37:26.911
4886687070673708746|4886405595697004349|1222199.7|2022-09-24 03:57:22.212
229402106019188337|196751008720754545|34305611.89|2022-09-24 04:03:49.019
246853554575247130|278378751966841637|526268.47|2022-09-24 04:17:30.201
4864732022490277529|4843058449283563221|1404848.81|2022-09-24 04:40:22.321
205758207975493899|210824757556288489|7476762.93|2022-09-24 04:47:27.692
4828140275517886233|4876272496535410828|1981753.07|2022-09-24 05:09:56.943
4876272496535410557|4880213146209363650|24333835.82|2022-09-24 05:33:33.328
270778927595652592|146648462866254208|1194295.15|2022-09-24 05:56:08.113
76842668642011706|246572079598538849|26090905.54|2022-09-24 06:12:37.224
4888938870487390612|4827295850587761136|25582.18|2022-09-24 06:16:59.566
4809562927054981269|4843058449283550715|3992624.28|2022-09-24 06:23:59.59
4890346245370939047|4875428071605275352|6331959.61|2022-09-24 06:25:21.953
194499208907063409|78531518502273229|8379117.35|2022-09-24 06:31:17.296
4831799450215127340|4800837202776959307|18886767.06|2022-09-24 06:39:07.851
4871768896908040636|4891753620254501407|150773.25|2022-09-24 07:15:40.203
4839962224539736716|4834332725005527930|31651459.0|2022-09-24 07:15:45.61
4855443348258826245|4853191548445147389|6165963.39|2022-09-24 07:17:26.661
4889783295417524322|4865857922397123772|1453387.74|2022-09-24 07:29:23.679
4871205946954617957|4848124998864347489|20892018.98|2022-09-24 07:34:22.811
4774378554966151202|4890627720347654731|9323118.14|2022-09-24 07:36:24.264
112871465660975300|162692536538762709|5656339.75|2022-09-24 07:47:18.398
195343633837197483|255297803876568478|1742781.56|2022-09-24 07:50:32.494
4889501820440809311|4830673550308284699|68945053.02|2022-09-24 07:54:44.944
4740038607807450654|4866139397373826771|27847013.69|2022-09-24 08:03:45.753
4837428949749341515|4850658273654747107|2999569.77|2022-09-24 08:06:47.262
4808999977101560287|4724276009111654462|33607436.42|2022-09-24 09:16:03.115
156781562027840685|241224055041040935|9453948.06|2022-09-24 09:25:00.746
241224055041036929|199284283511152252|2748690.33|2022-09-24 09:35:55.285
4832643875145254917|4817444226402880792|7451816.88|2022-09-24 09:47:35.415
4678958537861244945|4799992777846833429|1037238.44|2022-09-24 09:52:43.384
4831236500261701651|4862198747699875128|10388232.13|2022-09-24 10:00:20.775
4861917272723170644|4756645631433391357|2228804.69|2022-09-24 10:03:48.86
4824199625843941827|4728498133762324221|2168220.71|2022-09-24 10:08:30.091
4788733778778398052|4878805771325812744|8334469.6|2022-09-24 10:18:35.147
4870924471977906858|4889783295417523875|3304663.0|2022-09-24 10:22:28.009
4844184349190397918|4872050371884758001|1039686.82|2022-09-24 10:24:16.341
4857976623049212469|4875709546581984147|741851.8|2022-09-24 10:34:06.357
254453378946438078|213639507323396271|12641.85|2022-09-24 10:36:50.734
270778927595655416|253046004062886844|2240183.21|2022-09-24 10:38:03.015
4868954147140931183|4889220345464100723|736611.39|2022-09-24 10:43:01.805
4881620521092915169|4763682505851155449|3556057.34|2022-09-24 10:46:22.397
4862198747699875867|4859102522956061239|204086.83|2022-09-24 10:51:32.534
237564880343794733|56857945295554206|1413794.15|2022-09-24 10:57:20.963
4853473023421847755|4872050371884755090|51357006.6|2022-09-24 11:27:33.368
4870642997001199965|4783667229197612649|7914699.93|2022-09-24 11:29:29.232
4888657395510674088|4849813848724603983|15826272.67|2022-09-24 11:31:00.686
4788452303801685477|4884716745836733412|136466.5|2022-09-24 11:41:02.464
4859665472909484077|4868109722210808935|31730801.26|2022-09-24 11:51:44.026
266275327968284339|249949779319068672|31865443.03|2022-09-24 12:18:47.198
4889220345464097249|4699787686137827392|1045901.74|2022-09-24 12:49:03.085
185210534675616744|269090077735395572|5323435.16|2022-09-24 12:57:45.175
4830955025284999222|4886124120720294224|12547659.74|2022-09-24 13:32:52.281
4891753620254495083|4890909195324365941|13943590.57|2022-09-24 13:42:02.217
129478489286905070|279504651873686771|20631.32|2022-09-24 13:49:09.902
4687684262139267965|4814066526682354453|12135761.0|2022-09-24 13:58:06.184
4872894796814877566|4825044050774066592|30562656.52|2022-09-24 14:23:18.541
4881620521092912493|4891753620254499599|42000034.01|2022-09-24 14:45:19.974
4890346245370943906|4886968545650420219|1097393.6|2022-09-24 15:11:09.382
149181737656651375|278660226943555429|17645068.75|2022-09-24 15:18:37.149
181269885001663379|181269885001663920|46277961.13|2022-09-24 15:20:00.105
4769874955338781020|4889783295417523299|33252103.52|2022-09-24 15:33:35.315
260082878480648442|279786126850395706|834801.28|2022-09-24 16:08:20.922
253327479039590690|151152062493622727|7039381.27|2022-09-24 16:26:32.293
4795770653196160767|4872050371884750929|30366578.78|2022-09-24 16:52:36.298
271904827502498538|277534327036714804|22596937.61|2022-09-24 17:21:34.993
4716113234787050645|4769593480362081200|11200897.82|2022-09-24 17:22:50.321
4889501820440806927|4870642997001193953|30284612.02|2022-09-24 17:23:32.823
4830955025284993449|4885279695790152937|42603259.21|2022-09-24 17:43:42.792
280349076803813429|176766285374292049|14643898.27|2022-09-24 17:44:02.692
