loanId|loanAmount|balance|createTime|loanUsage|interestRate
4857132198119086068|1240243.0|1240243.0|2022-05-22 20:11:22.513|vacations|0.068
4857132198119089536|51951961.0|51951961.0|2022-05-22 20:16:41.411|debt consolidation|0.046
4857132198119083528|1433377.0|1433377.0|2022-05-22 21:10:12.853|investing|0.089
4857132198119085155|45814860.0|45814860.0|2022-05-22 21:23:16.494|major purchases|0.014
245446179691696015|47318263.0|47318263.0|2022-05-23 03:30:56.935|debt consolidation|0.06
245446179691696817|99212095.0|99212095.0|2022-05-23 03:32:02.574|debt consolidation|0.051
4857132198119088829|26485881.0|26485881.0|2022-05-23 03:44:25.155|weddings|0.039
245446179691693217|61233751.0|61233751.0|2022-05-23 06:01:44.567|medical expenses|0.083
245446179691693589|13452444.0|13452444.0|2022-05-23 06:09:02.975|funerals|0.037
4857132198119080971|64101466.0|64101466.0|2022-05-23 06:11:46.651|education|0.061
4857132198119081318|53820165.0|53820165.0|2022-05-23 06:16:04.56|weddings|0.076
4857132198119083258|65817988.0|65817988.0|2022-05-23 07:22:58.337|debt consolidation|0.012
4857132198119086067|35233440.0|35233440.0|2022-05-23 08:26:06.359|investing|0.023
4857132198119081778|27803550.0|27803550.0|2022-05-23 08:39:12.808|vacations|0.023
4857132198119089694|31076570.0|31076570.0|2022-05-23 10:34:17.172|funerals|0.049
245446179691695459|87499301.0|87499301.0|2022-05-23 12:07:17.937|other|0.078
4857132198119086196|26741563.0|26741563.0|2022-05-23 12:07:42.988|renovations|0.054
245446179691693444|80995562.0|80995562.0|2022-05-23 12:08:44.332|medical expenses|0.098
245446179691693269|13560304.0|13560304.0|2022-05-23 12:19:24.915|vacations|0.002
4857132198119089124|79240835.0|79240835.0|2022-05-23 13:09:36.271|renovations|0.093
245446179691696823|48549748.0|48549748.0|2022-05-23 15:14:29.099|vacations|0.081
4857132198119085429|8354152.0|8354152.0|2022-05-23 15:41:40.314|investing|0.069
4857132198119088666|87305753.0|87305753.0|2022-05-23 15:44:06.801|vacations|0.04
4857132198119083166|52317284.0|52317284.0|2022-05-23 17:15:44.863|medical expenses|0.082
245446179691695262|52317284.0|52317284.0|2022-05-23 17:30:47.976|medical expenses|0.082
4857132198119086559|49779801.0|49779801.0|2022-05-23 17:32:21.528|investing|0.093
4857132198119087359|5612121.0|5612121.0|2022-05-23 18:00:32.664|funerals|0.085
245727654668405089|34617351.0|34617351.0|2022-05-23 19:23:52.684|debt consolidation|0.013
245727654668405908|72779471.0|72779471.0|2022-05-23 19:34:10.444|medical expenses|0.097
4857413673095796544|17898967.0|17898967.0|2022-05-23 19:34:14.631|renovations|0.071
4857413673095797056|81879554.0|81879554.0|2022-05-23 19:51:45.09|funerals|0.023
4857413673095797275|43642576.0|43642576.0|2022-05-23 20:04:47.692|major purchases|0.066
245727654668404158|27160507.0|27160507.0|2022-05-23 20:17:07.764|other|0.07
4857413673095795242|14453670.0|14453670.0|2022-05-23 21:25:11.051|debt consolidation|0.049
4857413673095800058|26750246.0|26750246.0|2022-05-23 22:38:05.937|debt consolidation|0.021
245727654668403192|72396434.0|72396434.0|2022-05-24 01:03:27.141|medical expenses|0.046
4857413673095792290|47748149.0|47748149.0|2022-05-24 03:41:49.495|debt consolidation|0.01
4857413673095800479|1826025.0|1826025.0|2022-05-24 03:57:32.157|other|0.084
4857413673095800158|77347087.0|77347087.0|2022-05-24 05:32:03.628|weddings|0.045
4857413673095794779|44896551.0|44896551.0|2022-05-24 06:30:40.071|debt consolidation|0.085
245727654668406360|62712146.0|62712146.0|2022-05-24 08:32:05.028|renovations|0.096
4857413673095792176|66029882.0|66029882.0|2022-05-24 09:00:05.838|vacations|0.033
245727654668404916|53723085.0|53723085.0|2022-05-24 09:04:00.051|investing|0.046
4857413673095797934|2464666.0|2464666.0|2022-05-24 10:01:01.887|major purchases|0.028
4857413673095797730|14723942.0|14723942.0|2022-05-24 10:27:07.438|medical expenses|0.066
4857413673095795815|84536395.0|84536395.0|2022-05-24 10:59:45.654|business ventures|0.04
245727654668406537|9857157.0|9857157.0|2022-05-24 10:59:49.366|business ventures|0.059
4857413673095799627|30550400.0|30550400.0|2022-05-24 14:43:36.439|other|0.002
4857413673095790689|40691756.0|40691756.0|2022-05-24 14:55:14.862|business ventures|0.053
4857413673095795297|2806144.0|2806144.0|2022-05-24 15:29:58.691|other|0.026
245727654668405900|40270434.0|40270434.0|2022-05-24 15:39:32.43|debt consolidation|0.085
4857413673095798094|86582978.0|86582978.0|2022-05-24 16:17:48.623|business ventures|0.013
4857413673095793353|80681242.0|80681242.0|2022-05-24 16:49:12.136|business ventures|0.051
4857413673095794175|60524307.0|60524307.0|2022-05-24 17:13:49.204|investing|0.094
4857413673095794599|65228010.0|65228010.0|2022-05-24 17:15:02.195|business ventures|0.097
4857695148072507718|69366539.0|69366539.0|2022-05-24 19:21:05.615|vacations|0.019
4857695148072509945|66227128.0|66227128.0|2022-05-24 20:07:10.743|debt consolidation|0.021
246009129645114790|15180416.0|15180416.0|2022-05-24 20:45:26.782|medical expenses|0.007
246009129645114892|49726784.0|49726784.0|2022-05-24 21:38:26.908|business ventures|0.01
4857695148072503631|39947372.0|39947372.0|2022-05-25 01:58:29.154|renovations|0.027
246009129645117921|6048909.0|6048909.0|2022-05-25 03:41:18.557|other|0.068
4857695148072508145|69474904.0|69474904.0|2022-05-25 04:50:06.504|vacations|0.009
246009129645114987|60499702.0|60499702.0|2022-05-25 05:26:44.508|investing|0.025
4857695148072503829|89633486.0|89633486.0|2022-05-25 05:41:57.067|debt consolidation|0.081
246009129645113562|46445163.0|46445163.0|2022-05-25 05:43:09.209|investing|0.091
4857695148072502566|44829717.0|44829717.0|2022-05-25 06:36:12.511|other|0.083
246009129645116710|30384613.0|30384613.0|2022-05-25 07:43:47.03|major purchases|0.022
4857695148072505332|13272482.0|13272482.0|2022-05-25 09:07:48.497|medical expenses|0.013
246009129645115164|24967686.0|24967686.0|2022-05-25 09:48:53.683|vacations|0.009
4857695148072507182|5940939.0|5940939.0|2022-05-25 13:09:02.215|vacations|0.071
4857695148072503664|91339998.0|91339998.0|2022-05-25 16:35:39.808|other|0.057
4857695148072508295|49889917.0|49889917.0|2022-05-25 18:29:59.1|vacations|0.021
4857695148072510897|19367496.0|19367496.0|2022-05-25 18:37:34.174|medical expenses|0.03
4857695148072508368|72665447.0|72665447.0|2022-05-25 19:08:16.106|debt consolidation|0.091
4857976623049214210|25451893.0|25451893.0|2022-05-25 23:23:04.564|funerals|0.069
246290604621824806|12456663.0|12456663.0|2022-05-26 00:52:20.102|weddings|0.085
246290604621825973|52098688.0|52098688.0|2022-05-26 02:17:22.602|major purchases|0.083
4857976623049216532|99575040.0|99575040.0|2022-05-26 02:41:23.43|debt consolidation|0.015
4857976623049217756|94733832.0|94733832.0|2022-05-26 02:47:24.396|business ventures|0.006
4857976623049212469|56020233.0|56020233.0|2022-05-26 03:43:55.071|renovations|0.044
4857976623049212168|42590196.0|42590196.0|2022-05-26 05:20:02.359|funerals|0.064
4857976623049222206|59386491.0|59386491.0|2022-05-26 05:20:34.736|funerals|0.015
4857976623049219478|21505838.0|21505838.0|2022-05-26 05:35:00.16|vacations|0.056
246290604621824077|19164131.0|19164131.0|2022-05-26 06:05:25.605|funerals|0.055
246290604621828246|79959059.0|79959059.0|2022-05-26 07:21:47.79|medical expenses|0.068
4857976623049217985|10387480.0|10387480.0|2022-05-26 07:21:53.957|business ventures|0.046
246290604621824427|46271030.0|46271030.0|2022-05-26 08:20:25.948|education|0.025
4857976623049219490|91740604.0|91740604.0|2022-05-26 11:34:11.291|debt consolidation|0.061
4857976623049213969|13331785.0|13331785.0|2022-05-26 11:49:02.281|medical expenses|0.012
246290604621825488|63048.0|63048.0|2022-05-26 13:17:29.294|vacations|0.025
246290604621826634|88052177.0|88052177.0|2022-05-26 13:51:44.428|business ventures|0.057
4857976623049221235|97125796.0|97125796.0|2022-05-26 15:03:17.126|renovations|0.092
246290604621826245|71364864.0|71364864.0|2022-05-26 18:01:03.313|major purchases|0.085
4857976623049221240|71516846.0|71516846.0|2022-05-26 18:31:16.377|other|0.043
4857976623049219868|65085264.0|65085264.0|2022-05-26 18:46:37.658|business ventures|0.016
4858258098025924573|80947196.0|80947196.0|2022-05-26 19:13:16.919|investing|0.01
4858258098025926327|24775379.0|24775379.0|2022-05-26 21:59:06.528|major purchases|0.056
4858258098025928764|54442428.0|54442428.0|2022-05-26 22:04:37.249|medical expenses|0.024
4858258098025933277|86072421.0|86072421.0|2022-05-26 22:15:19.449|investing|0.086
4858258098025933179|29319735.0|29319735.0|2022-05-27 00:11:56.007|business ventures|0.049
4858258098025928942|23853734.0|23853734.0|2022-05-27 05:04:28.833|major purchases|0.083
4858258098025923752|85480410.0|85480410.0|2022-05-27 05:24:52.65|renovations|0.063
4858258098025923362|90540263.0|90540263.0|2022-05-27 06:28:10.817|major purchases|0.024
246572079598537871|12135893.0|12135893.0|2022-05-27 07:21:15.027|investing|0.041
4858258098025927520|49723625.0|49723625.0|2022-05-27 09:32:20.681|business ventures|0.089
246572079598539154|8232953.0|8232953.0|2022-05-27 10:59:51.336|medical expenses|0.001
4858258098025923358|84529042.0|84529042.0|2022-05-27 12:45:08.738|debt consolidation|0.071
4858258098025926448|30722011.0|30722011.0|2022-05-27 13:22:49.55|funerals|0.09
4858258098025930651|80946942.0|80946942.0|2022-05-27 14:02:12.029|medical expenses|0.057
246572079598535707|62359598.0|62359598.0|2022-05-27 16:19:05.261|major purchases|0.005
246853554575249085|11294885.0|11294885.0|2022-05-27 19:20:47.173|renovations|0.021
4858539573002638957|27884986.0|27884986.0|2022-05-27 19:32:54.972|medical expenses|0.085
4858539573002633722|20041799.0|20041799.0|2022-05-27 20:06:54.773|weddings|0.048
4858539573002640680|99133987.0|99133987.0|2022-05-27 21:32:19.055|business ventures|0.031
4858539573002636479|16772641.0|16772641.0|2022-05-27 21:49:19.068|funerals|0.01
4858539573002638312|52785533.0|52785533.0|2022-05-28 01:41:34.268|funerals|0.007
246853554575249385|46514829.0|46514829.0|2022-05-28 02:00:03.85|business ventures|0.077
246853554575250187|43632991.0|43632991.0|2022-05-28 02:41:11.597|weddings|0.031
4858539573002642084|42680279.0|42680279.0|2022-05-28 03:59:23.314|investing|0.015
4858539573002637321|43202807.0|43202807.0|2022-05-28 05:24:46.78|business ventures|0.052
246853554575248250|26600152.0|26600152.0|2022-05-28 06:29:34.48|business ventures|0.097
4858539573002643395|80054071.0|80054071.0|2022-05-28 06:58:27.193|debt consolidation|0.079
4858539573002643927|87086650.0|87086650.0|2022-05-28 07:24:00.312|investing|0.097
4858539573002636213|19545826.0|19545826.0|2022-05-28 07:37:37.325|investing|0.006
4858539573002635085|54664371.0|54664371.0|2022-05-28 07:49:30.078|investing|0.043
4858539573002634083|72638335.0|72638335.0|2022-05-28 08:47:59.747|investing|0.008
246853554575248828|19244496.0|19244496.0|2022-05-28 09:32:23.016|debt consolidation|0.079
4858539573002635704|36506230.0|36506230.0|2022-05-28 09:44:40.192|renovations|0.085
4858539573002642392|50144631.0|50144631.0|2022-05-28 09:53:27.481|vacations|0.04
246853554575247130|2216087.0|2216087.0|2022-05-28 12:11:19.959|education|0.069
246853554575248534|45478190.0|45478190.0|2022-05-28 12:15:08.949|weddings|0.085
4858539573002639851|34806106.0|34806106.0|2022-05-28 12:19:09.214|investing|0.02
4858539573002640506|60612619.0|60612619.0|2022-05-28 13:14:30.558|other|0.065
4858539573002638652|43466463.0|43466463.0|2022-05-28 14:17:10.838|funerals|0.066
4858539573002643574|81786126.0|81786126.0|2022-05-28 14:37:38.269|education|0.079
4858539573002638731|94758882.0|94758882.0|2022-05-28 15:12:41.163|medical expenses|0.067
4858539573002636211|65943875.0|65943875.0|2022-05-28 15:18:42.373|vacations|0.01
246853554575249771|59407626.0|59407626.0|2022-05-28 15:42:05.383|major purchases|0.067
4858539573002642762|15231448.0|15231448.0|2022-05-28 16:50:53.336|medical expenses|0.021
246853554575246918|46065462.0|46065462.0|2022-05-28 17:19:14.312|education|0.006
246853554575248795|1858397.0|1858397.0|2022-05-28 17:34:14.149|education|0.015
4858821047979347790|54553509.0|54553509.0|2022-05-28 19:15:10.125|medical expenses|0.071
247135029551956988|15217302.0|15217302.0|2022-05-28 19:16:16.782|renovations|0.019
4858821047979352646|40053154.0|40053154.0|2022-05-28 20:24:06.385|major purchases|0.023
4858821047979350585|94516374.0|94516374.0|2022-05-28 20:33:25.696|other|0.028
4858821047979351705|33403219.0|33403219.0|2022-05-28 20:38:33.918|debt consolidation|0.02
4858821047979352664|6678771.0|6678771.0|2022-05-28 20:44:57.031|funerals|0.033
4858821047979350069|68963998.0|68963998.0|2022-05-28 20:58:37.874|education|0.076
4858821047979354667|2026087.0|2026087.0|2022-05-28 22:02:17.209|other|0.008
4858821047979345700|31103511.0|31103511.0|2022-05-28 22:56:41.764|investing|0.025
4858821047979343917|6338837.0|6338837.0|2022-05-29 01:09:36.657|renovations|0.096
4858821047979344672|83163869.0|83163869.0|2022-05-29 01:27:20.342|weddings|0.027
4858821047979344451|80946194.0|80946194.0|2022-05-29 01:28:42.15|other|0.014
4858821047979350939|49411667.0|49411667.0|2022-05-29 04:35:47.755|education|0.078
247135029551960090|96974474.0|96974474.0|2022-05-29 06:06:48.788|vacations|0.048
4858821047979354638|14618336.0|14618336.0|2022-05-29 07:01:19.461|investing|0.045
4858821047979345165|79187670.0|79187670.0|2022-05-29 09:08:47.038|education|0.004
247135029551960795|86349859.0|86349859.0|2022-05-29 09:38:20.38|weddings|0.095
247135029551960122|79943037.0|79943037.0|2022-05-29 11:43:06.176|renovations|0.011
4858821047979343945|71555310.0|71555310.0|2022-05-29 12:06:17.565|vacations|0.046
247135029551956065|40691756.0|40691756.0|2022-05-29 14:01:50.804|business ventures|0.053
247135029551956363|38909650.0|38909650.0|2022-05-29 14:02:20.51|vacations|0.023
4858821047979354081|87556502.0|87556502.0|2022-05-29 15:10:32.742|debt consolidation|0.088
4858821047979353215|17874968.0|17874968.0|2022-05-29 16:41:59.63|education|0.016
4858821047979347154|57428004.0|57428004.0|2022-05-29 16:59:53.02|medical expenses|0.028
4858821047979344147|60482173.0|60482173.0|2022-05-29 18:04:53.081|weddings|0.008
4858821047979346276|86934876.0|86934876.0|2022-05-29 18:12:00.785|renovations|0.09
4859102522956061906|4226097.0|4226097.0|2022-05-29 20:16:38.392|major purchases|0.092
4859102522956057257|14722352.0|14722352.0|2022-05-29 20:52:56.531|business ventures|0.024
4859102522956060621|18692636.0|18692636.0|2022-05-29 21:05:34.567|other|0.069
247416504528669979|6871395.0|6871395.0|2022-05-30 00:32:02.637|debt consolidation|0.004
247416504528670453|73384395.0|73384395.0|2022-05-30 02:36:51.15|renovations|0.085
247416504528668204|10042469.0|10042469.0|2022-05-30 02:41:20.405|debt consolidation|0.078
247416504528670998|17085860.0|17085860.0|2022-05-30 02:43:54.051|other|0.059
4859102522956060900|84491143.0|84491143.0|2022-05-30 03:09:48.26|investing|0.078
4859102522956063300|62203775.0|62203775.0|2022-05-30 05:04:19.715|renovations|0.074
4859102522956065003|34239487.0|34239487.0|2022-05-30 05:24:22.247|other|0.024
4859102522956062403|30600824.0|30600824.0|2022-05-30 06:45:23.731|other|0.06
247416504528670443|34173511.0|34173511.0|2022-05-30 07:23:52.731|renovations|0.076
4859102522956064199|70716801.0|70716801.0|2022-05-30 07:24:32.273|renovations|0.029
4859102522956054558|95240150.0|95240150.0|2022-05-30 10:46:12.416|medical expenses|0.065
247416504528670492|35429128.0|35429128.0|2022-05-30 11:21:19.639|debt consolidation|0.034
247416504528669520|91419077.0|91419077.0|2022-05-30 12:46:11.753|major purchases|0.038
247416504528669254|84109653.0|84109653.0|2022-05-30 14:33:39.577|business ventures|0.019
4859102522956055786|46180902.0|46180902.0|2022-05-30 14:45:56.921|funerals|0.018
247697979505382181|70260362.0|70260362.0|2022-05-30 19:37:20.85|other|0.03
4859383997932766309|80257855.0|80257855.0|2022-05-30 19:50:53.444|education|0.067
4859383997932768066|70213796.0|70213796.0|2022-05-30 19:56:24.609|weddings|0.021
4859383997932771777|33309712.0|33309712.0|2022-05-30 20:36:29.216|medical expenses|0.069
4859383997932770050|95630498.0|95630498.0|2022-05-31 00:31:30.969|debt consolidation|0.045
4859383997932772283|37051639.0|37051639.0|2022-05-31 01:31:56.378|vacations|0.018
247697979505377355|64744516.0|64744516.0|2022-05-31 02:32:00.049|business ventures|0.011
4859383997932775334|61465193.0|61465193.0|2022-05-31 02:58:39.131|medical expenses|0.066
4859383997932769785|21541314.0|21541314.0|2022-05-31 03:30:58.835|education|0.06
247697979505380143|40767059.0|40767059.0|2022-05-31 03:34:38.123|other|0.051
4859383997932775374|91339992.0|91339992.0|2022-05-31 04:03:52.234|major purchases|0.066
4859383997932769790|66186176.0|66186176.0|2022-05-31 04:21:19.263|vacations|0.066
4859383997932770143|41620087.0|41620087.0|2022-05-31 05:11:17.095|education|0.01
247697979505378979|5861938.0|5861938.0|2022-05-31 05:27:02.79|weddings|0.008
247697979505380616|51882030.0|51882030.0|2022-05-31 06:54:40.039|weddings|0.064
4859383997932774354|86322482.0|86322482.0|2022-05-31 08:46:40.931|renovations|0.017
4859383997932766263|88561671.0|88561671.0|2022-05-31 09:14:20.059|major purchases|0.03
4859383997932774571|5452299.0|5452299.0|2022-05-31 09:25:04.131|investing|0.021
4859383997932765496|12252522.0|12252522.0|2022-05-31 11:25:35.109|medical expenses|0.041
247697979505380640|22404817.0|22404817.0|2022-05-31 11:48:17.876|renovations|0.035
247697979505380279|51819086.0|51819086.0|2022-05-31 13:06:00.817|other|0.038
247697979505377432|27259159.0|27259159.0|2022-05-31 13:52:47.32|debt consolidation|0.09
4859383997932771855|65318256.0|65318256.0|2022-05-31 14:12:56.582|other|0.009
4859383997932773216|77478044.0|77478044.0|2022-05-31 14:37:28.868|business ventures|0.079
4859383997932771092|87796670.0|87796670.0|2022-05-31 15:17:55.664|funerals|0.017
247697979505382411|62869094.0|62869094.0|2022-05-31 15:23:18.282|other|0.013
4859383997932772930|11583289.0|11583289.0|2022-05-31 18:03:12.367|vacations|0.05
247697979505379146|96345693.0|96345693.0|2022-05-31 19:02:05.233|funerals|0.041
4859665472909484346|3470428.0|3470428.0|2022-05-31 19:42:13.238|funerals|0.044
4859665472909479003|15498652.0|15498652.0|2022-05-31 19:43:02.606|vacations|0.073
4859665472909475980|71984193.0|71984193.0|2022-06-01 01:27:58.372|vacations|0.037
247979454482090960|79225104.0|79225104.0|2022-06-01 01:39:03.541|vacations|0.032
4859665472909485280|12284207.0|12284207.0|2022-06-01 02:41:47.085|vacations|0.068
247979454482091613|39965692.0|39965692.0|2022-06-01 02:50:50.753|debt consolidation|0.077
247979454482090739|54839370.0|54839370.0|2022-06-01 03:11:40.94|funerals|0.03
4859665472909482248|18117278.0|18117278.0|2022-06-01 03:11:41.2|medical expenses|0.064
4859665472909482573|42980185.0|42980185.0|2022-06-01 03:34:38.095|medical expenses|0.022
4859665472909483952|83502615.0|83502615.0|2022-06-01 04:03:31.042|other|0.044
247979454482089633|50634070.0|50634070.0|2022-06-01 04:57:00.938|debt consolidation|0.017
4859665472909484662|37909128.0|37909128.0|2022-06-01 06:02:19.583|business ventures|0.093
4859665472909480644|95750415.0|95750415.0|2022-06-01 06:03:39.351|vacations|0.044
4859665472909476858|90547209.0|90547209.0|2022-06-01 07:14:04.969|funerals|0.085
247979454482088971|64101466.0|64101466.0|2022-06-01 07:27:13.934|education|0.061
4859665472909478668|3551579.0|3551579.0|2022-06-01 07:45:56.458|other|0.069
4859665472909476134|91949921.0|91949921.0|2022-06-01 08:08:04.172|education|0.076
4859665472909483757|35075346.0|35075346.0|2022-06-01 09:05:28.068|weddings|0.009
4859665472909481313|5399842.0|5399842.0|2022-06-01 11:08:34.261|weddings|0.028
4859665472909484077|37051131.0|37051131.0|2022-06-01 11:55:51.169|renovations|0.007
4859665472909482837|99771438.0|99771438.0|2022-06-01 13:13:53.735|business ventures|0.073
4859665472909483244|70580671.0|70580671.0|2022-06-01 14:00:18.737|weddings|0.026
4859665472909479112|92914452.0|92914452.0|2022-06-01 14:26:23.358|vacations|0.031
4859665472909484571|83730629.0|83730629.0|2022-06-01 18:20:34.613|funerals|0.021
4859665472909485049|24929679.0|24929679.0|2022-06-01 18:35:32.079|renovations|0.011
4859946947886195455|31503360.0|31503360.0|2022-06-01 20:00:54.161|business ventures|0.003
248260929458799174|72819229.0|72819229.0|2022-06-01 21:30:16.192|debt consolidation|0.061
248260929458798820|96210397.0|96210397.0|2022-06-01 21:30:33.544|other|0.088
4859946947886191368|33063402.0|33063402.0|2022-06-01 21:31:51.391|major purchases|0.091
248260929458799412|59757062.0|59757062.0|2022-06-01 21:47:06.026|debt consolidation|0.073
4859946947886196714|83127095.0|83127095.0|2022-06-01 22:01:37.553|medical expenses|0.045
248260929458802971|5542623.0|5542623.0|2022-06-01 22:06:27.001|renovations|0.037
4859946947886187117|75465872.0|75465872.0|2022-06-01 22:33:03.122|weddings|0.011
4859946947886191904|69664460.0|69664460.0|2022-06-01 22:43:34.502|investing|0.068
4859946947886190630|750743.0|750743.0|2022-06-01 23:54:32.389|investing|0.074
248260929458798634|22670585.0|22670585.0|2022-06-02 02:46:19.148|education|0.063
4859946947886189717|16512745.0|16512745.0|2022-06-02 05:01:03.554|investing|0.012
248260929458802451|42815375.0|42815375.0|2022-06-02 05:22:12.192|weddings|0.014
4859946947886191079|97661767.0|97661767.0|2022-06-02 05:49:21.643|weddings|0.09
4859946947886190160|11247497.0|11247497.0|2022-06-02 07:17:44.082|weddings|0.047
4859946947886190715|60024836.0|60024836.0|2022-06-02 08:06:20.347|other|0.008
4859946947886187232|70867573.0|70867573.0|2022-06-02 09:26:46.225|debt consolidation|0.087
4859946947886188097|77808331.0|77808331.0|2022-06-02 10:32:05.004|business ventures|0.079
4859946947886195453|31654944.0|31654944.0|2022-06-02 10:42:08.203|vacations|0.012
4859946947886196768|28691745.0|28691745.0|2022-06-02 11:03:04.858|business ventures|0.039
4859946947886191365|10480953.0|10480953.0|2022-06-02 11:41:06.698|education|0.097
248260929458801510|85936373.0|85936373.0|2022-06-02 11:46:59.863|investing|0.052
248260929458798739|23450174.0|23450174.0|2022-06-02 12:50:58.566|debt consolidation|0.097
4859946947886188367|96377107.0|96377107.0|2022-06-02 14:25:55.735|other|0.07
248260929458803112|52218555.0|52218555.0|2022-06-02 15:35:42.125|debt consolidation|0.068
248260929458803006|87502926.0|87502926.0|2022-06-02 15:52:50.168|funerals|0.021
4859946947886192813|87065571.0|87065571.0|2022-06-02 18:17:58.912|debt consolidation|0.03
4860228422862899093|50108491.0|50108491.0|2022-06-02 20:19:50.822|business ventures|0.027
4860228422862902954|96042030.0|96042030.0|2022-06-02 20:41:58.698|business ventures|0.065
4860228422862905687|9481567.0|9481567.0|2022-06-02 21:43:12.542|major purchases|0.049
4860228422862901764|81922220.0|81922220.0|2022-06-02 22:34:20.733|funerals|0.012
248542404435514400|62702499.0|62702499.0|2022-06-02 23:41:26.307|education|0.072
4860228422862907283|86204102.0|86204102.0|2022-06-02 23:55:04.569|renovations|0.067
4860228422862899872|80178555.0|80178555.0|2022-06-03 01:17:41.422|renovations|0.061
4860228422862899315|44926700.0|44926700.0|2022-06-03 02:12:56.544|business ventures|0.033
4860228422862898687|21717215.0|21717215.0|2022-06-03 03:31:39.575|other|0.073
4860228422862903504|45287057.0|45287057.0|2022-06-03 03:52:34.15|business ventures|0.084
4860228422862902961|22522049.0|22522049.0|2022-06-03 05:02:08.045|medical expenses|0.082
4860228422862907801|68441149.0|68441149.0|2022-06-03 05:55:14.236|other|0.018
248542404435510196|31246880.0|31246880.0|2022-06-03 06:22:06.634|renovations|0.019
4860228422862897461|82417193.0|82417193.0|2022-06-03 06:28:42.995|investing|0.041
4860228422862897659|10301687.0|10301687.0|2022-06-03 06:42:37.95|major purchases|0.069
4860228422862905322|38408407.0|38408407.0|2022-06-03 07:19:30.477|debt consolidation|0.036
4860228422862903486|85891155.0|85891155.0|2022-06-03 08:05:05.213|vacations|0.059
248542404435509984|70867573.0|70867573.0|2022-06-03 08:38:37.014|debt consolidation|0.087
4860228422862906742|94021954.0|94021954.0|2022-06-03 10:10:09.132|debt consolidation|0.032
4860228422862905404|86825215.0|86825215.0|2022-06-03 11:40:35.064|funerals|0.069
4860228422862902054|13342146.0|13342146.0|2022-06-03 12:26:26.781|investing|0.036
248542404435512199|48303598.0|48303598.0|2022-06-03 15:13:04.42|education|0.085
4860228422862903031|18447872.0|18447872.0|2022-06-03 17:46:34.883|renovations|0.096
4860228422862903559|9291819.0|9291819.0|2022-06-03 18:32:20.341|debt consolidation|0.0
248542404435512452|28585004.0|28585004.0|2022-06-03 18:51:38.36|debt consolidation|0.043
4860228422862898694|21097274.0|21097274.0|2022-06-03 18:57:27.498|investing|0.012
4860509897839609209|72077513.0|72077513.0|2022-06-03 19:31:43.741|funerals|0.085
248823879412221588|82609487.0|82609487.0|2022-06-03 20:31:51.101|vacations|0.057
4860509897839610426|47267747.0|47267747.0|2022-06-03 21:28:37.091|other|0.064
248823879412221317|76003699.0|76003699.0|2022-06-03 23:01:10.994|medical expenses|0.098
4860509897839611994|20993189.0|20993189.0|2022-06-03 23:11:53.946|funerals|0.095
248823879412221952|36398434.0|36398434.0|2022-06-03 23:41:12.122|education|0.009
4860509897839615388|25376239.0|25376239.0|2022-06-04 00:10:14.69|weddings|0.008
4860509897839617275|62836262.0|62836262.0|2022-06-04 01:10:35.437|business ventures|0.045
248823879412220164|25843964.0|25843964.0|2022-06-04 01:42:54.451|other|0.079
4860509897839616440|98991386.0|98991386.0|2022-06-04 02:39:35.94|vacations|0.016
4860509897839607819|51371040.0|51371040.0|2022-06-04 03:26:02.52|major purchases|0.081
4860509897839615268|73901388.0|73901388.0|2022-06-04 05:20:30.487|major purchases|0.065
248823879412221347|11966921.0|11966921.0|2022-06-04 06:28:41.332|funerals|0.083
4860509897839615362|11409005.0|11409005.0|2022-06-04 06:31:33.255|medical expenses|0.08
248823879412224920|45574959.0|45574959.0|2022-06-04 06:57:16.601|major purchases|0.076
248823879412224634|70529259.0|70529259.0|2022-06-04 08:25:31.503|major purchases|0.074
4860509897839615631|85169235.0|85169235.0|2022-06-04 09:20:36.867|funerals|0.086
248823879412221590|93392637.0|93392637.0|2022-06-04 13:15:15.132|business ventures|0.052
4860509897839617835|99648547.0|99648547.0|2022-06-04 14:41:47.563|funerals|0.058
4860509897839618007|84587205.0|84587205.0|2022-06-04 14:48:34.932|medical expenses|0.038
4860509897839616685|61108446.0|61108446.0|2022-06-04 15:22:43.166|investing|0.08
248823879412220742|49889707.0|49889707.0|2022-06-04 15:26:12.132|weddings|0.036
4860509897839611455|7842395.0|7842395.0|2022-06-04 18:50:22.909|funerals|0.048
4860509897839616708|24626574.0|24626574.0|2022-06-04 19:11:34.66|education|0.077
4860791372816326320|63374870.0|63374870.0|2022-06-04 20:42:05.501|funerals|0.03
249105354388930870|34502256.0|34502256.0|2022-06-05 01:45:26.2|investing|0.083
4860791372816325818|45638572.0|45638572.0|2022-06-05 02:37:52.794|education|0.051
249105354388934145|60367833.0|60367833.0|2022-06-05 03:21:04.492|medical expenses|0.048
4860791372816319156|44102142.0|44102142.0|2022-06-05 04:41:45.319|debt consolidation|0.089
4860791372816327567|84828313.0|84828313.0|2022-06-05 06:13:18.19|other|0.051
4860791372816323999|86472135.0|86472135.0|2022-06-05 07:16:47.79|major purchases|0.097
4860791372816323603|77143638.0|77143638.0|2022-06-05 07:49:37.688|other|0.015
249105354388935138|31934038.0|31934038.0|2022-06-05 08:09:44.919|funerals|0.08
249105354388935053|35968247.0|35968247.0|2022-06-05 08:16:24.831|vacations|0.012
