createTime|dependencyTime|companyId|loanId|loanAmount|balance|loanUsage|interestRate|org
1671945501458|1648353785662|10995116280295|306244774661197169|36424339.0|36424339.0|medical expenses|0.007|American Express
1671947572342|1630125978973|8796093026016|306244774661198786|25229214.0|25229214.0|major purchases|0.08|OnDeck
1671954042069|1665341588056|14293651163563|306244774661197100|72863211.0|72863211.0|investing|0.011|Earnest
1671955337532|1671215923913|15393162789963|306244774661195229|88917022.0|88917022.0|weddings|0.041|PNC Bank
1671960530454|1667512521095|14293651161879|306244774661194801|9703074.0|9703074.0|weddings|0.01|Chase Bank
1671963629900|1624709050969|7696581398272|306244774661198828|91069481.0|91069481.0|debt consolidation|0.044|Marcus by Goldman Sachs
1671965095947|1647761459210|10995116281539|306244774661198743|89327749.0|89327749.0|renovations|0.07|American Express
1671967788726|1623041107925|6597069769990|306244774661198207|46654422.0|46654422.0|renovations|0.018|Upgrade
1671968320654|1660078276498|13194139534228|306244774661194971|57054529.0|57054529.0|debt consolidation|0.053|BlueVine
1671975411966|1670215129444|15393162791214|306244774661196924|51643144.0|51643144.0|education|0.043|OneMain Financial
1671978044685|1669841720240|15393162792501|306244774661198580|15257151.0|15257151.0|funerals|0.035|OneMain Financial
1671979445501|1670722874179|15393162790702|306244774661196245|67369454.0|67369454.0|renovations|0.04|Wells Fargo
1671979871286|1670094595223|15393162791508|306244774661197309|28864061.0|28864061.0|debt consolidation|0.032|Funding Circle
1671980308581|1648696157120|10995116278573|306244774661194839|46572356.0|46572356.0|education|0.071|Navy Federal Credit Union
1671984025313|1671472813244|15393162790326|306244774661195748|37311050.0|37311050.0|other|0.055|Wells Fargo
1671986079769|1647348153718|10995116280863|306244774661197897|72189007.0|72189007.0|renovations|0.026|Discover
1671986373411|1668371334535|14293651162818|306244774661196105|76511426.0|76511426.0|weddings|0.028|US Bank
1671988683010|1669865519358|15393162790418|306244774661195873|82628413.0|82628413.0|vacations|0.007|Navy Federal Credit Union
1671992349942|1652690504952|12094627908683|306244774661197965|98632158.0|98632158.0|medical expenses|0.01|Prosper
1671992360125|1627150855628|7696581398358|306244774661198958|53183656.0|53183656.0|debt consolidation|0.02|BlueVine
1671992868960|1669566742586|15393162789760|306244774661194946|92921121.0|92921121.0|renovations|0.059|Citibank
1671993347622|1627661063473|7696581397979|306244774661198468|54532330.0|54532330.0|renovations|0.028|State Farm Bank
1671994595264|1669235318384|14293651163189|306244774661196601|20689888.0|20689888.0|renovations|0.036|State Farm Bank
1671998549525|1671036023865|15393162789082|306244774661194015|71634298.0|71634298.0|medical expenses|0.024|State Farm Bank
1671999489300|1648719758743|10995116278005|306244774661194059|88247412.0|88247412.0|vacations|0.034|State Farm Bank
1672006152253|1594998892333|2199023256695|306244774661195273|27176952.0|27176952.0|education|0.078|Funding Circle
1672015370296|1635676230667|8796093025655|306526249637909003|27085180.0|27085180.0|education|0.066|Patch of Land
1672018533200|1669865519358|15393162790418|306526249637906531|79550987.0|79550987.0|education|0.026|Prosper
1672020478496|1671661633575|15393162789352|306526249637905030|18447357.0|18447357.0|investing|0.045|Chase Bank
1672021069021|1671804229219|15393162789103|306526249637904709|39603793.0|39603793.0|funerals|0.036|LendingPoint
1672024993000|1671232518026|15393162789658|306526249637905465|31536824.0|31536824.0|medical expenses|0.006|SoFi
1672027305501|1665934048764|14293651161450|306526249637904862|2696119.0|2696119.0|weddings|0.05|Prosper
1672038081922|1669958363211|15393162790431|306526249637906548|99471524.0|99471524.0|major purchases|0.087|US Bank
1672038354521|1669620237080|15393162789416|306526249637905123|45750620.0|45750620.0|debt consolidation|0.042|PNC Bank
1672040071750|1670187593375|15393162789956|306526249637905869|79105274.0|79105274.0|business ventures|0.08|Navy Federal Credit Union
1672042205201|1670368298994|15393162790209|306526249637906244|66904552.0|66904552.0|education|0.047|LendingPoint
1672043925970|1594209374484|2199023258527|306526249637908378|96014380.0|96014380.0|investing|0.047|Patch of Land
1672048547560|1589414068486|1099511631266|306526249637909043|89493457.0|89493457.0|investing|0.065|Fundbox
1672048684515|1628686246504|7696581398008|306526249637909172|51813413.0|51813413.0|medical expenses|0.033|Navy Federal Credit Union
1672049678873|1667540400288|14293651164612|306526249637909098|2427126.0|2427126.0|vacations|0.039|Rocket Loans
1672052607877|1608999165546|4398046514472|306526249637908919|4833992.0|4833992.0|medical expenses|0.082|Fundbox
1672055343237|1670132888074|15393162790790|306526249637907035|15000509.0|15000509.0|education|0.063|Upgrade
1672056482355|1631511975330|8796093025985|306526249637909396|82424363.0|82424363.0|debt consolidation|0.073|LightStream
1672056801800|1671712346801|15393162790083|306526249637906057|97160600.0|97160600.0|vacations|0.082|State Farm Bank
1672060247148|1633772939729|8796093024704|306526249637907770|32420181.0|32420181.0|other|0.038|Upgrade
1672061770040|1645859733608|10995116281110|306526249637908887|74937674.0|74937674.0|major purchases|0.061|LightStream
1672064778288|1665780277058|14293651161665|306526249637905161|31408657.0|31408657.0|debt consolidation|0.086|Roofstock
1672070575972|1671217560424|15393162791974|306526249637908565|10905329.0|10905329.0|business ventures|0.054|Chase Bank
1672070662527|1655099326908|12094627906157|306526249637905228|17388201.0|17388201.0|other|0.1|TD Bank
1672072150064|1647093960672|10995116279977|306526249637907415|57647490.0|57647490.0|medical expenses|0.001|Upgrade
1672072832236|1651857979878|12094627909187|306526249637909250|95630498.0|95630498.0|debt consolidation|0.045|OneMain Financial
1672087970875|1667303151756|14293651161797|306526249637905343|57173325.0|57173325.0|business ventures|0.079|LendingPoint
1672090765536|1672059838214|15393162789279|306526249637904933|59248563.0|59248563.0|debt consolidation|0.023|SoFi
1672094330545|1671000134470|15393162789267|306526249637904914|40248524.0|40248524.0|major purchases|0.06|SoFi
1672095920488|1615765971240|5497558138929|306526249637904454|53508140.0|53508140.0|business ventures|0.002|PNC Bank
1672096942530|1671876163942|15393162790311|306526249637906389|64962408.0|64962408.0|debt consolidation|0.034|TD Bank
1672097506352|1672061991991|15393162790373|306526249637906465|17476171.0|17476171.0|medical expenses|0.041|Fundrise
1672100908833|1671567517899|15393162790335|306807724614617072|25025973.0|25025973.0|vacations|0.028|SunTrust
1672106196242|1666580389459|14293651163251|306807724614618001|98028932.0|98028932.0|vacations|0.031|American Express
1672113560029|1667223344366|14293651162476|306807724614616960|23195609.0|23195609.0|business ventures|0.067|Fundrise
1672119829358|1632512044603|8796093023099|306807724614616254|10231153.0|10231153.0|investing|0.034|Roofstock
1672120457668|1672061991991|15393162790373|306807724614617120|82741299.0|82741299.0|business ventures|0.027|State Farm Bank
1672120897347|1671252537146|15393162791404|306807724614618486|22016334.0|22016334.0|funerals|0.094|LightStream
1672121422112|1672059838214|15393162789279|306807724614615588|83097842.0|83097842.0|debt consolidation|0.065|Roofstock
1672131986840|1668917953273|14293651164467|306807724614619587|78681268.0|78681268.0|renovations|0.031|Peerform
1672136811577|1670215129444|15393162791214|306807724614618235|90493892.0|90493892.0|education|0.041|SoFi
1672137275187|1611462055725|5497558140458|306807724614617213|97047895.0|97047895.0|major purchases|0.038|Prosper
1672137355118|1672110321130|15393162789657|306807724614616117|97321157.0|97321157.0|investing|0.02|Capital One
1672139527313|1632927949703|8796093022598|306807724614615561|66694986.0|66694986.0|other|0.042|US Bank
1672144031241|1636127958761|8796093025163|306807724614619004|73442672.0|73442672.0|education|0.018|OnDeck
1672147136339|1625320691769|7696581395863|306807724614617027|18089245.0|18089245.0|funerals|0.078|SunTrust
1672147745590|1668457526423|14293651161744|306807724614615915|40900095.0|40900095.0|medical expenses|0.058|Upgrade
1672150384821|1666551007413|14293651164964|306807724614620200|74779878.0|74779878.0|vacations|0.044|Kabbage
1672155452600|1670437402074|15393162791532|306807724614618654|80297420.0|80297420.0|business ventures|0.046|Fundbox
1672155967551|1671876163942|15393162790311|306807724614617043|8330766.0|8330766.0|vacations|0.079|OneMain Financial
1672156106178|1651806718412|12094627908815|306807724614619446|18976804.0|18976804.0|other|0.06|Citibank
1672156288948|1671000134470|15393162789267|306807724614615569|94758716.0|94758716.0|funerals|0.081|Earnest
1672156663523|1647755635944|10995116278262|306807724614615700|34384986.0|34384986.0|other|0.005|OnDeck
1672158749465|1672059838214|15393162789279|306807724614615590|70001387.0|70001387.0|weddings|0.034|Peerform
1672164222961|1672036137036|15393162792850|306807724614620348|86724183.0|86724183.0|renovations|0.033|TD Bank
1672164953709|1668922754092|14293651161552|306807724614615650|66892203.0|66892203.0|vacations|0.069|Roofstock
1672168457093|1671441300107|15393162789908|306807724614616464|236859.0|236859.0|medical expenses|0.015|PNC Bank
1672170605152|1658574239731|13194139534270|306807724614616341|81100401.0|81100401.0|renovations|0.061|State Farm Bank
1672170722646|1660557301363|13194139534855|306807724614617171|87497820.0|87497820.0|major purchases|0.016|Earnest
1672173168616|1669620237080|15393162789416|306807724614615782|9329707.0|9329707.0|debt consolidation|0.066|Rocket Loans
1672173741673|1669663327023|15393162790824|306807724614617720|58998918.0|58998918.0|debt consolidation|0.015|Peerform
1672174507451|1669958363211|15393162790431|306807724614617202|23317809.0|23317809.0|major purchases|0.093|Funding Circle
1672175501094|1667983320149|14293651164662|306807724614619820|40990829.0|40990829.0|education|0.046|Discover
1672178911101|1672052641282|15393162791406|306807724614618490|36811660.0|36811660.0|renovations|0.065|OnDeck
1672179591649|1671283261824|15393162792750|306807724614620225|23350176.0|23350176.0|weddings|0.031|SoFi
1672182633986|1618074596978|6597069769459|306807724614618818|50399293.0|50399293.0|education|0.063|Rocket Loans
1672183660269|1653010357855|12094627905538|306807724614615045|10516446.0|10516446.0|business ventures|0.015|State Farm Bank
1672187486198|1665502486784|14293651162531|307089199591327693|58151321.0|58151321.0|vacations|0.04|Kabbage
1672190597370|1662796765808|14293651162879|307089199591328155|56033929.0|56033929.0|business ventures|0.087|US Bank
1672191885581|1672052641282|15393162791406|307089199591329148|34728204.0|34728204.0|debt consolidation|0.038|Patch of Land
1672192461723|1666137906263|14293651162223|307089199591327232|96116589.0|96116589.0|other|0.078|Peerform
1672194352714|1648522181914|10995116279012|307089199591327411|22128092.0|22128092.0|major purchases|0.002|Navy Federal Credit Union
1672195188701|1641104062249|9895604651926|307089199591328358|67428185.0|67428185.0|other|0.087|Roofstock
1672197718301|1671559687706|15393162791941|307089199591329827|3668135.0|3668135.0|debt consolidation|0.043|State Farm Bank
1672199605224|1671712346801|15393162790083|307089199591327366|35194790.0|35194790.0|other|0.015|RealtyMogul
1672205372495|1663255259465|14293651163570|307089199591329072|84251098.0|84251098.0|major purchases|0.081|Earnest
1672211173667|1665680137936|14293651164602|307089199591330398|62977937.0|62977937.0|major purchases|0.073|Fundrise
1672213356833|1622087423764|6597069770427|307089199591330701|54117728.0|54117728.0|medical expenses|0.041|Earnest
1672216347156|1628047415205|7696581397594|307089199591329948|77605060.0|77605060.0|major purchases|0.1|PNC Bank
1672220803041|1628495455271|7696581394936|307089199591326360|93789513.0|93789513.0|investing|0.023|Avant
1672221467571|1662737194068|13194139535390|307089199591328545|26668237.0|26668237.0|medical expenses|0.035|Bank of America
1672226070771|1672052641282|15393162791406|307089199591329147|16258550.0|16258550.0|medical expenses|0.071|SoFi
1672233246558|1672052641282|15393162791406|307089199591329149|97716561.0|97716561.0|debt consolidation|0.002|American Express
1672233701624|1667890965782|14293651163864|307089199591329446|89855955.0|89855955.0|investing|0.002|TD Bank
1672234029959|1644367734126|10995116277986|307089199591325998|31552539.0|31552539.0|investing|0.019|Fundbox
1672239649315|1665733182301|14293651162899|307089199591328176|76392836.0|76392836.0|other|0.076|Upstart
1672242340956|1665341588056|14293651163563|307089199591329066|93488119.0|93488119.0|business ventures|0.076|PNC Bank
1672242697545|1620739143870|6597069768559|307089199591328312|27183067.0|27183067.0|major purchases|0.053|RealtyMogul
1672242980294|1624006178043|7696581396747|307089199591328853|2028241.0|2028241.0|other|0.042|LendingPoint
1672243384378|1663870152626|14293651161520|307089199591326261|56020233.0|56020233.0|renovations|0.044|Citibank
1672244548095|1633769983039|8796093024927|307089199591329387|77338135.0|77338135.0|vacations|0.061|Wells Fargo
1672248854088|1669375532799|15393162790862|307089199591328430|3824699.0|3824699.0|major purchases|0.071|SoFi
1672251712197|1666835693835|14293651163408|307089199591328863|32162729.0|32162729.0|other|0.065|Funding Circle
1672251762447|1593375728539|2199023259402|307089199591330813|30815626.0|30815626.0|weddings|0.052|OneMain Financial
1672252248050|1656231690895|12094627908606|307089199591329814|48679872.0|48679872.0|debt consolidation|0.067|LendingPoint
1672257963253|1651929873705|12094627906434|307089199591326920|2764737.0|2764737.0|education|0.048|TD Bank
1672258794061|1671712346801|15393162790083|307089199591327368|48271641.0|48271641.0|renovations|0.091|Patch of Land
1672259149936|1662612506523|13194139536529|307089199591330012|14096921.0|14096921.0|debt consolidation|0.038|LightStream
1672261554881|1656080266590|12094627908431|307089199591329588|2859649.0|2859649.0|renovations|0.098|Avant
1672267721006|1663324764831|14293651161127|307089199591325755|2456087.0|2456087.0|funerals|0.003|Upgrade
1672268354389|1668182603629|14293651161171|307089199591325797|30154367.0|30154367.0|business ventures|0.002|American Express
1672271856808|1658825963145|13194139535002|307370674568038673|86950767.0|86950767.0|investing|0.005|Funding Circle
1672278296622|1670043636511|15393162792421|307370674568041109|52808225.0|52808225.0|major purchases|0.048|PNC Bank
1672279356833|1666931331177|14293651161100|307370674568036365|80837517.0|80837517.0|renovations|0.096|Capital One
1672281139972|1671283261824|15393162792750|307370674568041534|77708515.0|77708515.0|debt consolidation|0.007|Marcus by Goldman Sachs
1672284186235|1650866479641|12094627905903|307370674568036840|37880941.0|37880941.0|major purchases|0.021|American Express
1672284971511|1671886958140|15393162792329|307370674568040988|5031144.0|5031144.0|other|0.092|Wells Fargo
1672289340888|1668485301236|14293651164309|307370674568040674|21205539.0|21205539.0|major purchases|0.017|Discover
1672292120957|1670481981883|15393162788912|307370674568036419|24319243.0|24319243.0|other|0.036|PNC Bank
1672296631824|1672218023346|15393162790219|307370674568038228|64979358.0|64979358.0|medical expenses|0.089|TD Bank
1672296747652|1669663327023|15393162790824|307370674568039035|42767277.0|42767277.0|debt consolidation|0.029|Patch of Land
1672296906741|1671876163942|15393162790311|307370674568038356|38052913.0|38052913.0|vacations|0.018|Bank of America
1672299321132|1664664504930|14293651161568|307370674568036990|90589194.0|90589194.0|vacations|0.07|Citibank
1672299916557|1667911767495|14293651161294|307370674568036624|99545891.0|99545891.0|weddings|0.036|Citibank
1672299958354|1597388158880|2199023258466|307370674568040275|49307821.0|49307821.0|renovations|0.054|American Express
1672304377660|1670438234536|15393162789978|307370674568037863|13670321.0|13670321.0|funerals|0.081|OnDeck
1672306478504|1668870096733|14293651161847|307370674568037388|72160564.0|72160564.0|medical expenses|0.056|LightStream
1672306880720|1670926354297|15393162790461|307370674568038559|16402215.0|16402215.0|investing|0.032|State Farm Bank
1672306936533|1671441300107|15393162789908|307370674568037778|24137391.0|24137391.0|funerals|0.058|RealtyMogul
1672307394266|1584217262076|2415|307370674568039644|19638453.0|19638453.0|renovations|0.027|TD Bank
1672311212729|1606450976396|4398046514816|307370674568041288|98368675.0|98368675.0|business ventures|0.047|Navy Federal Credit Union
1672316366074|1672289581845|15393162788937|307370674568036443|84396897.0|84396897.0|debt consolidation|0.049|Patch of Land
1672317196738|1655390729581|12094627908117|307370674568039853|95179251.0|95179251.0|funerals|0.035|SoFi
1672319034856|1639074497702|9895604650905|307370674568037604|56319326.0|56319326.0|funerals|0.009|OneMain Financial
1672323450831|1671906209356|15393162792785|307370674568041577|23806638.0|23806638.0|funerals|0.007|OneMain Financial
1672325482815|1671232518026|15393162789658|307370674568037432|49043615.0|49043615.0|medical expenses|0.092|Roofstock
1672329283739|1669087794081|14293651162315|307370674568038030|85432310.0|85432310.0|weddings|0.02|American Express
1672331113560|1671989238197|15393162790887|307370674568039120|65776789.0|65776789.0|debt consolidation|0.019|Funding Circle
1672332567542|1671864930550|15393162791551|307370674568040007|28913888.0|28913888.0|debt consolidation|0.08|RealtyMogul
1672336138921|1672046807040|15393162792707|307370674568041457|63318397.0|63318397.0|major purchases|0.017|Fundbox
1672338101725|1666630805503|14293651161539|307370674568036941|24471149.0|24471149.0|business ventures|0.025|Capital One
1672340048528|1667184741624|14293651161180|307370674568036460|561708.0|561708.0|other|0.023|Rocket Loans
1672345522067|1645236987411|10995116279145|307370674568038264|25440216.0|25440216.0|renovations|0.0|LightStream
1672345841921|1672171380269|15393162789469|307370674568037174|87933448.0|87933448.0|weddings|0.013|Funding Circle
1672352191156|1669062358620|14293651162940|307370674568038902|92527208.0|92527208.0|funerals|0.051|American Express
1672354292467|1672036137036|15393162792850|307370674568041662|86300579.0|86300579.0|funerals|0.066|OnDeck
1672362655717|1668930308669|14293651161323|307652149544747327|44319065.0|44319065.0|debt consolidation|0.095|Prosper
1672370150344|1629463192198|7696581397111|307652149544750642|43820219.0|43820219.0|debt consolidation|0.091|Wells Fargo
1672374474677|1671886958140|15393162792329|307652149544751642|59598991.0|59598991.0|weddings|0.016|LightStream
1672383132457|1669604287755|15393162790489|307652149544749249|24467640.0|24467640.0|debt consolidation|0.057|Citibank
1672383793930|1671886958140|15393162792329|307652149544751641|17528311.0|17528311.0|investing|0.095|LendingPoint
1672385573782|1672218023346|15393162790219|307652149544748883|90781486.0|90781486.0|business ventures|0.033|LendingPoint
1672387081807|1667821006317|14293651162607|307652149544749105|17650288.0|17650288.0|debt consolidation|0.056|Best Egg
1672393850244|1667982265825|14293651164754|307652149544751892|15779880.0|15779880.0|debt consolidation|0.093|Rocket Loans
1672394783015|1594224418713|2199023257862|307652149544750160|36259908.0|36259908.0|debt consolidation|0.096|Rocket Loans
1672395289881|1671567517899|15393162790335|307652149544749041|66911320.0|66911320.0|other|0.06|Upgrade
1672396984063|1643783021556|10995116280414|307652149544750596|74348491.0|74348491.0|business ventures|0.083|OneMain Financial
1672407740539|1615193621640|5497558142761|307652149544752182|99108309.0|99108309.0|vacations|0.033|Rocket Loans
1672408739645|1661030485234|13194139534110|307652149544748093|93899974.0|93899974.0|renovations|0.073|OneMain Financial
1672409715152|1594958152211|2199023257686|307652149544749932|68739825.0|68739825.0|vacations|0.013|LightStream
1672410133082|1671129339441|15393162789373|307652149544747680|29662622.0|29662622.0|vacations|0.059|Prosper
1672410182886|1668589306448|14293651161866|307652149544748062|39113983.0|39113983.0|investing|0.037|LightStream
1672412873179|1671886958140|15393162792329|307652149544751643|78597111.0|78597111.0|renovations|0.083|Peerform
1672415764488|1672036137036|15393162792850|307652149544752315|94947301.0|94947301.0|major purchases|0.096|Upstart
1672416556050|1601678893319|3298534885450|307652149544749913|37389897.0|37389897.0|debt consolidation|0.077|Fundbox
1672417246048|1672326999621|15393162789293|307652149544747564|89451114.0|89451114.0|debt consolidation|0.072|Rocket Loans
1672421921702|1668723176903|14293651161680|307652149544747806|84529042.0|84529042.0|debt consolidation|0.071|OneMain Financial
1672423227033|1666444217359|14293651162273|307652149544748623|72045361.0|72045361.0|education|0.068|Patch of Land
1672424092239|1666976972723|14293651162366|307652149544748761|91328378.0|91328378.0|other|0.035|American Express
1672433634793|1672061991991|15393162790373|307652149544749087|27192140.0|27192140.0|funerals|0.014|Funding Circle
1672434832997|1672289581845|15393162788937|307652149544747100|83425770.0|83425770.0|debt consolidation|0.027|Patch of Land
1672437942192|1610796779437|5497558139629|307652149544748027|88636233.0|88636233.0|funerals|0.048|PNC Bank
1672441653174|1665680137936|14293651164602|307652149544751708|65695467.0|65695467.0|education|0.081|SunTrust
1672446352321|1672218023346|15393162790219|307933624521459538|57983638.0|57983638.0|funerals|0.037|Wells Fargo
1672448678757|1672417117869|15393162791143|307933624521460771|37824786.0|37824786.0|major purchases|0.074|Fundbox
1672450046043|1653097885532|12094627908386|307933624521461501|68580906.0|68580906.0|other|0.05|SunTrust
1672450311042|1671864930550|15393162791551|307933624521461318|26334509.0|26334509.0|business ventures|0.005|BlueVine
1672452416854|1670433237170|15393162789205|307933624521458116|86621033.0|86621033.0|investing|0.014|Patch of Land
1672453934431|1672046807040|15393162792707|307933624521462771|80748526.0|80748526.0|vacations|0.029|Roofstock
1672456979599|1672036137036|15393162792850|307933624521462973|50044625.0|50044625.0|renovations|0.053|LendingPoint
1672457991899|1622126896346|6597069768193|307933624521459789|60087803.0|60087803.0|business ventures|0.022|Kabbage
1672463042935|1672405620178|15393162789815|307933624521458961|40424864.0|40424864.0|medical expenses|0.037|Best Egg
1672464295203|1591434913346|2199023256696|307933624521459211|11786969.0|11786969.0|investing|0.007|RealtyMogul
1672466119892|1671472813244|15393162790326|307933624521459682|14806370.0|14806370.0|education|0.026|Patch of Land
1672470176294|1672437167918|15393162789913|307933624521459099|52360274.0|52360274.0|investing|0.079|BlueVine
1672472589788|1603899737396|3298534885155|307933624521460166|46516561.0|46516561.0|renovations|0.023|Discover
1672475455894|1671864930550|15393162791551|307933624521461317|71196547.0|71196547.0|debt consolidation|0.062|TD Bank
1672477091032|1655502244568|12094627908729|307933624521461949|10440018.0|10440018.0|weddings|0.083|SoFi
1672481146699|1653809719814|12094627907136|307933624521459879|36663141.0|36663141.0|debt consolidation|0.031|OnDeck
1672482771033|1672437167918|15393162789913|307933624521459102|3704146.0|3704146.0|vacations|0.034|State Farm Bank
1672484055310|1632214957935|8796093025579|307933624521462201|89424399.0|89424399.0|major purchases|0.053|Capital One
1672488309837|1669663327023|15393162790824|307933624521460345|2086553.0|2086553.0|medical expenses|0.062|Earnest
1672491243580|1640004625930|9895604651487|307933624521459738|59599725.0|59599725.0|business ventures|0.014|Upgrade
1672491994037|1658038047825|13194139533678|307933624521458149|58580131.0|58580131.0|vacations|0.056|Avant
1672492816978|1672326999621|15393162789293|307933624521458221|10260117.0|10260117.0|investing|0.048|Roofstock
1672495013066|1664032506982|14293651163419|307933624521460839|25134551.0|25134551.0|funerals|0.014|Chase Bank
1672495285076|1672405620178|15393162789815|307933624521458960|16417137.0|16417137.0|renovations|0.005|OneMain Financial
1672497600084|1672344757831|15393162789100|307933624521457986|87519648.0|87519648.0|renovations|0.07|Rocket Loans
1672498507117|1671712346801|15393162790083|307933624521459335|77918908.0|77918908.0|funerals|0.094|Bank of America
1672499985395|1671791718025|15393162791073|307933624521460679|23175527.0|23175527.0|major purchases|0.053|Rocket Loans
1672503648518|1642617360818|9895604650557|307933624521458432|67306341.0|67306341.0|medical expenses|0.016|BlueVine
1672507778374|1672046807040|15393162792707|307933624521462772|57522954.0|57522954.0|education|0.046|OneMain Financial
1672510722332|1672437167918|15393162789913|307933624521459100|4893339.0|4893339.0|weddings|0.096|State Farm Bank
1672511380019|1672437167918|15393162789913|307933624521459101|98576922.0|98576922.0|vacations|0.09|Fundbox
1672511951096|1622521760751|6597069769573|307933624521461593|25368923.0|25368923.0|weddings|0.098|Prosper
1672512717789|1671195641468|15393162791739|307933624521461536|4069618.0|4069618.0|vacations|0.071|OneMain Financial
1672515000256|1672165052160|15393162792407|307933624521462399|8218426.0|8218426.0|investing|0.062|Avant
1672516713123|1661484093806|13194139533495|307933624521457906|5780671.0|5780671.0|investing|0.05|LendingPoint
1672517912039|1671283261824|15393162792750|307933624521462847|49938116.0|49938116.0|vacations|0.016|RealtyMogul
1672520326538|1639883979803|9895604651945|307933624521460350|55520128.0|55520128.0|renovations|0.026|Kabbage
1672520355026|1627623094805|7696581396209|307933624521460097|41861669.0|41861669.0|debt consolidation|0.01|American Express
1672520918962|1619347672301|6597069770313|307933624521462541|91634512.0|91634512.0|major purchases|0.006|Bank of America
1672520960403|1672277410891|15393162791580|307933624521461351|49076590.0|49076590.0|medical expenses|0.02|American Express
1672522336634|1667982265825|14293651164754|307933624521462549|54186192.0|54186192.0|education|0.028|LightStream
1672522549901|1618496623279|6597069767871|307933624521459327|83611864.0|83611864.0|weddings|0.059|Fundrise
1672523636709|1581206726900|1039|307933624521459085|32311471.0|32311471.0|medical expenses|0.066|US Bank
1672527191751|1672046807040|15393162792707|307933624521462770|39059557.0|39059557.0|medical expenses|0.043|Fundbox
