createTime|dependencyTime|personId|loanId|loanAmount|balance|loanUsage|interestRate|org
1670869825096|1662697481986|26388279070302|4914271618391348027|32421243.0|32421243.0|renovations|0.095|American Express
1670869828358|1643525360122|21990232559362|4914271618391348277|66780628.0|66780628.0|renovations|0.078|American Express
1670871329157|1634268851004|17592186045087|4914271618391344010|95263305.0|95263305.0|funerals|0.091|Earnest
1670871373031|1670803743381|30786325584025|4914271618391351591|3375173.0|3375173.0|vacations|0.088|Citibank
1670871398852|1645722690142|21990232555657|4914271618391343307|94614492.0|94614492.0|other|0.047|OnDeck
1670874214299|1660243188503|26388279068271|4914271618391345339|3579004.0|3579004.0|funerals|0.023|Bank of America
1670874514358|1668290387979|28587302330030|4914271618391353699|28708042.0|28708042.0|renovations|0.073|Fundbox
1670878925890|1670074661542|30786325583134|4914271618391350360|48675673.0|48675673.0|other|0.077|TD Bank
1670885083139|1670076840568|30786325581490|4914271618391348154|66977585.0|66977585.0|business ventures|0.076|Wells Fargo
1670886823061|1658055090900|26388279073982|4914271618391352993|77858593.0|77858593.0|education|0.037|Upgrade
1670889678032|1606268571171|8796093023056|4914553093368054899|81453080.0|81453080.0|debt consolidation|0.051|US Bank
1670889918679|1658392841479|26388279067657|4914553093368055156|79943812.0|79943812.0|business ventures|0.023|SoFi
1670890659287|1666370770408|28587302327088|4914553093368060339|33961237.0|33961237.0|education|0.094|Chase Bank
1670891628322|1664574799012|28587302323607|4914553093368055704|20394963.0|20394963.0|medical expenses|0.004|LendingClub
1670892837227|1667851188261|28587302323544|4914553093368055622|51046333.0|51046333.0|vacations|0.06|SunTrust
1670896103826|1663994378558|28587302323899|4914553093368056086|72112669.0|72112669.0|business ventures|0.092|American Express
1670897774267|1669574942231|30786325582793|4914553093368060547|60079665.0|60079665.0|investing|0.031|OneMain Financial
1670899290069|1669648223691|30786325581374|4914553093368058639|8110782.0|8110782.0|education|0.044|Upgrade
1670899582606|1664831848821|28587302323271|4914553093368055247|22666063.0|22666063.0|investing|0.018|Fundbox
1670903432601|1645750282163|21990232562139|4914553093368062671|85074455.0|85074455.0|education|0.011|American Express
1670903593734|1622541055828|13194139540169|4914553093368063014|70364608.0|70364608.0|vacations|0.097|Peerform
1670904253483|1594287155970|4398046518077|4914553093368063154|36702529.0|36702529.0|vacations|0.058|Roofstock
1670906869601|1656804883424|26388279074297|4914553093368064099|95775432.0|95775432.0|medical expenses|0.049|Prosper
1670913349953|1611561488111|10995116283022|4914553093368060839|20788491.0|20788491.0|business ventures|0.057|PNC Bank
1670918725946|1662808973049|28587302325995|4914553093368058908|77610784.0|77610784.0|other|0.014|Citibank
1670920558196|1669579813406|30786325584488|4914553093368062870|68473075.0|68473075.0|funerals|0.05|Discover
1670924650133|1664959219466|28587302329451|4914553093368063542|46518106.0|46518106.0|education|0.012|BlueVine
1670925197758|1668975544882|28587302328161|4914553093368061819|37798979.0|37798979.0|business ventures|0.011|Capital One
1670926920907|1668011335294|28587302323235|4914553093368055200|42040914.0|42040914.0|renovations|0.025|OneMain Financial
1670927598049|1658926671909|26388279068501|4914553093368056283|31316803.0|31316803.0|debt consolidation|0.084|TD Bank
1670930163229|1663907223078|28587302322297|4914553093368053940|43537557.0|43537557.0|renovations|0.017|OneMain Financial
1670931134577|1655168967056|24189255816605|4914553093368061206|65135173.0|65135173.0|education|0.006|State Farm Bank
1670936450339|1661728953492|26388279069416|4914553093368057542|47930130.0|47930130.0|investing|0.008|Fundrise
1670940585700|1667830028454|28587302329868|4914553093368064147|93715718.0|93715718.0|renovations|0.077|Wells Fargo
1670941285465|1662697481986|26388279070302|4914553093368058684|45604651.0|45604651.0|major purchases|0.014|OneMain Financial
1670943896613|1665572131367|28587302328622|4914553093368062434|43286262.0|43286262.0|debt consolidation|0.067|Discover
1670946090680|1658780040724|26388279072445|4914553093368061613|40146819.0|40146819.0|major purchases|0.058|Capital One
1670946714138|1653702017022|24189255814759|4914553093368058701|93948388.0|93948388.0|other|0.013|RealtyMogul
1670946750769|1626364725120|15393162796108|4914553093368063501|68282887.0|68282887.0|renovations|0.047|SoFi
1670948719352|1665686368745|28587302327295|4914553093368060624|25335606.0|25335606.0|education|0.01|State Farm Bank
1670949820736|1667158017560|28587302328513|4914553093368062288|73410502.0|73410502.0|vacations|0.037|American Express
1670951254227|1670663078591|30786325579612|4914553093368056295|61843000.0|61843000.0|debt consolidation|0.047|Prosper
1670954430212|1670276511990|30786325585002|4914553093368063541|93859595.0|93859595.0|business ventures|0.056|Discover
1670955135434|1667957273307|28587302326822|4914553093368059983|86892057.0|86892057.0|funerals|0.077|Navy Federal Credit Union
1670961826749|1670093552571|30786325580273|4914553093368057208|59196022.0|59196022.0|debt consolidation|0.033|Discover
1670963941111|1657531921748|26388279072715|4914553093368061965|37709185.0|37709185.0|education|0.059|OneMain Financial
1670964533865|1626763715939|15393162794887|4914553093368061867|48368790.0|48368790.0|major purchases|0.03|Capital One
1670965207696|1659886353528|26388279066773|4914553093368053982|85626240.0|85626240.0|vacations|0.065|Marcus by Goldman Sachs
1670965885011|1647901964007|21990232562287|4914553093368062881|2341026.0|2341026.0|education|0.05|Upstart
1670967006626|1669635884225|30786325580478|4914553093368057489|86954667.0|86954667.0|investing|0.099|LendingPoint
1670968174411|1607572188079|8796093022409|4914553093368054049|44973290.0|44973290.0|other|0.092|US Bank
1670968420962|1670076840568|30786325581490|4914553093368058812|32202992.0|32202992.0|business ventures|0.005|State Farm Bank
1670970504257|1653381789300|24189255816832|4914553093368061524|93616840.0|93616840.0|medical expenses|0.059|LendingClub
1670972143425|1657271421595|26388279068895|4914553093368056812|45023354.0|45023354.0|business ventures|0.014|Marcus by Goldman Sachs
1670972375194|1669178645489|28587302329128|4914553093368063120|88983247.0|88983247.0|other|0.05|Citibank
1670973740849|1662984113273|28587302328261|4914553093368061960|97839955.0|97839955.0|other|0.02|OnDeck
1670974691760|1588325615308|2199023259698|4914834568344769979|82489166.0|82489166.0|vacations|0.036|Kabbage
1670981243853|1656892844023|26388279072657|4914834568344772537|24127085.0|24127085.0|business ventures|0.047|Upgrade
1670981369184|1619338542242|13194139537251|4914834568344769720|90745595.0|90745595.0|business ventures|0.081|Upgrade
1670981938872|1628721266131|15393162790162|4914834568344766169|91328378.0|91328378.0|other|0.035|PNC Bank
1670982766601|1667421375560|28587302326623|4914834568344770333|70794738.0|70794738.0|investing|0.092|Avant
1670983768141|1654072511945|24189255811183|4914834568344764584|41822584.0|41822584.0|renovations|0.044|Avant
1670990770641|1670943906882|30786325582828|4914834568344771255|98640839.0|98640839.0|investing|0.012|Earnest
1670995086956|1669488431195|30786325580205|4914834568344767759|98604027.0|98604027.0|business ventures|0.075|Roofstock
1670995754754|1655597542561|24189255815307|4914834568344770061|20879725.0|20879725.0|investing|0.031|Upgrade
1670998632259|1583722258505|1146|4914834568344765985|21914608.0|21914608.0|weddings|0.096|Fundbox
1671001184269|1651539096599|24189255813824|4914834568344768150|45205426.0|45205426.0|major purchases|0.067|Roofstock
1671001843431|1665399608788|28587302325518|4914834568344768922|81567808.0|81567808.0|major purchases|0.063|LendingClub
1671003488719|1624847410624|15393162789080|4914834568344764723|40479700.0|40479700.0|investing|0.013|LightStream
1671004496313|1641721380808|19791209304878|4914834568344770991|82122054.0|82122054.0|other|0.022|Upstart
1671006216133|1610682035766|10995116281511|4914834568344769451|34074162.0|34074162.0|major purchases|0.023|Marcus by Goldman Sachs
1671009191652|1670999498295|30786325584214|4914834568344773151|57231338.0|57231338.0|vacations|0.043|Capital One
1671009636814|1596859798302|4398046515419|4914834568344770169|31508157.0|31508157.0|business ventures|0.078|Fundbox
1671012679181|1618474384251|13194139539861|4914834568344773237|59940309.0|59940309.0|other|0.012|Avant
1671015075591|1640616899519|19791209303450|4914834568344769094|78868942.0|78868942.0|weddings|0.069|Roofstock
1671019970540|1600196404896|6597069773084|4914834568344773070|25127540.0|25127540.0|vacations|0.081|Prosper
1671022797341|1591653344630|4398046512336|4914834568344766086|35194790.0|35194790.0|other|0.015|Roofstock
1671022934733|1653865703209|24189255816681|4914834568344771979|12791726.0|12791726.0|other|0.048|LendingClub
1671026296437|1667830028454|28587302329868|4914834568344774805|78034830.0|78034830.0|major purchases|0.073|State Farm Bank
1671026415036|1671002216714|30786325580469|4914834568344768130|89439443.0|89439443.0|business ventures|0.031|Prosper
1671027946458|1666642056044|28587302323569|4914834568344766311|13558708.0|13558708.0|major purchases|0.081|RealtyMogul
1671028241827|1660572582355|26388279074098|4914834568344774463|93649820.0|93649820.0|business ventures|0.055|RealtyMogul
1671028712748|1671021964106|30786325581986|4914834568344770097|19745922.0|19745922.0|vacations|0.071|Bank of America
1671029507927|1667698479964|28587302329854|4914834568344774766|90540654.0|90540654.0|debt consolidation|0.017|Kabbage
1671031958433|1669556530720|30786325583059|4914834568344771586|73452394.0|73452394.0|investing|0.097|LendingClub
1671032391658|1599413031527|6597069768301|4914834568344766646|53699018.0|53699018.0|other|0.026|Roofstock
1671033662833|1660047275972|26388279069179|4914834568344767879|19620145.0|19620145.0|medical expenses|0.01|Peerform
1671033783114|1668918897927|28587302328783|4914834568344773304|46314430.0|46314430.0|debt consolidation|0.085|LightStream
1671035929834|1670140378773|30786325583392|4914834568344772064|95511168.0|95511168.0|education|0.016|LightStream
1671037122572|1657731569539|26388279070413|4914834568344769514|3832205.0|3832205.0|education|0.072|Peerform
1671038858414|1661165067132|26388279068023|4914834568344766328|25440216.0|25440216.0|renovations|0.0|Discover
1671040207102|1629101824172|15393162796107|4914834568344774155|77534579.0|77534579.0|investing|0.038|LendingPoint
1671040591968|1614492218839|10995116283149|4914834568344771648|93051269.0|93051269.0|business ventures|0.011|State Farm Bank
1671040859727|1642634925447|19791209307521|4914834568344774581|2100860.0|2100860.0|vacations|0.03|US Bank
1671041382500|1647713918396|21990232555607|4914834568344764551|70797839.0|70797839.0|major purchases|0.037|Navy Federal Credit Union
1671048568974|1645914926411|21990232560682|4914834568344771350|58062430.0|58062430.0|vacations|0.071|State Farm Bank
1671050256103|1656264801962|26388279072783|4914834568344772714|75240257.0|75240257.0|business ventures|0.024|Wells Fargo
1671052427544|1670686412956|30786325582178|4914834568344770337|26901028.0|26901028.0|investing|0.073|Discover
1671053935176|1666121063206|28587302327628|4914834568344771749|9322421.0|9322421.0|medical expenses|0.082|BlueVine
1671055136712|1645323370888|21990232557363|4914834568344766898|15751214.0|15751214.0|debt consolidation|0.055|Avant
1671056452633|1669027513982|28587302323274|4914834568344765908|13502168.0|13502168.0|other|0.072|Patch of Land
1671060047769|1670779386117|30786325584877|4914834568344774022|48795013.0|48795013.0|education|0.062|Peerform
1671061204217|1667502004015|28587302328654|4915116043321483792|69875609.0|69875609.0|other|0.088|RealtyMogul
1671065415410|1608208521231|8796093027617|4915116043321482330|14723803.0|14723803.0|other|0.072|BlueVine
1671066719642|1671053082615|30786325583578|4915116043321482961|94562157.0|94562157.0|investing|0.063|Fundrise
1671067535225|1588227088994|2199023257353|4915116043321477499|96162558.0|96162558.0|funerals|0.037|Fundrise
1671068673498|1667241617939|28587302326916|4915116043321481420|27186606.0|27186606.0|education|0.005|Funding Circle
1671070198026|1667407798179|28587302326200|4915116043321480504|70554768.0|70554768.0|debt consolidation|0.075|SoFi
1671070459887|1658080016908|26388279067181|4915116043321475829|35609721.0|35609721.0|vacations|0.033|Prosper
1671071777792|1669754474916|30786325582540|4915116043321481493|48323974.0|48323974.0|investing|0.02|Fundbox
1671074455164|1643795463906|21990232563407|4915116043321485723|39411276.0|39411276.0|renovations|0.017|Capital One
1671075568255|1655520804625|24189255817583|4915116043321483835|20209219.0|20209219.0|major purchases|0.069|Prosper
1671076894438|1650723397295|24189255819070|4915116043321485871|90168843.0|90168843.0|weddings|0.09|SoFi
1671077954369|1655811710744|24189255818741|4915116043321485403|11431903.0|11431903.0|weddings|0.001|Roofstock
1671078339597|1616174328858|10995116280618|4915116043321478941|75911258.0|75911258.0|vacations|0.081|LendingPoint
1671078841840|1643702743062|21990232558127|4915116043321478604|35819410.0|35819410.0|renovations|0.096|Patch of Land
1671081296814|1670943906882|30786325582828|4915116043321481912|1630266.0|1630266.0|vacations|0.083|OneMain Financial
1671085118401|1669877817939|30786325580487|4915116043321478819|75879098.0|75879098.0|other|0.093|Fundrise
1671087426859|1667447129959|28587302322663|4915116043321475722|38174472.0|38174472.0|vacations|0.023|SunTrust
1671088439329|1606929759357|8796093025274|4915116043321479207|4003750.0|4003750.0|funerals|0.08|Discover
1671089387223|1649521466096|21990232556864|4915116043321476902|98143937.0|98143937.0|debt consolidation|0.095|US Bank
1671090254418|1670744031129|30786325582761|4915116043321481823|38459433.0|38459433.0|investing|0.01|Upgrade
1671093172227|1670537221243|30786325583608|4915116043321482998|40970595.0|40970595.0|debt consolidation|0.018|Upgrade
1671095677664|1670774542905|30786325585364|4915116043321485363|57444968.0|57444968.0|renovations|0.004|Avant
1671097779001|1648621090436|21990232556159|4915116043321475931|51247050.0|51247050.0|investing|0.001|PNC Bank
1671098974655|1656233535581|24189255812975|4915116043321477636|856587.0|856587.0|other|0.038|Patch of Land
1671104803334|1669285010970|28587302323854|4915116043321477344|59583199.0|59583199.0|investing|0.09|Marcus by Goldman Sachs
1671106227909|1651825682453|24189255813591|4915116043321478482|90963438.0|90963438.0|vacations|0.013|Roofstock
1671107273504|1666124115879|28587302327281|4915116043321481916|99401384.0|99401384.0|investing|0.097|RealtyMogul
1671112205759|1668520628882|28587302322628|4915116043321475683|31463431.0|31463431.0|renovations|0.095|Patch of Land
1671113485781|1632596415559|17592186048378|4915116043321480427|76088061.0|76088061.0|major purchases|0.055|TD Bank
1671113743390|1609225765067|8796093027655|4915116043321482396|68506011.0|68506011.0|vacations|0.065|Patch of Land
1671116221638|1669027513982|28587302323274|4915116043321476567|32682294.0|32682294.0|debt consolidation|0.084|Earnest
1671117245778|1663276221816|28587302328951|4915116043321484202|14155252.0|14155252.0|debt consolidation|0.039|Citibank
1671125267949|1661998575163|26388279069568|4915116043321479038|16118769.0|16118769.0|major purchases|0.028|Avant
1671134841864|1671021964106|30786325581986|4915116043321480755|22070565.0|22070565.0|other|0.092|State Farm Bank
1671135336733|1651269187661|24189255812737|4915116043321477325|6728912.0|6728912.0|funerals|0.019|Upgrade
1671136220265|1634853731301|17592186045962|4915116043321477165|45627968.0|45627968.0|funerals|0.017|Citibank
1671136339890|1670638940676|30786325578096|4915116043321475562|97971140.0|97971140.0|major purchases|0.001|SoFi
1671137773537|1663352103523|28587302326191|4915116043321480490|55152219.0|55152219.0|vacations|0.02|OnDeck
1671138457213|1667323582629|28587302325583|4915116043321479653|83279058.0|83279058.0|major purchases|0.092|Fundrise
1671139761110|1669178645489|28587302329128|4915116043321484431|74849380.0|74849380.0|other|0.061|Kabbage
1671140204020|1654502355823|24189255816747|4915116043321482735|18227362.0|18227362.0|renovations|0.058|Chase Bank
1671141711328|1654621478522|24189255817762|4915116043321484071|83003690.0|83003690.0|investing|0.007|OneMain Financial
1671147256682|1669243138426|28587302322710|4915116043321475795|44823172.0|44823172.0|debt consolidation|0.047|State Farm Bank
1671147995567|1670774542905|30786325585364|4915397518298196018|30676916.0|30676916.0|vacations|0.023|Navy Federal Credit Union
1671149443191|1670686412956|30786325582178|4915397518298191648|44169315.0|44169315.0|weddings|0.062|Patch of Land
1671149670739|1593256067229|4398046518882|4915397518298196220|81001938.0|81001938.0|medical expenses|0.038|Capital One
1671150195729|1668599084291|28587302322800|4915397518298186572|17388201.0|17388201.0|other|0.1|Wells Fargo
1671151536777|1661950647944|26388279067729|4915397518298187236|30881004.0|30881004.0|renovations|0.039|Kabbage
1671151680004|1665399608788|28587302325518|4915397518298190233|29213742.0|29213742.0|funerals|0.082|US Bank
1671153871702|1669175858816|28587302328213|4915397518298193860|82329668.0|82329668.0|major purchases|0.095|Patch of Land
1671155391049|1600084606378|6597069767738|4915397518298187195|69395323.0|69395323.0|investing|0.006|BlueVine
1671158812490|1648780430925|21990232556859|4915397518298187552|21857624.0|21857624.0|major purchases|0.09|US Bank
1671162719273|1581795747148|499|4915397518298186397|22793232.0|22793232.0|medical expenses|0.025|Capital One
1671165249787|1667032803563|28587302322592|4915397518298186285|10260117.0|10260117.0|investing|0.048|Kabbage
1671165869464|1624845028864|15393162795089|4915397518298194115|82825031.0|82825031.0|debt consolidation|0.068|Citibank
1671167688516|1645289940255|21990232562916|4915397518298195673|73962723.0|73962723.0|education|0.053|Capital One
1671169169370|1670195044252|30786325580031|4915397518298188837|26501609.0|26501609.0|debt consolidation|0.084|Fundbox
1671177450474|1630430230861|17592186046100|4915397518298188010|32771664.0|32771664.0|investing|0.075|OneMain Financial
1671178170438|1659693103454|26388279069401|4915397518298189489|36527448.0|36527448.0|medical expenses|0.098|Wells Fargo
1671178955120|1671081037207|30786325580366|4915397518298189309|28864061.0|28864061.0|debt consolidation|0.032|Citibank
1671185264152|1613181619480|10995116281100|4915397518298190229|21837590.0|21837590.0|investing|0.009|Upgrade
1671185457717|1659686363101|26388279071547|4915397518298192325|46766214.0|46766214.0|business ventures|0.039|Wells Fargo
1671188314566|1669523606989|30786325581770|4915397518298191183|86501630.0|86501630.0|investing|0.085|LightStream
1671191115224|1667745123466|28587302325217|4915397518298189828|6934592.0|6934592.0|renovations|0.02|Peerform
1671191605985|1610392253475|8796093023712|4915397518298187767|97224846.0|97224846.0|weddings|0.041|Citibank
1671192194159|1670945919124|30786325580058|4915397518298188869|93077180.0|93077180.0|business ventures|0.092|OnDeck
1671194041938|1670509475935|30786325578303|4915397518298186510|18563915.0|18563915.0|funerals|0.009|BlueVine
1671194414861|1665535155835|28587302329654|4915397518298195777|17599626.0|17599626.0|business ventures|0.054|Roofstock
1671194716536|1670389635137|30786325578634|4915397518298186944|36219770.0|36219770.0|education|0.031|Peerform
1671199206206|1596793334727|4398046517520|4915397518298194366|47543500.0|47543500.0|debt consolidation|0.071|Discover
1671201514047|1671128362099|30786325582428|4915397518298192018|55900374.0|55900374.0|investing|0.092|RealtyMogul
1671206196348|1619623884007|13194139540723|4915397518298195695|33025467.0|33025467.0|funerals|0.056|Citibank
1671207177879|1663022051999|28587302325129|4915397518298189708|29171940.0|29171940.0|vacations|0.067|SoFi
1671219842954|1668355884488|28587302328470|4915397518298194210|10794716.0|10794716.0|debt consolidation|0.006|BlueVine
1671226242558|1645586935299|21990232560671|4915397518298192646|94604446.0|94604446.0|business ventures|0.079|US Bank
1671228481519|1650223997009|24189255815501|4915397518298191617|1056368.0|1056368.0|vacations|0.088|LightStream
1671229087544|1663068281189|28587302322284|4915397518298185890|22052996.0|22052996.0|medical expenses|0.069|Rocket Loans
1671232419731|1665364947961|28587302324439|4915397518298188767|74071705.0|74071705.0|medical expenses|0.007|OneMain Financial
1671233086570|1636222428894|17592186048198|4915397518298190815|98310026.0|98310026.0|business ventures|0.094|Citibank
1671235251408|1662250237857|26388279070459|4915678993274901550|23333041.0|23333041.0|education|0.087|PNC Bank
1671236316044|1670937801063|30786325583869|4915678993274904657|79080897.0|79080897.0|medical expenses|0.098|Fundbox
1671237688385|1667698479964|28587302329854|4915678993274906736|75384905.0|75384905.0|education|0.079|Prosper
1671238197221|1633934944552|17592186045929|4915678993274898432|36398434.0|36398434.0|education|0.009|Wells Fargo
1671238874026|1628031398287|15393162789261|4915678993274896912|76462350.0|76462350.0|education|0.035|SunTrust
1671239103600|1663871325320|28587302324185|4915678993274899097|17726503.0|17726503.0|vacations|0.095|TD Bank
1671239130576|1659658066318|26388279070389|4915678993274901441|13238663.0|13238663.0|major purchases|0.023|American Express
1671239884526|1664034427327|28587302322685|4915678993274897072|97998263.0|97998263.0|business ventures|0.076|Citibank
1671242638700|1669923177630|30786325582293|4915678993274902482|42298754.0|42298754.0|vacations|0.045|American Express
1671246686766|1658150917821|26388279074143|4915678993274906498|5698815.0|5698815.0|major purchases|0.037|Avant
1671248650691|1614733285873|10995116283537|4915678993274904168|21836579.0|21836579.0|vacations|0.054|Wells Fargo
1671254008672|1642585339729|19791209303917|4915678993274901707|16028031.0|16028031.0|major purchases|0.092|LendingPoint
1671255645907|1600881409852|6597069773324|4915678993274905357|49564915.0|49564915.0|weddings|0.008|Earnest
1671256530981|1669635884225|30786325580478|4915678993274900114|25507784.0|25507784.0|business ventures|0.071|Fundrise
1671257285776|1630627034622|17592186050931|4915678993274905154|54296632.0|54296632.0|major purchases|0.091|Earnest
1671265034631|1666014240138|28587302326023|4915678993274901562|7372703.0|7372703.0|debt consolidation|0.063|Best Egg
1671265124198|1660063865027|26388279072450|4915678993274904251|56763409.0|56763409.0|vacations|0.086|Patch of Land
1671266069637|1581947549172|6316|4915678993274904897|49383617.0|49383617.0|other|0.091|Wells Fargo
1671266422727|1612739192727|10995116283790|4915678993274904500|29035470.0|29035470.0|medical expenses|0.037|Fundrise
1671268284004|1663722852268|28587302324710|4915678993274899819|31859083.0|31859083.0|vacations|0.068|Best Egg
1671273083486|1667056318812|28587302327310|4915678993274903270|81261783.0|81261783.0|vacations|0.086|Navy Federal Credit Union
1671276341092|1669034727400|28587302325354|4915678993274900676|74394777.0|74394777.0|medical expenses|0.032|Funding Circle
1671277115814|1670966398008|30786325581497|4915678993274901449|6028194.0|6028194.0|business ventures|0.029|Marcus by Goldman Sachs
1671278396456|1641221803745|19791209304206|4915678993274902035|20929685.0|20929685.0|major purchases|0.056|OnDeck
1671278611515|1652521946111|24189255818929|4915678993274906984|49358907.0|49358907.0|major purchases|0.086|Chase Bank
1671281394588|1603339826767|6597069770614|4915678993274901729|4533832.0|4533832.0|medical expenses|0.096|Earnest
1671283358597|1634384687659|17592186047662|4915678993274900758|17085860.0|17085860.0|other|0.059|Chase Bank
1671283953171|1669884110726|30786325585355|4915678993274906663|32857334.0|32857334.0|renovations|0.075|Funding Circle
1671284312551|1639506479532|19791209300551|4915678993274897180|31918544.0|31918544.0|funerals|0.021|Marcus by Goldman Sachs
1671287157048|1667414549667|28587302328554|4915678993274904956|36006657.0|36006657.0|weddings|0.0|LendingPoint
1671287925248|1603292687576|6597069772980|4915678993274904904|87848959.0|87848959.0|funerals|0.097|Patch of Land
1671288049322|1668784935196|28587302326856|4915678993274902653|46805705.0|46805705.0|major purchases|0.031|Chase Bank
1671288506166|1669648223691|30786325581374|4915678993274901266|49836685.0|49836685.0|renovations|0.087|American Express
1671289902419|1664191507315|28587302328727|4915678993274905207|90644216.0|90644216.0|debt consolidation|0.002|Navy Federal Credit Union
1671291246444|1669794979056|30786325577996|4915678993274896767|68423976.0|68423976.0|investing|0.001|Upstart
1671293282601|1581713913701|4698|4915678993274902671|96272971.0|96272971.0|business ventures|0.043|Prosper
1671299363431|1667248639052|28587302323251|4915678993274897839|18130939.0|18130939.0|vacations|0.083|Chase Bank
1671302559136|1624310766411|15393162791486|4915678993274899942|83611651.0|83611651.0|weddings|0.074|Roofstock
1671308386832|1668062575109|28587302327091|4915678993274902967|52995523.0|52995523.0|debt consolidation|0.056|Marcus by Goldman Sachs
1671310685923|1663982513351|28587302327457|4915678993274903489|95435619.0|95435619.0|other|0.068|Navy Federal Credit Union
1671314094473|1593920705388|4398046516520|4915678993274903663|10108180.0|10108180.0|education|0.095|Marcus by Goldman Sachs
1671315149062|1671031911036|30786325580359|4915678993274899950|86770997.0|86770997.0|major purchases|0.098|Funding Circle
1671319172487|1649522773223|21990232561328|4915678993274904213|70302578.0|70302578.0|funerals|0.034|Chase Bank
1671319265762|1665232826747|28587302326629|4915678993274902309|86951037.0|86951037.0|business ventures|0.01|Capital One
1671322045061|1656415570480|26388279069301|4915960468251610670|49229788.0|49229788.0|medical expenses|0.07|TD Bank
1671322515609|1670887141237|30786325582674|4915960468251613666|469959.0|469959.0|vacations|0.081|Bank of America
1671323547766|1660320631671|26388279072174|4915960468251614511|2713780.0|2713780.0|business ventures|0.079|PNC Bank
1671324342613|1667103802289|28587302328584|4915960468251615660|74468843.0|74468843.0|medical expenses|0.028|LendingPoint
1671324810263|1669084727434|28587302328991|4915960468251616233|52208584.0|52208584.0|investing|0.066|Wells Fargo
1671324936499|1656262272327|26388279067655|4915960468251608433|25457304.0|25457304.0|other|0.008|Upgrade
1671325360429|1657996181138|26388279071319|4915960468251613325|10807010.0|10807010.0|business ventures|0.021|Chase Bank
1671328210809|1627934608644|15393162794057|4915960468251614007|69774538.0|69774538.0|funerals|0.012|SoFi
1671331558393|1669005663819|28587302328882|4915960468251616066|8137624.0|8137624.0|weddings|0.079|OneMain Financial
1671342213697|1655832785678|24189255817470|4915960468251615647|61535281.0|61535281.0|major purchases|0.079|OneMain Financial
1671342317302|1671081037207|30786325580366|4915960468251610620|90632271.0|90632271.0|weddings|0.092|State Farm Bank
1671343679568|1669855025192|30786325582272|4915960468251613097|41773777.0|41773777.0|education|0.094|Upstart
1671348477788|1662462614985|26388279066950|4915960468251607475|4893718.0|4893718.0|weddings|0.065|Capital One
1671349907729|1636859544286|19791209302941|4915960468251611059|60117305.0|60117305.0|investing|0.032|Marcus by Goldman Sachs
1671351765295|1669648223691|30786325581374|4915960468251611920|55432333.0|55432333.0|investing|0.041|SoFi
1671354143083|1671161950937|30786325582813|4915960468251613858|15604513.0|15604513.0|other|0.008|OnDeck
1671354551572|1667660819264|28587302327715|4915960468251614498|42480117.0|42480117.0|funerals|0.018|RealtyMogul
1671355927942|1669632191241|30786325583820|4915960468251615248|12221798.0|12221798.0|vacations|0.077|Earnest
1671357139636|1655241135707|24189255814088|4915960468251611108|83534094.0|83534094.0|weddings|0.059|Wells Fargo
1671358184824|1648260488252|21990232556020|4915960468251607711|97381976.0|97381976.0|funerals|0.088|Peerform
1671365827375|1656389121966|26388279068523|4915960468251609598|17539620.0|17539620.0|vacations|0.014|State Farm Bank
1671366823210|1647631749637|21990232556193|4915960468251607948|99052316.0|99052316.0|major purchases|0.013|Kabbage
1671369238186|1671085063975|30786325584576|4915960468251616284|21195264.0|21195264.0|medical expenses|0.051|LendingClub
1671371255258|1633999931973|17592186046020|4915960468251609217|24617572.0|24617572.0|business ventures|0.037|Prosper
1671374139073|1603027509890|6597069773359|4915960468251616063|54627193.0|54627193.0|major purchases|0.044|US Bank
1671375320389|1591351898728|4398046512607|4915960468251609076|53538405.0|53538405.0|funerals|0.068|State Farm Bank
1671376086381|1667970326017|28587302327001|4915960468251613494|40291560.0|40291560.0|investing|0.029|PNC Bank
1671376540934|1663766106707|28587302327055|4915960468251613563|85864996.0|85864996.0|renovations|0.077|PNC Bank
1671386345534|1667502004015|28587302328654|4915960468251615758|73630639.0|73630639.0|vacations|0.058|Patch of Land
1671388147584|1661837598800|26388279072784|4915960468251615345|2011086.0|2011086.0|major purchases|0.004|LendingClub
1671388342230|1669107068798|28587302324098|4915960468251609632|51659156.0|51659156.0|vacations|0.017|PNC Bank
1671393683294|1668759493433|28587302322328|4915960468251607264|45038309.0|45038309.0|debt consolidation|0.063|BlueVine
1671395245763|1664965966405|28587302324521|4915960468251610210|88098581.0|88098581.0|education|0.071|SoFi
1671404590918|1653145826144|24189255818099|4915960468251616493|60042630.0|60042630.0|investing|0.035|American Express
1671405922279|1671142369563|30786325583076|4915960468251614227|42059165.0|42059165.0|weddings|0.066|Roofstock
1671406259138|1652583440128|24189255816714|4915960468251614650|68518854.0|68518854.0|investing|0.063|LightStream
1671409864834|1670175691745|30786325580460|4916241943228321397|91661736.0|91661736.0|vacations|0.013|Best Egg
1671412970191|1669963875646|30786325582995|4916241943228324783|84572999.0|84572999.0|other|0.076|BlueVine
1671413525552|1660499387952|26388279074112|4916241943228327759|48075848.0|48075848.0|debt consolidation|0.02|Earnest
1671413823551|1667894478247|28587302329513|4916241943228327576|18284601.0|18284601.0|debt consolidation|0.091|Upstart
1671413875048|1646075406308|21990232560446|4916241943228324300|91196874.0|91196874.0|medical expenses|0.028|LendingPoint
